master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
101778278,METROPOLITAN NASHVILLE POLICE DEPT,20170869152,Davidson,Nashville,10/1/2017 3:10:00 PM,2,0,0,36.151520,-86.771060,4TH AVS,,,,113.00,Feet,South,LAFAYETTE ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Derek,Betty,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101778281,METROPOLITAN NASHVILLE POLICE DEPT,20170869133,Davidson,Nashville,10/1/2017 12:05:00 PM,2,0,0,36.176220,-86.756540,MAIN ST,,,,229.00,Feet,East,S 9TH ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Michael,Moss,Clear,Angle,no,no,no,yes,yes,False
101778284,METROPOLITAN NASHVILLE POLICE DEPT,20170869119,Davidson,Nashville,10/1/2017 1:56:00 PM,2,0,0,36.243410,-86.760910,SKYLINE COMMONS PVTDR,,,,63.00,Feet,South,DOVERSIDE DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Littles,Clear,HeadOn,no,no,no,no,yes,False
101778285,METROPOLITAN NASHVILLE POLICE DEPT,20170869180,Davidson,Not in City Limit,10/1/2017 3:29:00 PM,2,2,0,36.263670,-86.711710,GALLATIN PKEN,,,,200.00,Feet,North,STATE RT 45,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Littles,Clear,Angle,no,no,no,no,no,False
101778295,METROPOLITAN NASHVILLE POLICE DEPT,20170868898,Davidson,Nashville,10/1/2017 11:45:00 AM,2,0,0,36.157980,-86.772640,KOREAN VETERANS BLVD,,,,0.00,,,2ND AVS,,,,0.00,Y,OTHER, ,Intersection-Related,None,,,         ,Gregory,Julia,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101778297,METROPOLITAN NASHVILLE POLICE DEPT,20170869270,Davidson,Nashville,10/1/2017 4:21:00 PM,1,1,0,36.230540,-86.724990,GALLATIN PKE,,,,219.00,Feet,North,RICHMOND DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Steven,Frazier Jr.,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101778298,METROPOLITAN NASHVILLE POLICE DEPT,20170869109,Davidson,Nashville,10/1/2017 2:45:00 PM,2,0,0,36.173790,-86.791710,ROSA L PARKS BLVD,,,,0.00,,,MADISON ST,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Seth,Vaughn,Clear,Angle,no,no,no,no,no,False
101778299,METROPOLITAN NASHVILLE POLICE DEPT,20170869289,Davidson,Nashville,10/1/2017 4:23:00 PM,2,0,0,36.158330,-86.803060,PEARL ST,,,,0.00,,,JO JOHNSTON AV,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Thomas,Burns,Clear,Angle,no,no,no,no,no,False
101778319,METROPOLITAN NASHVILLE POLICE DEPT,20170869326,Davidson,Nashville,10/1/2017 4:48:00 PM,2,0,0,36.153860,-86.784220,11TH AVS,,,,98.00,Feet,South,LAUREL ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Derek,Betty,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101778322,METROPOLITAN NASHVILLE POLICE DEPT,20170869234,Davidson,Nashville,10/1/2017 3:58:00 PM,2,1,0,36.153420,-86.650840,IRONWOOD DR,,,,0.00,,,LAKELAND DR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Jaby,Djabbarov,Clear,Angle,no,no,no,no,no,False
101778323,Nashville Airport Police,2017-03499,Davidson,Nashville,10/1/2017 1:50:00 PM,2,0,0,36.137200,-86.699670,BRILEY PKWY,,,,0.00,,,GLASTONBURY RD,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Daniel,Winter,Clear,Unknown,no,no,no,no,yes,False
101778350,METROPOLITAN NASHVILLE POLICE DEPT,20170869361,Davidson,Nashville,10/1/2017 4:48:00 PM,2,0,0,36.142750,-86.707200,I 40,,,,0.00,,,,,,,214.35,N,Not at Intersection, ,Non-Junction,None,,,         ,Patrick,Taylor,Clear,Front to Rear,no,no,no,no,no,False
101778365,METROPOLITAN NASHVILLE POLICE DEPT,20170869377,Davidson,Nashville,10/1/2017 5:30:00 PM,1,0,0,36.150970,-86.762140,CANNON ST,,,,1.00,Feet,East,CHARLES E DAVIS BLVD,,,,0.00,N,Not at Intersection,N,OtherLocation,None,,,         ,Johnathan,Pannell,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101778397,METROPOLITAN NASHVILLE POLICE DEPT,20170869495,Davidson,Nashville,10/1/2017 6:41:00 PM,2,0,0,36.044770,-86.661530,CANE RIDGE RD,,,,0.00,,,BELL RD,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Patrick,Martin,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101778398,METROPOLITAN NASHVILLE POLICE DEPT,20170869305,Davidson,Nashville,10/1/2017 3:45:00 PM,2,0,0,36.084010,-86.705830,LINBAR DR,,,,59.00,Feet,South,HARDING PL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,William,McDaniel,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101778401,METROPOLITAN NASHVILLE POLICE DEPT,20170869512,Davidson,Nashville,10/1/2017 7:07:00 PM,2,1,0,36.160770,-86.769480,KOREAN VETERANS BLVD,,,,1147.00,Feet,North,HERMITAGE AV,,,,0.00,N,Not at Intersection,Y,Non-Junction,None,,,         ,Derek,Betty,Clear,Front to Rear,no,no,no,no,no,False
101778409,METROPOLITAN NASHVILLE POLICE DEPT,20170869558,Davidson,Nashville,10/1/2017 6:28:00 PM,1,0,0,36.185450,-86.803620,9TH AVN,,,,102.00,Feet,South,GOFF ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Samuel,Galluzzi,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,yes,yes,False
101778418,METROPOLITAN NASHVILLE POLICE DEPT,20170869504,Davidson,Nashville,10/1/2017 6:35:00 PM,2,0,0,36.074480,-86.920940,OLD HICKORY BLVD,,,,0.00,Feet,,HIGHWAY 70S,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Regina,Lewis,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101778440,METROPOLITAN NASHVILLE POLICE DEPT,20170869602,Davidson,Nashville,10/1/2017 8:05:00 PM,3,0,0,36.203550,-86.738530,GALLATIN PKE,,,,0.00,,,E TRINITY LN,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Steven,Frazier Jr.,Clear,Front to Rear,no,no,no,no,yes,False
101778449,METROPOLITAN NASHVILLE POLICE DEPT,20170869594,Davidson,Not in City Limit,10/1/2017 6:05:00 PM,2,1,0,36.269260,-86.755740,OLD HICKORY BLVDW,,,,0.00,,,DICKERSON PKE,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Christopher,Valdez,Clear,Angle,no,no,no,no,no,False
101778464,METROPOLITAN NASHVILLE POLICE DEPT,20170869519,Davidson,Nashville,10/1/2017 7:00:00 PM,2,1,0,36.151860,-86.851190,53RD AVN,,,,0.00,Feet,East,CHARLOTTE AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Torian,Cox,,Angle,no,no,no,no,no,False
101778481,METROPOLITAN NASHVILLE POLICE DEPT,20170869654,Davidson,Antioch,10/1/2017 8:35:00 PM,2,2,0,36.036410,-86.599590,MURFREESBORO PKE,,,,1388.00,Feet,South,OLD HICKORY BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Patrick,Martin,Clear,Front to Rear,no,no,no,no,no,False
101778485,METROPOLITAN NASHVILLE POLICE DEPT,20170869531,Davidson,Nashville,10/1/2017 12:00:00 AM,2,2,0,36.109220,-86.744330,NOLENSVILLE PKE,,,,204.00,Feet,North,TANKSLEY AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,David,Robberson,Clear,"Sideswipe, Opposite Direction",no,no,no,no,no,False
101778487,METROPOLITAN NASHVILLE POLICE DEPT,20170869666,Davidson,Nashville,10/1/2017 8:55:00 PM,2,0,0,36.150930,-86.750120,I 40,,,,0.00,,,,,,,211.60,N,Not at Intersection, ,Non-Junction,None,,,         ,Johnathan,Pannell,Clear,Front to Rear,no,no,no,no,no,False
101778492,METROPOLITAN NASHVILLE POLICE DEPT,20170869662,Davidson,Not in City Limit,10/1/2017 5:17:00 PM,2,0,0,36.272340,-86.689550,MYATT DR,,,,83.00,Feet,North,ANDERSON LN,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Bradley,Campbell,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101778496,METROPOLITAN NASHVILLE POLICE DEPT,20170869360,Davidson,Nashville,10/1/2017 5:21:00 PM,2,0,0,36.141240,-86.717140,I 40,,,,0.00,,,,,,,213.80,N,Not at Intersection, ,Non-Junction,None,,,         ,Jefferson,Hughes,Clear,Front to Rear,no,no,no,no,no,False
101778500,METROPOLITAN NASHVILLE POLICE DEPT,20170869466,Davidson,Goodlettsville,10/1/2017 6:31:00 PM,4,7,0,36.304710,-86.688980,NORTHSIDE FESTIVAL PVTDR,,,,0.00,,,LIBERTY LN,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Christopher,Littles,Clear,"Sideswipe, Opposite Direction",no,no,no,no,no,False
101778520,METROPOLITAN NASHVILLE POLICE DEPT,20170869737,Davidson,Nashville,10/1/2017 9:45:00 PM,1,0,0,36.051040,-86.881930,OLD HICKORY BLVD,,,,70.00,Feet,West,CHICKERING CIR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Andrew,Brazee,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101778555,METROPOLITAN NASHVILLE POLICE DEPT,20170869400,Davidson,Nashville,10/1/2017 5:45:00 PM,2,0,0,36.141130,-86.717990,I40 W EXT RAMP,,,,0.00,Feet,East,I 40,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jefferson,Hughes,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101778571,METROPOLITAN NASHVILLE POLICE DEPT,20170869807,Davidson,Nashville,10/1/2017 10:00:00 PM,2,0,0,36.177560,-86.749950,WOODLAND ST,,,,0.00,,,N 11TH ST,,,,0.00,Y,Five Point Or More,N,Intersection,None,,,         ,Darci,Stechman,Clear,Other,no,no,no,no,no,False
101778600,METROPOLITAN NASHVILLE POLICE DEPT,20170870006,Davidson,Nashville,10/2/2017 12:00:00 AM,1,1,0,36.146670,-86.808980,WEST END AV,,,,119.00,Feet,West,CENTENNIAL PARK PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Akira,McSwain,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,Campus
101778601,METROPOLITAN NASHVILLE POLICE DEPT,20170869855,Davidson,Nashville,10/1/2017 9:55:00 PM,1,0,0,36.100780,-86.740000,NOLENSVILLE PKE,,,,0.00,,,HIGH ST,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Ralph,Smith IV,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101778611,METROPOLITAN NASHVILLE POLICE DEPT,20170869959,Davidson,Nashville,10/2/2017 12:01:00 AM,1,0,0,36.098890,-86.664300,LADYBIRD DR,,,,140.00,Feet,South,SOUTHWIND DR,,,,0.00,N,Not at Intersection,N,OtherLocation,None,,,         ,William,Williams,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,yes,yes,False
101778614,METROPOLITAN NASHVILLE POLICE DEPT,20170869869,Davidson,Nashville,10/1/2017 10:32:00 PM,2,0,0,36.044800,-86.662070,BELL RD,,,,162.00,Feet,West,CANE RIDGE RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Gary,Peters,Clear,Angle,no,no,no,yes,yes,False
101778626,METROPOLITAN NASHVILLE POLICE DEPT,20170870086,Davidson,Nashville,10/2/2017 12:37:00 AM,1,0,0,36.128190,-86.756400,NAPOLEON AV,,,,34.00,Feet,East,UTOPIA AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Stephen,Waterman,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
101778678,METROPOLITAN NASHVILLE POLICE DEPT,20170870361,Davidson,Nashville,10/2/2017 3:10:00 AM,2,1,0,36.256190,-86.714390,NEELYS BEND RD,,,,0.00,Feet,,GALLATIN PKES,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Patrick,Lancaster,Clear,Front to Rear,no,no,no,no,yes,False
101778693,METROPOLITAN NASHVILLE POLICE DEPT,20170870691,Davidson,Nashville,10/2/2017 12:00:00 AM,2,0,0,36.160160,-86.840370,44TH AVN,,,,17.00,Feet,North,KENTUCKY AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Curtis,Rich,Unknown,Unknown,no,no,no,no,yes,False
101778704,METROPOLITAN NASHVILLE POLICE DEPT,20170870706,Davidson,Nashville,10/2/2017 6:58:00 AM,1,0,0,36.216360,-86.723300,SUNNYMEADE DR,,,,365.00,Feet,East,WILLIAMS TER,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Tony,Folad,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101778705,METROPOLITAN NASHVILLE POLICE DEPT,20170870727,Davidson,Nashville,10/2/2017 7:14:00 AM,2,0,0,36.108740,-86.769430,I 65,,,,0.00,,,,,,,79.65,N,Not at Intersection, ,,None,,,         ,Citlaly,Juarez,,,no,no,no,no,no,False
101778707,METROPOLITAN NASHVILLE POLICE DEPT,20170870743,Davidson,Nashville,10/2/2017 7:15:00 AM,2,1,0,36.147070,-86.776830,I40 E ENT RAMP,,,,0.00,,,I40 W ENT RAMP,,,,0.00,Y,OTHER,Y,Entrance/Exit Ramp Related,None,,,         ,Jason,Hees,Clear,Front to Rear,no,no,no,no,no,False
101778712,GOODLETTSVILLE POLICE DEPT,17-34614,Davidson,Goodlettsville,10/2/2017 7:15:00 AM,2,0,0,36.323300,-86.713400,E CEDAR ST,,,,0.00,,,N MAIN ST,,,,0.00,Y,T-Intersection, ,Non-Junction,None,,,         ,George,Forbes,Clear,Front to Rear,no,no,no,no,no,False
101778714,METROPOLITAN NASHVILLE POLICE DEPT,20170870678,Davidson,Nashville,10/2/2017 6:49:00 AM,1,1,0,36.148440,-86.743360,FESSLERS LN,,,,252.00,Feet,North,I40 W ENT RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Dance,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101778718,METROPOLITAN NASHVILLE POLICE DEPT,20170870802,Davidson,Nashville,10/2/2017 7:33:00 AM,2,1,0,36.141850,-86.857500,WHITE BRIDGE PKE,,,,175.00,Feet,North,OAKMONT CIR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Curtis,Rich,Cloudy,Front to Rear,no,no,no,no,no,False
