master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
101155596,METROPOLITAN NASHVILLE POLICE DEPT,20160301232,Davidson,Antioch,4/1/2016 12:58:00 PM,2,0,0,36.009930,-86.612310,HEIL QUAKER BLVD,,,,0.00,Feet,East,BRIDGESTONE PKWY,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jessie,Meadows,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101155597,METROPOLITAN NASHVILLE POLICE DEPT,20160301465,Davidson,Nashville,4/1/2016 2:34:00 PM,2,0,0,36.147260,-86.760890,PERKINS ST,,,,114.00,Feet,West,LINCOLN ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101155603,METROPOLITAN NASHVILLE POLICE DEPT,20160301666,Davidson,Nashville,4/1/2016 3:27:00 PM,2,0,0,36.142500,-86.666620,DONELSON PKE,,,,74.00,Feet,North,I40 W ENT RAMP,,,,0.00,N,Not at Intersection, ,,None,,,         ,Bradley,McIntyre,,,no,no,no,no,no,False
101155610,METROPOLITAN NASHVILLE POLICE DEPT,2016-0301530,Davidson,Nashville,4/1/2016 2:28:00 PM,2,0,0,36.115250,-86.862780,DAVIDSON RD,,,,0.00,,,POST RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Walter,Gray II,Clear,Angle,no,no,no,no,no,False
101155614,METROPOLITAN NASHVILLE POLICE DEPT,20160301356,Davidson,Nashville,4/1/2016 12:34:00 PM,2,0,0,36.207000,-86.719190,MCGAVOCK PKE,,,,772.00,Feet,West,STRATFORD AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,James,Smith,Cloudy,Other,no,no,no,no,yes,False
101155640,METROPOLITAN NASHVILLE POLICE DEPT,20160301723,Davidson,Nashville,4/1/2016 3:50:00 PM,1,0,0,36.040390,-86.672230,HICKORY PARK DR,,,,222.00,Feet,South,BELL TRACE LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,William,Durham,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101155643,METROPOLITAN NASHVILLE POLICE DEPT,2016-0301479,Davidson,Nashville,4/1/2016 2:18:00 PM,2,1,0,36.080960,-86.756840,HARDING PL,,,,450.00,Feet,East,TROUSDALE DR,,,,0.00,N,Not at Intersection,N,"Driveway, Alley Access, etc",None,,,         ,William,King,Clear,Angle,no,no,no,no,no,False
101155665,METROPOLITAN NASHVILLE POLICE DEPT,20160301816,Davidson,Nashville,4/1/2016 4:53:00 PM,2,0,0,36.105830,-86.672270,MURFREESBORO PKE,,,,159.00,Feet,West,EZELL PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jessie,Meadows,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101155669,METROPOLITAN NASHVILLE POLICE DEPT,20160301590,Davidson,Nashville,4/1/2016 2:43:00 PM,2,2,0,36.229850,-86.725060,GALLATIN PKE,,,,33.00,Feet,South,RICHMOND DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Moss,Cloudy,Front to Rear,no,no,no,no,no,False
101155673,METROPOLITAN NASHVILLE POLICE DEPT,20160301731,Davidson,Nashville,4/1/2016 3:49:00 PM,2,0,0,36.058530,-86.716460,NOLENSVILLE PKE,,,,0.00,,,,,,,0.00,,,N,OtherLocation,None,,,         ,Clyde,Stambaugh,Clear,Front to Rear,no,no,no,no,yes,False
101155682,METROPOLITAN NASHVILLE POLICE DEPT,20160301285,Davidson,Nashville,4/1/2016 2:40:00 PM,2,0,0,36.073460,-86.692450,I 24,,,,0.00,,,,,,,56.70,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,Front to Rear,no,no,no,no,no,False
101155687,METROPOLITAN NASHVILLE POLICE DEPT,20160301898,Davidson,Nashville,4/1/2016 4:07:00 PM,2,1,0,36.214730,-86.756220,JONES AV,,,,336.00,Feet,North,FLAMINGO DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Randy,Heinze,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101155688,METROPOLITAN NASHVILLE POLICE DEPT,20160301822,Davidson,Nashville,4/1/2016 4:00:00 PM,2,0,0,36.151830,-86.798390,WEST END AV,,,,0.00,,,LYLE AV,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Maria,Cortez,Clear,Angle,no,no,no,no,no,False
101155691,METROPOLITAN NASHVILLE POLICE DEPT,2016-0301849,Davidson,Nashville,4/1/2016 4:00:00 PM,2,0,0,36.107350,-86.812940,HILLSBORO PKE,,,,182.00,Feet,South,GREEN HILLS VILLAGE DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Walter,Gray II,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101155692,METROPOLITAN NASHVILLE POLICE DEPT,20160301931,Davidson,Nashville,4/1/2016 4:20:00 PM,2,0,0,36.151580,-86.770600,LAFAYETTE ST,,,,198.00,Feet,North,4TH AVS,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Feinstein,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101155693,METROPOLITAN NASHVILLE POLICE DEPT,20160301818,Davidson,Goodlettsville,4/1/2016 4:18:00 PM,2,0,0,36.285950,-86.705790,GALLATIN PKEN,,,,0.00,,,SHAKESPEARE AV,,,,0.00,Y,T-Intersection,Y,Intersection-Related,None,,,         ,Corteze,Armstrong,Clear,Angle,no,no,no,no,no,False
101155694,METROPOLITAN NASHVILLE POLICE DEPT,20160301809,Davidson,Nashville,4/1/2016 12:00:00 AM,3,1,0,36.139670,-86.734850,MURFREESBORO PKE,,,,516.00,Feet,West,ARLINGTON AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Craig,Gentry,Clear,Front to Rear,no,no,no,no,no,False
101155699,METROPOLITAN NASHVILLE POLICE DEPT,20160301549,Davidson,Not in City Limit,4/1/2016 3:00:00 PM,2,0,0,36.263930,-86.721090,OLD HICKORY BLVDW,,,,0.00,,,DONNA DR,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Kyle,Burks,Clear,Angle,no,no,no,no,no,False
101155708,METROPOLITAN NASHVILLE POLICE DEPT,20160301944,Davidson,Nashville,4/1/2016 4:40:00 PM,3,0,0,36.141430,-86.715950,I 40,,,,0.00,,,,,,,213.85,N,Not at Intersection, ,Non-Junction,None,,,         ,Bradley,McIntyre,Clear,Front to Rear,no,no,no,no,no,False
101155709,METROPOLITAN NASHVILLE POLICE DEPT,20160302063,Davidson,Nashville,4/1/2016 5:07:00 PM,2,0,0,36.159970,-86.795400,CHARLOTTE AV,,,,0.00,,,15TH AVN,,,,0.00,Y,T-Intersection, ,,None,,,         ,Charles,Griffin,,,no,no,no,no,no,False
101155712,METROPOLITAN NASHVILLE POLICE DEPT,20160301636,Davidson,Nashville,4/1/2016 2:39:00 PM,2,0,0,36.229130,-86.725350,BROADMOOR DR,,,,61.00,Feet,West,GALLATIN PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,Construction Zone,,,         ,Christopher,Davis,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101155713,BERRY HILL POLICE DEPT,16-1140,Davidson,Berry Hill,4/1/2016 3:39:00 PM,2,0,0,36.116170,-86.773320,I 65,,,,0.00,,,,,,,80.20,N,Not at Intersection, ,,None,,,         ,Greg,Colson,,,no,no,no,no,no,False
101155714,METROPOLITAN NASHVILLE POLICE DEPT,20160302076,Davidson,Nashville,4/1/2016 4:52:00 PM,2,0,0,36.110270,-86.770490,I 65,,,,0.00,,,,,,,79.75,N,Not at Intersection,N,Non-Junction,None,,,         ,Clyde,Stambaugh,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101155724,GOODLETTSVILLE POLICE DEPT,16-11948,Davidson,Goodlettsville,4/1/2016 6:02:00 PM,2,0,0,36.309475,-86.695666,VIETNAM VETERANS,BLVD,SR386,386,10.00,Feet,East,CONFERENCE,DR,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Kinnaird,Clear,Front to Rear,no,no,no,no,no,False
101155726,METROPOLITAN NASHVILLE POLICE DEPT,20160302045,Davidson,Nashville,4/1/2016 5:30:00 PM,2,1,0,36.160970,-86.681420,MCGAVOCK PKE,,,,340.00,Feet,South,TAMWORTH DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Bradley,McIntyre,Clear,Front to Rear,no,no,no,no,no,False
101155728,METROPOLITAN NASHVILLE POLICE DEPT,2016-0301610,Davidson,Nashville,4/1/2016 3:15:00 PM,3,0,0,36.137200,-86.699670,BRILEY PKWY,,,,0.00,,,GLASTONBURY RD,,,,0.00,Y,T-Intersection, ,Intersection-Related,None,,,         ,John,Roberson,Cloudy,Front to Rear,no,no,no,no,yes,False
101155731,VANDERBILT UNIVERSITY POLICE,16-0301936,Davidson,Nashville,4/1/2016 4:00:00 PM,2,0,0,36.143500,-86.794410,EDGEHILL AV,,,,0.00,,,17TH AVS,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Jonathan,McAllister,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,Campus
101155733,METROPOLITAN NASHVILLE POLICE DEPT,20160301959,Davidson,Nashville,4/1/2016 4:55:00 PM,2,0,0,36.126830,-86.843320,WOODLAWN DR,,,,316.00,Feet,South,HARDING PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Tyler,Maupin,Clear,Angle,no,no,no,no,no,False
101155735,METROPOLITAN NASHVILLE POLICE DEPT,20160301918,Davidson,Nashville,4/1/2016 4:51:00 PM,1,1,0,36.239390,-86.751760,I65 N EXT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Christopher,Davis,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101155736,METROPOLITAN NASHVILLE POLICE DEPT,20160302108,Davidson,Nashville,4/1/2016 5:50:00 PM,2,0,0,36.150850,-86.625290,BELL RD,,,,510.00,Feet,South,STEWARTS FERRY PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Patrick,Taylor,Clear,Front to Rear,no,no,no,no,no,False
101155739,METROPOLITAN NASHVILLE POLICE DEPT,20160301925,Davidson,Nashville,4/1/2016 12:00:00 AM,2,1,0,36.209570,-86.870370,ASHLAND CITY HWY WB ENT RAMP,,,,0.00,Feet,,ASHLAND CITY HWY,,,,0.00,Y,Four-Way,Y,Intersection-Related,None,,,         ,Adam,Gartner,Cloudy,Angle,no,no,no,no,yes,False
101155740,METROPOLITAN NASHVILLE POLICE DEPT,20160302109,Davidson,Not in City Limit,4/1/2016 6:05:00 PM,2,0,0,36.326970,-86.887740,I 24,,,,0.00,,,,,,,33.90,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Rardin,Cloudy,Front to Rear,no,no,no,no,no,False
101155747,METROPOLITAN NASHVILLE POLICE DEPT,20160301777,Davidson,Nashville,4/1/2016 3:15:00 PM,2,0,0,36.170540,-86.767450,I 24,,,,0.00,,,,,,,48.65,N,Not at Intersection, ,Non-Junction,None,,,         ,Caleb,Rogan,Clear,Front to Rear,no,no,no,no,no,False
101155748,METROPOLITAN NASHVILLE POLICE DEPT,20160302213,Davidson,Nashville,4/1/2016 5:02:00 PM,2,0,0,36.128110,-86.803240,LINDEN AV,,,,0.00,Feet,East,21ST AVS,,,,0.00,N,Not at Intersection, ,,None,,,         ,Charles,Griffin,,,no,no,no,no,no,False
101155759,METROPOLITAN NASHVILLE POLICE DEPT,20160301703,Davidson,Nashville,4/1/2016 3:01:00 PM,2,0,0,36.161580,-86.783890,CHURCH ST,,,,0.00,,,ROSA L PARKS AV,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Michael,Douglas,Clear,Front to Rear,no,no,no,no,no,False
101155763,METROPOLITAN NASHVILLE POLICE DEPT,2016-0302189,Davidson,Not in City Limit,4/1/2016 6:32:00 PM,2,0,0,36.032120,-86.991830,HIGHWAY 100,,,,20.00,Feet,West,OLD HARDING PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Rogers,Clear,Front to Rear,no,no,no,no,no,False
101155765,METROPOLITAN NASHVILLE POLICE DEPT,20160302146,Davidson,Nashville,4/1/2016 5:14:00 PM,2,1,0,36.081610,-86.713830,HARDING PL,,,,56.00,Feet,West,WHISPERING OAKS PL,,,,0.00,N,Not at Intersection,N,Non-Junction,Construction Zone,Work On Shoulder Or Median,Unknown,         ,Oscar,Gomez,Cloudy,Front to Rear,no,no,no,no,yes,False
