master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
103261182,METROPOLITAN NASHVILLE POLICE DEPT,20220154177,Davidson,Nashville,4/1/2022 12:00:00 AM,2,0,0,36.087430,-86.692210,ANTIOCH PKE,,,,0.00,,,HARDING PL,,,,0.00,Y,T-Intersection, ,Intersection-Related,None,,,         ,James,Gilliam,Clear,Angle,no,no,no,no,no,False
103261210,METROPOLITAN NASHVILLE POLICE DEPT,20220153802,Davidson,Nashville,4/1/2022 12:00:00 AM,7,0,0,36.207330,-86.783890,W TRINITY LN,,,,20.00,Feet,East,MONTICELLO DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Billy,Price,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,yes,yes,False
103261213,METROPOLITAN NASHVILLE POLICE DEPT,20220154105,Davidson,Nashville,4/1/2022 9:00:00 AM,2,1,0,36.225800,-86.777340,I65 S ENT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Jeanine,Sarno,Clear,Front to Rear,no,no,no,no,no,False
103261224,METROPOLITAN NASHVILLE POLICE DEPT,20220153643,Davidson,Bellevue,4/1/2022 7:29:00 AM,1,0,1,36.071130,-87.003980,MCCRORY LN,,,,0.56,Miles,West,SCARCROFT LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Augustin,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103261230,TENNESSEE STATE UNIVERSITY ,TSU-22-10369,Davidson,Nashville,4/1/2022 9:30:00 AM,2,0,0,36.165290,-86.826520,33RD AVN,,,,202.00,Feet,North,ALAMEDA ST,,,,0.00,N,Not at Intersection, ,,None,,,         ,James,Driscoll,,,no,no,no,yes,no,False
103261242,METROPOLITAN NASHVILLE POLICE DEPT,20220154213,Davidson,Nashville,4/1/2022 2:02:00 PM,2,0,0,36.157840,-86.791530,14TH AVN,,,,39.00,Feet,South,CHURCH ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Cecelia,Brown,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
103261246,METROPOLITAN NASHVILLE POLICE DEPT,20220154235,Davidson,Nashville,4/1/2022 2:21:00 PM,2,0,0,36.170400,-86.768450,INTERSTATE DR,,,,0.00,,,WOODLAND ST,,,,0.00,Y,Four-Way, ,Non-Junction,None,,,         ,Rachael,Robinson,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
103261271,METROPOLITAN NASHVILLE POLICE DEPT,20220154227,Davidson,Nashville,4/1/2022 2:14:00 PM,1,0,0,36.067410,-86.631250,MURFREESBORO PKE,,,,0.00,,,FOREST VIEW DR,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Benjamin,Tasto,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103261275,METROPOLITAN NASHVILLE POLICE DEPT,20220154318,Davidson,Nashville,4/1/2022 3:39:00 PM,2,1,0,36.137590,-86.857790,WHITE BRIDGE PKE,,,,95.00,Feet,South,KNOB RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Terence,Mitchell,Clear,Front to Rear,no,no,no,no,no,False
103261276,METROPOLITAN NASHVILLE POLICE DEPT,20220154157,Davidson,Nashville,4/1/2022 1:31:00 PM,3,0,0,36.151340,-86.768360,2ND AVS,,,,0.00,,,I40 E ENT RAMP,,,,0.00,Y,Four-Way,N,OtherLocation,None,,,         ,Terry,Denton,Clear,Angle,no,no,no,no,no,False
103261288,METROPOLITAN NASHVILLE POLICE DEPT,20220154181,Davidson,Nashville,4/1/2022 12:00:00 AM,2,1,0,36.149950,-86.748060,I 40,,,,0.00,,,,,,,211.70,N,Not at Intersection,N,Non-Junction,None,,,         ,Adam,Gartner,Clear,Front to Rear,no,no,no,no,yes,False
103261302,METROPOLITAN NASHVILLE POLICE DEPT,20220154287,Davidson,Nashville,4/1/2022 3:18:00 PM,2,0,0,36.075170,-86.918820,HIGHWAY 70S,,,,33.00,Feet,West,BELLEVUE VALLEY PLAZA PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Eric,Westbrook,Clear,Angle,no,no,no,no,no,False
103261304,METROPOLITAN NASHVILLE POLICE DEPT,20220154226,Davidson,Nashville,4/1/2022 2:05:00 PM,3,1,0,36.151170,-86.750640,I 40,,,,0.00,,,,,,,211.55,N,Not at Intersection,N,Non-Junction,None,,,         ,David,Kmosko,Clear,Front to Rear,no,no,no,no,no,False
103261305,METROPOLITAN NASHVILLE POLICE DEPT,20220154066,Davidson,Nashville,4/1/2022 12:30:00 PM,2,2,0,36.202360,-86.739190,GALLATIN PKE,,,,22.00,Feet,South,LITTON AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Charis,Holland,Clear,HeadOn,no,no,no,no,no,False
103261307,METROPOLITAN NASHVILLE POLICE DEPT,20220154236,Davidson,Nashville,4/1/2022 2:21:00 PM,3,1,0,36.276540,-86.816940,LICKTON PKE,,,,1091.00,Feet,North,OLD HICKORY BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,D’Mitri,Mackall,Clear,HeadOn,no,no,no,no,no,False
103261312,METROPOLITAN NASHVILLE POLICE DEPT,20220154232,Davidson,Not in City Limit,4/1/2022 8:45:00 AM,1,1,0,36.351570,-86.879050,WHITES CREEK PKE,,,,374.00,Feet,South,BAXTER RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jeanine,Sarno,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103261313,METROPOLITAN NASHVILLE POLICE DEPT,20220154332,Davidson,Nashville,4/1/2022 2:00:00 PM,2,0,0,36.237260,-86.781010,BRICK CHURCH PKE,,,,3.00,Feet,North,BRILEY PKWY E ENT RAMP,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Tilley,Clear,Angle,no,no,no,no,no,False
103261316,METROPOLITAN NASHVILLE POLICE DEPT,20220154342,Davidson,Nashville,4/1/2022 3:59:00 PM,1,0,0,36.135010,-86.743980,WOODYCREST AV,,,,0.00,,,,,,,0.00,,,N,Non-Junction,None,,,         ,Joseph,Hurst,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103261317,METROPOLITAN NASHVILLE POLICE DEPT,20220154350,Davidson,Nashville,4/1/2022 4:06:00 PM,2,0,0,36.066210,-86.686340,I 24,,,,0.00,,,,,,,57.30,N,Not at Intersection,N,Non-Junction,None,,,         ,Taylor,Blackwelder,Clear,Front to Rear,no,no,no,no,no,False
103261351,METROPOLITAN NASHVILLE POLICE DEPT,20220154339,Davidson,Nashville,4/1/2022 3:50:00 PM,2,0,0,36.049320,-86.651750,HICKORY HOLLOW MALL PVTDR PL,,,,1387.00,Feet,East,BELL RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,John,Braun,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
103261370,METROPOLITAN NASHVILLE POLICE DEPT,20220154347,Davidson,Nashville,4/1/2022 3:55:00 PM,2,1,0,36.134240,-86.776370,I65 S ENT RAMP,,,,0.00,,,I65 S EXT RAMP,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Cory,Stratton,Clear,Angle,no,no,no,no,no,False
103261395,METROPOLITAN NASHVILLE POLICE DEPT,20220154411,Davidson,Nashville,4/1/2022 5:02:00 PM,2,0,0,36.150450,-86.856720,CHARLOTTE PKE,,,,377.00,Feet,East,WHITE BRIDGE PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Eric,Westbrook,Clear,Angle,no,no,no,no,no,False
103261449,METROPOLITAN NASHVILLE POLICE DEPT,20220154399,Davidson,Nashville,4/1/2022 4:15:00 PM,1,0,0,36.162230,-86.774360,1ST AVS,,,,0.00,,,1ST AVN,,,,0.00,Y,T-Intersection, ,Intersection-Related,None,,,         ,Russell,Freeman,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103261473,METROPOLITAN NASHVILLE POLICE DEPT,20220154337,Davidson,Nashville,4/1/2022 3:15:00 PM,2,0,0,36.176910,-86.774590,SPRING ST,,,,2.00,Feet,West,N 1ST ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Blake,Curry,Clear,Angle,no,no,no,no,no,False
103261476,METROPOLITAN NASHVILLE POLICE DEPT,20220154522,Davidson,Nashville,4/1/2022 6:00:00 PM,2,0,0,36.123360,-86.809330,I440 E EXT RAMP,,,,0.00,Feet,East,I 440,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Cory,Stratton,Clear,Front to Rear,no,no,no,no,no,False
103261478,METROPOLITAN NASHVILLE POLICE DEPT,20220154325,Davidson,Nashville,4/1/2022 3:42:00 PM,1,0,0,36.157360,-86.707880,LEBANON PKE,,,,230.00,Feet,West,GAYLAND CT,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Chapman,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103261483,METROPOLITAN NASHVILLE POLICE DEPT,20220154449,Davidson,Nashville,4/1/2022 5:25:00 PM,2,0,0,36.161850,-86.775260,BROADWAY,,,,0.00,,,2ND AVN,,,,0.00,Y,Four-Way, ,,None,,,         ,Russell,Freeman,,,no,no,no,no,no,False
103261489,METROPOLITAN NASHVILLE POLICE DEPT,20220154409,Davidson,Nashville,4/1/2022 4:59:00 PM,2,1,0,36.111010,-86.753500,FOSTER CREIGHTON DR,,,,0.00,Feet,,THOMPSON LN,,,,0.00,Y,T-Intersection,Y,Intersection-Related,None,,,         ,Nicholas,Carroll,Clear,Other,no,no,no,no,no,False
103261502,METROPOLITAN NASHVILLE POLICE DEPT,20220154396,Davidson,Nashville,4/1/2022 4:51:00 PM,4,0,0,36.178130,-86.605020,I40 E EXT RAMP,,,,200.00,Feet,South,OLD HICKORY BLVD,,,,0.00,N,Not at Intersection,N,Entrance/Exit Ramp Related,None,,,         ,Tyler,Conrads,Clear,Front to Rear,no,no,no,no,no,False
103261503,METROPOLITAN NASHVILLE POLICE DEPT,20220154469,Davidson,Antioch,4/1/2022 5:45:00 PM,2,4,0,36.046980,-86.590140,PIN OAK DR,,,,86.00,Feet,North,PIN OAK CT,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Hones,Clear,Angle,no,no,no,no,no,False
103261512,METROPOLITAN NASHVILLE POLICE DEPT,20220154579,Davidson,Nashville,4/1/2022 12:00:00 AM,1,0,0,36.186330,-86.805110,CASS ST,,,,25.00,Feet,West,10TH AVN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Suagua,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
103261518,METROPOLITAN NASHVILLE POLICE DEPT,20220154594,Davidson,Nashville,4/1/2022 7:29:00 PM,1,0,0,36.162230,-86.774360,1ST AVS,,,,0.00,,,1ST AVN,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Adam,Warren,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103261535,METROPOLITAN NASHVILLE POLICE DEPT,20220154566,Davidson,Nashville,4/1/2022 6:50:00 PM,2,0,0,36.110150,-86.770390,I 65,,,,0.00,,,,,,,79.80,N,Not at Intersection, ,,None,,,         ,Flynn,Ireland,,,no,no,no,no,no,False
103261546,METROPOLITAN NASHVILLE POLICE DEPT,20220154465,Davidson,Nashville,4/1/2022 5:38:00 PM,3,0,0,36.163180,-86.761660,I 24,,,,0.00,,,,,,,49.25,N,Not at Intersection,N,Non-Junction,None,,,         ,Forrest,Punke,Clear,Front to Rear,no,no,no,no,no,False
103261560,METROPOLITAN NASHVILLE POLICE DEPT,20220154458,Davidson,Nashville,4/1/2022 5:39:00 PM,2,0,0,36.167610,-86.778610,JAMES ROBERTSON PKWY,,,,0.00,Feet,,2ND AVN,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Ralph,Gault,Clear,Front to Rear,no,no,no,no,no,False
103261561,METROPOLITAN NASHVILLE POLICE DEPT,20220154455,Davidson,Nashville,4/1/2022 5:15:00 PM,2,0,0,36.143510,-86.702460,I 40,,,,0.00,,,,,,,214.55,N,Not at Intersection, ,Non-Junction,None,,,         ,Zacarias,Brito Jr.,Clear,Front to Rear,no,no,no,no,no,False
103261567,METROPOLITAN NASHVILLE POLICE DEPT,20220154295,Davidson,Nashville,4/1/2022 3:00:00 PM,2,0,0,36.232060,-86.750920,WALTON LN,,,,0.00,Feet,East,MAPLEWOOD TRC,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Seth,Wilson,Clear,Angle,no,no,no,no,no,False
103261579,METROPOLITAN NASHVILLE POLICE DEPT,20220154562,Davidson,Nashville,4/1/2022 5:47:00 PM,2,0,0,36.228140,-86.846270,BRILEY PKWYW,,,,1080.00,Feet,East,BRILEY PKWYE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Andrew,Pedrotty,Clear,Front to Rear,no,no,no,no,no,False
103261591,METROPOLITAN NASHVILLE POLICE DEPT,20220154389,Davidson,Nashville,4/1/2022 4:20:00 PM,2,0,0,36.182710,-86.768660,GRACE ST,,,,0.00,,,MERIDIAN ST,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Ty,Cummings,Clear,Angle,no,no,no,no,no,False
103261593,METROPOLITAN NASHVILLE POLICE DEPT,20220154419,Davidson,Nashville,4/1/2022 4:44:00 PM,2,0,0,36.155210,-86.852830,MORROW RD,,,,0.00,,,GEORGIA AV,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Robert,Higgins,Clear,Angle,no,no,no,no,yes,False
103261594,METROPOLITAN NASHVILLE POLICE DEPT,20220154570,Davidson,Nashville,4/1/2022 7:10:00 PM,3,1,0,36.050630,-86.878060,OLD HICKORY BLVD,,,,410.00,Feet,West,CHICKERING RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Robert,Higgins,Clear,Front to Rear,no,no,no,no,no,False
103261603,THP District 3 - Nashville,322024629,Davidson,Not in City Limit,4/1/2022 6:04:00 PM,2,1,0,36.343050,-86.922950,I 24,,,,0.00,,,,,,,31.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Will,Cohan,Clear,Front to Rear,no,no,no,no,no,False
103261604,METROPOLITAN NASHVILLE POLICE DEPT,20220154348,Davidson,Nashville,4/1/2022 4:00:00 PM,5,0,0,36.145700,-86.741520,I 40,,,,0.00,,,,,,,212.20,N,Not at Intersection,N,Non-Junction,None,,,         ,Trevor,Jones,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
103261605,METROPOLITAN NASHVILLE POLICE DEPT,20220154704,Davidson,Nashville,4/1/2022 8:40:00 PM,2,1,0,36.150920,-86.857820,WHITE BRIDGE PKE,,,,78.00,Feet,North,OBRIEN AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Heather,Fox,Clear,Angle,no,no,no,no,no,False
103261624,METROPOLITAN NASHVILLE POLICE DEPT,20220154527,Davidson,Not in City Limit,4/1/2022 6:22:00 PM,2,0,0,36.279420,-86.708800,GALLATIN PKEN,,,,29.00,Feet,West,ONE MILE PKWY,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Carver,Clear,Angle,no,no,no,no,yes,False
103261630,METROPOLITAN NASHVILLE POLICE DEPT,20220154525,Davidson,Not in City Limit,4/1/2022 6:35:00 PM,2,0,0,36.077560,-87.020760,I40 W EXT RAMP,,,,0.00,Feet,East,I 40,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Cameron,Van Der Merwe,Clear,Front to Rear,no,no,no,no,no,False
103261697,METROPOLITAN NASHVILLE POLICE DEPT,20220154768,Davidson,Madison,4/1/2022 8:30:00 PM,2,1,0,36.269380,-86.689880,ROOSEVELT AV,,,,0.00,,,MYATT DR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Kaleigh,Pearce,Clear,Angle,no,no,no,no,no,False
103261714,METROPOLITAN NASHVILLE POLICE DEPT,20220154622,Davidson,Nashville,4/1/2022 12:00:00 AM,2,0,0,36.042200,-86.778990,FRANKLIN PIKE CIR,,,,0.00,,,,,,,0.00,,,N,Non-Junction,None,,,         ,Zera,Ntahonirukiye,Clear,Unknown,no,no,no,yes,yes,False
103261716,METROPOLITAN NASHVILLE POLICE DEPT,20220154650,Davidson,Madison,4/1/2022 12:00:00 AM,2,0,0,36.296970,-86.699110,GALLATIN PKEN,,,,0.00,,,RIVERGATE PKWY,,,,0.00,Y,Four-Way,N,Non-Junction,None,,,         ,Wesley,Carver,Cloudy,Angle,no,no,no,no,yes,False
103261720,METROPOLITAN NASHVILLE POLICE DEPT,20220154848,Davidson,Nashville,4/1/2022 9:42:00 PM,1,0,0,36.173670,-86.759960,WOODLAND ST,,,,115.00,Feet,East,S 8TH ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Joseph,Gonzales,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
103261725,METROPOLITAN NASHVILLE POLICE DEPT,20220154687,Davidson,Nashville,4/1/2022 8:20:00 PM,2,0,0,36.066670,-86.717940,NOLENSVILLE PKE,,,,0.00,,,NORTHCREST DR,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Dylan,Chambers,Clear,Angle,no,no,no,no,no,False
103261726,METROPOLITAN NASHVILLE POLICE DEPT,20220154397,Davidson,Nashville,4/1/2022 4:45:00 PM,2,1,0,36.081100,-86.758360,HARDING PL,,,,0.00,,,TROUSDALE DR,,,,0.00,Y,Four-Way,N,Non-Junction,None,,,         ,Dylan,Chambers,Clear,Angle,no,no,no,no,no,False
