master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
102612722,METROPOLITAN NASHVILLE POLICE DEPT,20200000481,Davidson,Not in City Limit,1/1/2020 4:40:00 AM,1,0,0,36.269450,-86.755630,DICKERSON PKE,,,,76.00,Feet,North,OLD HICKORY BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Ashton,Hill,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102612723,METROPOLITAN NASHVILLE POLICE DEPT,20200000426,Davidson,Nashville,1/1/2020 3:56:00 AM,1,0,0,36.229730,-86.709150,PENNINGTON BEND RD,,,,1942.00,Feet,South,MUSIC VALLEY DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Tyler,Manivong,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102612794,METROPOLITAN NASHVILLE POLICE DEPT,20200000701,Davidson,Nashville,1/1/2020 8:20:00 AM,1,0,0,36.184770,-86.676670,MCGAVOCK PKE,,,,20.00,Feet,North,KNOBDALE RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Tien,Nguyen,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102612811,METROPOLITAN NASHVILLE POLICE DEPT,20200000723,Davidson,Nashville,1/1/2020 1:30:00 AM,2,0,0,36.147610,-86.852680,54TH AVN,,,,249.00,Feet,South,NEVADA AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Darren,Key,Clear,Unknown,no,no,no,no,yes,False
102612814,METROPOLITAN NASHVILLE POLICE DEPT,20200000675,Davidson,Nashville,1/1/2020 12:00:00 AM,1,0,0,36.051450,-86.702090,OCALA DR,,,,183.00,Feet,East,EULALA DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102612836,METROPOLITAN NASHVILLE POLICE DEPT,20200000788,Davidson,Nashville,1/1/2020 10:01:00 AM,2,0,0,36.138870,-86.665690,DONELSON PKE,,,,58.00,Feet,South,I40 E ENT RAMP,,,,0.00,N,Not at Intersection,N,Entrance/Exit Ramp Related,None,,,         ,Michael,Dance,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
102612845,METROPOLITAN NASHVILLE POLICE DEPT,20200000789,Davidson,Nashville,1/1/2020 10:00:00 AM,2,0,0,36.092370,-86.684390,HARDING PL,,,,224.00,Feet,West,EZELL PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Evans,Clear,Angle,no,no,no,no,no,False
102612850,METROPOLITAN NASHVILLE POLICE DEPT,20200000805,Davidson,Nashville,1/1/2020 10:00:00 AM,2,0,0,36.165740,-86.764420,I 24,,,,0.00,,,,,,,49.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Tony,Folad,Clear,Front to Rear,no,no,no,no,no,False
102612899,METROPOLITAN NASHVILLE POLICE DEPT,20200000895,Davidson,Nashville,1/1/2020 12:00:00 AM,2,0,0,36.158890,-86.782110,8TH AVS,,,,0.00,,,BROADWAY,,,,0.00,Y,Four-Way, ,,None,,,         ,James,Thornton,,,no,no,no,no,no,False
102612940,METROPOLITAN NASHVILLE POLICE DEPT,20200000699,Davidson,Nashville,1/1/2020 8:17:00 AM,1,0,0,36.241720,-86.765950,DOVERSIDE DR,,,,251.00,Feet,East,OAKVIEW DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Cyretha,Frazier,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102612952,METROPOLITAN NASHVILLE POLICE DEPT,20200000928,Davidson,Nashville,1/1/2020 12:36:00 PM,2,0,0,36.192710,-86.744370,DOUGLAS AVE,,,,0.00,,West,,,,,0.10,N,Not at Intersection,N,Non-Junction,None,,,         ,Faye,Denson,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
102612962,Nashville Airport Police,2019-05420,Davidson,Nashville,1/1/2020 8:26:00 AM,2,0,0,36.129140,-86.665380,DONELSON PKE,,,,0.00,,,DONELSON PKE S ENT RAMP,,,,0.00,Y,OTHER, ,,None,,,         ,Kurt,Thomas,,,no,no,no,no,no,False
102613016,METROPOLITAN NASHVILLE POLICE DEPT,20200000737,Davidson,Nashville,1/1/2020 9:07:00 AM,2,1,0,36.120700,-86.807970,SHARONDALE DR,,,,0.00,,,HILLSBORO PKE,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Nathan,Kemp,Clear,Angle,no,no,no,no,no,False
102613022,METROPOLITAN NASHVILLE POLICE DEPT,20200000905,Davidson,Nashville,1/1/2020 12:00:00 AM,2,0,0,36.062060,-86.681740,I 24,,,,0.00,,,,,,,57.70,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
102613023,METROPOLITAN NASHVILLE POLICE DEPT,20200000929,Davidson,Not in City Limit,1/1/2020 12:00:00 AM,2,0,0,36.019830,-86.657010,KATONKA CT,,,,77.00,Feet,North,BISON CT,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
102613116,METROPOLITAN NASHVILLE POLICE DEPT,20200001015,Davidson,Nashville,1/1/2020 1:34:00 PM,2,2,0,36.154950,-86.627170,I40 E EXT RAMP,,,,0.00,,,STEWARTS FERRY PKE,,,,0.00,Y,OTHER, ,Intersection-Related,None,,,         ,Terry,Denton,Clear,Front to Rear,no,no,no,no,no,False
102613129,METROPOLITAN NASHVILLE POLICE DEPT,20200000986,Davidson,Nashville,1/1/2020 11:50:00 AM,2,0,0,36.063600,-86.691890,COLEMONT PL,,,,61.00,Feet,North,COLEMONT TER,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
102613175,METROPOLITAN NASHVILLE POLICE DEPT,20200001009,Davidson,Nashville,1/1/2020 1:18:00 PM,2,0,0,36.151020,-86.783900,DIVISION ST,,,,131.00,Feet,East,12TH AVS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Shedie,Herbert III,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102613191,METROPOLITAN NASHVILLE POLICE DEPT,20200001112,Davidson,Nashville,1/1/2020 1:59:00 PM,2,0,0,36.125860,-86.752590,GLENROSE AV,,,,0.00,,,NOLENSVILLE PKE,,,,0.00,Y,T-Intersection, ,,None,,,         ,FELIKS,ABRAHAMYAN,,,no,no,no,no,no,False
102613211,METROPOLITAN NASHVILLE POLICE DEPT,20200001202,Davidson,Nashville,1/1/2020 4:00:00 PM,2,1,0,36.167150,-86.796370,12TH AVN,,,,0.00,,,HERMAN ST,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Kevin,Reynolds,Clear,Angle,no,no,no,no,no,False
102613215,METROPOLITAN NASHVILLE POLICE DEPT,20200001189,Davidson,Nashville,1/1/2020 3:50:00 PM,2,0,0,36.145410,-86.765590,CHESTNUT ST,,,,30.00,Feet,East,3RD AVS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jesse,Cox,Clear,Angle,no,no,no,no,yes,False
102613279,METROPOLITAN NASHVILLE POLICE DEPT,20200001080,Davidson,Nashville,1/1/2020 2:45:00 PM,2,1,0,36.142520,-86.709320,I 40,,,,0.00,,,,,,,214.25,N,Not at Intersection,N,Non-Junction,None,,,         ,Brady,Reynolds,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102613289,METROPOLITAN NASHVILLE POLICE DEPT,20200001239,Davidson,Nashville,1/1/2020 4:31:00 PM,2,0,0,36.205300,-86.759840,E TRINITY LN,,,,0.00,,,OVERBY RD,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Tyler,Adcock,Clear,Front to Rear,no,no,no,no,no,False
102613291,METROPOLITAN NASHVILLE POLICE DEPT,20200001154,Davidson,Nashville,1/1/2020 3:31:00 PM,2,1,0,36.182290,-86.799390,I 65,,,,0.00,,,,,,,85.15,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Jonathan,Sharp,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102613303,METROPOLITAN NASHVILLE POLICE DEPT,20200001454,Davidson,Not in City Limit,1/1/2020 7:00:00 PM,2,0,0,36.269260,-86.755740,OLD HICKORY BLVDW,,,,0.00,,,DICKERSON PKE,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Christopher,Littles,Clear,Angle,no,no,no,no,no,False
102613341,METROPOLITAN NASHVILLE POLICE DEPT,20200001479,Davidson,Nashville,1/1/2020 7:16:00 PM,2,0,0,36.116750,-86.736870,RASCOE ST,,,,0.00,,,LUTIE ST,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Jesse,Cox,Clear,Angle,no,no,no,no,no,False
102613354,METROPOLITAN NASHVILLE POLICE DEPT,20200001489,Davidson,Not in City Limit,1/1/2020 7:32:00 PM,3,2,0,36.272120,-86.689560,ANDERSON LN,,,,0.00,,,MYATT DR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Mary,Robinson,Clear,Front to Rear,no,no,no,no,no,False
102613408,METROPOLITAN NASHVILLE POLICE DEPT,20200001640,Davidson,Nashville,1/1/2020 9:30:00 PM,2,0,0,36.087510,-86.730880,NOLENSVILLE PKE,,,,302.00,Feet,North,ELYSIAN FIELDS CT,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jesse,Cox,Clear,Front to Rear,no,no,no,no,no,False
102613421,METROPOLITAN NASHVILLE POLICE DEPT,20200001450,Davidson,Nashville,1/1/2020 6:51:00 PM,2,0,0,36.129600,-86.707110,PATRICIA DR,,,,630.00,Feet,South,HAROLD DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Dontaveous,Eubanks,Clear,Angle,no,no,no,no,no,False
102613433,METROPOLITAN NASHVILLE POLICE DEPT,20200001538,Davidson,Nashville,1/1/2020 7:57:00 PM,2,0,0,36.161070,-86.777190,4TH AVE S,,,,0.00,,,US HWY 70,,,,0.00,Y,Four-Way, ,,None,,,         ,Phillip,Burke,,,no,no,no,no,no,False
102613434,METROPOLITAN NASHVILLE POLICE DEPT,20200001619,Davidson,Nashville,1/1/2020 9:12:00 PM,2,1,0,36.088390,-86.615200,CASTLEGATE DR,,,,285.00,Feet,South,SMITH SPRINGS RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Cheri,Cox,Clear,HeadOn,no,no,no,no,yes,False
102613463,METROPOLITAN NASHVILLE POLICE DEPT,20200001804,Davidson,Nashville,1/1/2020 9:31:00 PM,2,0,0,36.074040,-86.638230,MURFREESBORO PKE,,,,202.00,Feet,South,RURAL HILL RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Derrick,Toney,Clear,Front to Rear,no,no,no,no,yes,False
102613475,METROPOLITAN NASHVILLE POLICE DEPT,20200001621,Davidson,Nashville,1/1/2020 9:14:00 PM,3,5,0,36.098450,-86.625060,BELL RD,,,,1663.00,Feet,North,HARBOR LIGHTS DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brady,Reynolds,Clear,HeadOn,no,no,no,no,no,False
102613476,METROPOLITAN NASHVILLE POLICE DEPT,20200001868,Davidson,Nashville,1/2/2020 12:00:00 AM,1,1,0,36.024450,-86.742190,EDMONDSON PKE,,,,0.00,,,,,,,0.00,,,N,Non-Junction,None,,,         ,Brandon,Rardin,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102613477,METROPOLITAN NASHVILLE POLICE DEPT,20200001938,Davidson,Nashville,1/2/2020 12:00:00 AM,2,0,0,36.183550,-86.808580,CLAY ST,,,,15.00,Feet,East,14TH AVN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Erik,Schall,Clear,Front to Rear,no,no,no,no,yes,False
102613480,METROPOLITAN NASHVILLE POLICE DEPT,20200001878,Davidson,Nashville,1/2/2020 12:00:00 AM,1,1,0,36.123950,-86.810480,I440 W ENT RAMP,,,,0.00,Feet,East,I 440,,,,0.00,N,Not at Intersection,N,Entrance/Exit Ramp Related,None,,,         ,Eric,Schaefer,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102613483,METROPOLITAN NASHVILLE POLICE DEPT,20200001846,Davidson,Nashville,1/1/2020 10:31:00 PM,1,0,0,36.095250,-86.635850,SMITH SPRINGS RD,,,,174.00,Feet,North,SMITH SPRINGS CT,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jacob,West,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102613532,METROPOLITAN NASHVILLE POLICE DEPT,20200002309,Davidson,Nashville,1/2/2020 3:55:00 AM,2,0,0,36.203170,-86.776650,I 65,,,,0.00,,,,,,,87.10,N,Not at Intersection, ,Non-Junction,None,,,         ,Edward,Holden,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102613560,METROPOLITAN NASHVILLE POLICE DEPT,20200002466,Davidson,Not in City Limit,1/2/2020 5:50:00 AM,2,1,0,35.991200,-86.683490,NOLENSVILLE RD,,,,0.00,Feet,,BURKITT RD,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Candice,Soper,Clear,Angle,no,no,no,no,no,False
102613567,METROPOLITAN NASHVILLE POLICE DEPT,20200002481,Davidson,Not in City Limit,1/2/2020 6:06:00 AM,2,1,0,35.991330,-86.683630,NOLENSVILLE RD,,,,61.00,Feet,North,BURKITT RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,David,Moser,Clear,Front to Rear,no,no,no,no,no,False
102613601,METROPOLITAN NASHVILLE POLICE DEPT,20200002560,Davidson,Nashville,1/2/2020 6:50:00 AM,2,0,0,36.134280,-86.779530,WEDGEWOOD AV,,,,130.00,Feet,West,8TH AVS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Natalia,Johnson,Rain,Angle,no,no,no,no,yes,False
102613619,METROPOLITAN NASHVILLE POLICE DEPT,20200002574,Davidson,Nashville,1/2/2020 7:19:00 AM,1,0,0,36.121740,-86.763000,I 440,,,,0.00,,,,,,,5.60,N,Not at Intersection,N,Non-Junction,Construction Zone,Work On Shoulder Or Median,Activity Area,         ,Nathan,Kemp,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102613645,METROPOLITAN NASHVILLE POLICE DEPT,20200002526,Davidson,Nashville,1/2/2020 6:40:00 AM,2,0,0,36.069220,-86.690930,I24 E EXT RAMP,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection, ,,None,,,         ,Jessie,Meadows,,,no,no,no,no,no,False
102613646,METROPOLITAN NASHVILLE POLICE DEPT,20200002608,Davidson,Nashville,1/2/2020 7:32:00 AM,2,1,0,36.120960,-86.727610,DODGE DR,,,,243.00,Feet,South,I24 E ENT RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Rain,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
102613660,METROPOLITAN NASHVILLE POLICE DEPT,20200002772,Davidson,Nashville,1/2/2020 9:09:00 AM,3,0,0,36.153920,-86.787960,I 40,,,,0.00,,,,,,,209.30,N,Not at Intersection, ,Non-Junction,None,,,         ,Kyle,Eicholtz,Rain,Front to Rear,no,no,no,no,no,False
102613677,METROPOLITAN NASHVILLE POLICE DEPT,20200002796,Davidson,Nashville,1/2/2020 9:18:00 AM,2,0,0,36.185210,-86.760300,CLEVELAND ST,,,,0.00,,,ELLINGTON PKWY S EXT RAMP,,,,0.00,Y,Four-Way,N,Entrance/Exit Ramp Related,None,,,         ,Megan,Lamon,Clear,Angle,no,no,no,no,yes,False
102613689,METROPOLITAN NASHVILLE POLICE DEPT,20200002732,Davidson,Nashville,1/2/2020 12:00:00 AM,2,0,0,36.136160,-86.783720,HILLSIDE AV,,,,42.00,Feet,South,WADE AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Natalia,Johnson,Unknown,Unknown,no,no,no,no,yes,False
102613693,METROPOLITAN NASHVILLE POLICE DEPT,20200002799,Davidson,Nashville,1/2/2020 9:29:00 AM,2,0,0,36.115260,-86.724940,I 24,,,,0.00,,,,,,,53.25,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Rain,"Sideswipe, Same Direction",no,no,no,no,no,False
102613694,METROPOLITAN NASHVILLE POLICE DEPT,20200002579,Davidson,Nashville,1/2/2020 7:20:00 AM,2,5,0,36.150150,-86.857950,WHITE BRIDGE PKE,,,,0.00,,,CHARLOTTE PKE,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Alexis,Pond,Rain,Angle,no,no,no,no,no,False
102613701,METROPOLITAN NASHVILLE POLICE DEPT,20200002880,Davidson,Nashville,1/2/2020 10:16:00 AM,2,0,0,36.189030,-86.797070,FRENCH LANDING DR,,,,277.00,Feet,North,DOMINICAN DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Young,Rain,"Sideswipe, Same Direction",no,no,no,no,no,False
102613737,METROPOLITAN NASHVILLE POLICE DEPT,20200003049,Davidson,Nashville,1/2/2020 11:54:00 AM,2,0,0,36.165720,-86.696660,LEBANON PKE,,,,116.00,Feet,East,DONELSON HILLS DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Michael,Dance,Rain,Front to Rear,no,no,no,no,no,False
102613759,METROPOLITAN NASHVILLE POLICE DEPT,20200002828,Davidson,Nashville,1/2/2020 8:10:00 AM,1,0,0,36.073200,-86.920660,OLD HICKORY BLVD,,,,22.00,Feet,North,BELLEVUE VALLEY PLAZA PVTDR,,,,0.00,N,Not at Intersection, ,,None,,,         ,Amanda,Topping,,,no,no,no,no,no,False
102613762,METROPOLITAN NASHVILLE POLICE DEPT,2020-0003062,Davidson,Nashville,1/2/2020 11:45:00 AM,2,0,0,36.152130,-86.803150,ELLISTON PL,,,,183.00,Feet,West,21ST AVN,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Po,Cheng,Rain,Angle,no,no,no,no,no,Campus
102613763,METROPOLITAN NASHVILLE POLICE DEPT,20200002921,Davidson,Nashville,1/2/2020 10:44:00 AM,1,0,0,36.192070,-86.780800,I 65,,,,0.00,,,,,,,86.30,N,Not at Intersection, ,Entrance/Exit Ramp Related,None,,,         ,James,Wray,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102613770,METROPOLITAN NASHVILLE POLICE DEPT,20200003135,Davidson,Goodlettsville,1/2/2020 12:32:00 PM,2,0,0,36.300350,-86.690090,TWIN HILLS DR,,,,0.00,,,CHURCHILL CRSG,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Brandon,Bilbrey,Rain,Angle,no,no,no,no,no,False
102613773,METROPOLITAN NASHVILLE POLICE DEPT,20200003154,Davidson,Nashville,1/2/2020 12:38:00 PM,1,0,0,36.139610,-86.727420,I24 W ENT RAMP,,,,185.00,Feet,North,I 40,,,,0.00,N,Not at Intersection,Y,Non-Junction,None,,,         ,Thomas,Odom,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102613774,METROPOLITAN NASHVILLE POLICE DEPT,20200002985,Davidson,Nashville,1/2/2020 11:14:00 AM,1,0,0,36.071280,-86.645770,EDGE O LAKE DR,,,,31.00,Feet,North,PEBBLE CREEK DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102613777,METROPOLITAN NASHVILLE POLICE DEPT,20200003107,Davidson,Nashville,1/2/2020 12:23:00 PM,2,0,0,36.192330,-86.777060,I 65,,,,0.00,,,,,,,86.50,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Young,Rain,Front to Rear,no,no,no,no,no,False
102613778,METROPOLITAN NASHVILLE POLICE DEPT,20200003041,Davidson,Antioch,1/2/2020 11:45:00 AM,2,0,0,36.052780,-86.598360,LAKEWALK DR,,,,0.00,,,MARITIME PORT,,,,0.00,Y,OTHER, ,Intersection,None,,,         ,Charles,Coe,Rain,Angle,no,no,no,no,no,False
102613779,METROPOLITAN NASHVILLE POLICE DEPT,20200003061,Davidson,Not in City Limit,1/2/2020 11:18:00 AM,2,0,0,36.076890,-86.945220,HIGHWAY 70S,,,,0.00,,,SAWYER BROWN RD,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Roger,Luther,Rain,Front to Rear,no,no,no,no,no,False
102613781,METROPOLITAN NASHVILLE POLICE DEPT,20200003110,Davidson,Nashville,1/2/2020 12:30:00 PM,2,3,0,36.045480,-86.647290,MT VIEW RD,,,,0.00,,,CROSSINGS BLVD,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Thomas,White,Rain,HeadOn,no,no,no,no,no,False
