master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
101070291,METROPOLITAN NASHVILLE POLICE DEPT,20160001030,Davidson,Nashville,1/1/2016 12:05:00 PM,2,0,0,36.045400,-86.713060,OLD HICKORY BLVD,,,,0.00,,,,,,,0.00,,Not at Intersection, ,,None,,,         ,Julius,Gallon,,,no,no,no,no,no,False
101070321,METROPOLITAN NASHVILLE POLICE DEPT,20160001136,Davidson,Nashville,1/1/2016 12:00:00 AM,2,0,0,36.155400,-86.770950,2ND AVS,,,,75.00,Feet,South,LEA AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Cressie,Prill,Clear,Unknown,no,no,no,no,yes,False
101070325,METROPOLITAN NASHVILLE POLICE DEPT,20160001080,Davidson,Nashville,1/1/2016 2:50:00 PM,2,1,0,36.082100,-86.761700,HARDING PL,,,,0.00,,,SIDCO DR,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Tien,Nguyen,Clear,Angle,no,no,no,no,no,False
101070338,METROPOLITAN NASHVILLE POLICE DEPT,20160001193,Davidson,Nashville,1/1/2016 3:48:00 PM,2,0,0,36.058220,-86.722560,MCMURRAY DR,,,,0.00,,,TUSCULUM RD,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Clyde,Stambaugh,Clear,Angle,no,no,no,no,yes,False
101070343,METROPOLITAN NASHVILLE POLICE DEPT,20160001148,Davidson,Nashville,1/1/2016 3:26:00 PM,2,0,0,36.134280,-86.774730,WEDGEWOOD AV,,,,0.00,,,I65 N ENT RAMP,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Nicholas,Smith,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101070344,METROPOLITAN NASHVILLE POLICE DEPT,20160001212,Davidson,Nashville,1/1/2016 3:50:00 PM,2,0,0,36.225730,-86.598510,SAUNDERSVILLE RD,,,,208.00,Feet,West,LEXINGTON WAY,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Codey,Mullins,Clear,Front to Rear,no,no,no,no,no,False
101070358,METROPOLITAN NASHVILLE POLICE DEPT,20160001254,Davidson,Nashville,1/1/2016 4:14:00 PM,2,0,0,36.130780,-86.777220,PRENTICE AV,,,,0.00,,,GRANTLAND AV,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Tien,Nguyen,Clear,Angle,no,no,no,no,no,False
101070370,METROPOLITAN NASHVILLE POLICE DEPT,20160001283,Davidson,Nashville,1/1/2016 4:25:00 PM,2,0,0,36.151280,-86.690930,STATE HWY 155,,,,137.00,Feet,South,ELM HILL PIKE,,,,0.00,N,Not at Intersection, ,,None,,,         ,Bradley,McIntyre,,,no,no,no,no,no,False
101070384,METROPOLITAN NASHVILLE POLICE DEPT,20160001393,Davidson,Nashville,1/1/2016 5:09:00 PM,2,0,0,36.198440,-86.620240,US HWY 70,,,,0.00,,,STATE HWY 45,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Tyler,Conrads,Clear,Front to Rear,no,no,no,no,no,False
101070393,METROPOLITAN NASHVILLE POLICE DEPT,20160001113,Davidson,Nashville,1/1/2016 3:00:00 PM,3,0,0,36.195880,-86.687540,BRILEY PKWYN,,,,0.00,,,BRILEY PKWY N EXT RAMP,,,,0.00,Y,Y-Intersection,N,Entrance/Exit Ramp Related,None,,,         ,Felipe,Pereira,Clear,Front to Rear,no,no,no,no,yes,False
101070418,METROPOLITAN NASHVILLE POLICE DEPT,20160001546,Davidson,Nashville,1/1/2016 6:14:00 PM,2,0,0,36.232390,-86.786850,EWING DR,,,,747.00,Feet,North,EWING LN,,,,0.00,N,Not at Intersection, ,,None,,,         ,Brandon,Rardin,,,no,no,no,no,no,False
101070427,METROPOLITAN NASHVILLE POLICE DEPT,20160001445,Davidson,Nashville,1/1/2016 5:30:00 PM,2,0,0,36.167680,-86.820720,28TH AVN,,,,40.00,Feet,South,JEFFERSON ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Allen,Hall,Clear,Angle,no,no,no,no,no,False
101070432,METROPOLITAN NASHVILLE POLICE DEPT,20160001502,Davidson,Nashville,1/1/2016 5:58:00 PM,2,1,0,36.059180,-86.715860,TUSCULUM RD,,,,2.00,Feet,East,RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Joseph,Progar,Clear,Front to Rear,no,no,no,no,no,False
101070433,METROPOLITAN NASHVILLE POLICE DEPT,20160001524,Davidson,Nashville,1/1/2016 6:00:00 PM,1,0,0,36.185310,-86.791530,3RD AVN,,,,121.00,Feet,North,BUCHANAN ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Landon,Bagwell,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101070451,METROPOLITAN NASHVILLE POLICE DEPT,20160001515,Davidson,Nashville,1/1/2016 6:36:00 PM,2,0,0,36.146050,-86.879370,I 40,,,,0.00,,,,,,,202.65,N,Not at Intersection, ,Non-Junction,None,,,         ,Ryan,Allen,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101070452,METROPOLITAN NASHVILLE POLICE DEPT,20160001649,Davidson,Nashville,1/1/2016 6:58:00 PM,2,0,0,36.146050,-86.879370,I 40,,,,0.00,,,,,,,202.65,N,Not at Intersection,N,Non-Junction,None,,,         ,Ryan,Allen,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101070453,METROPOLITAN NASHVILLE POLICE DEPT,20160001714,Davidson,Nashville,1/1/2016 8:00:00 PM,2,0,0,36.086720,-86.697860,I24 W ENT RAMP,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection, ,Entrance/Exit Ramp Related,None,,,         ,Richard,Olive,Clear,Angle,no,no,no,no,no,False
101070454,METROPOLITAN NASHVILLE POLICE DEPT,20160001773,Davidson,Nashville,1/1/2016 7:10:00 PM,2,0,0,36.232140,-86.769640,I 65,,,,0.00,,,,,,,89.15,N,Not at Intersection, ,Non-Junction,Construction Zone,,,         ,Brandon,Rardin,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101070505,METROPOLITAN NASHVILLE POLICE DEPT,20160001334,Davidson,Not in City Limit,1/1/2016 4:48:00 PM,2,0,0,36.257950,-86.694840,HILLCREST DR,,,,99.00,Feet,North,YOWELL AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Carlos,Urrutia,Clear,Front to Rear,no,no,no,yes,yes,False
101070508,METROPOLITAN NASHVILLE POLICE DEPT,20160001573,Davidson,Antioch,1/1/2016 12:00:00 AM,2,0,0,36.068440,-86.579540,WINDSOR BROOK PL,,,,121.00,Feet,West,WINCHESTER PASS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jarred,Ruhlman,Unknown,"Sideswipe, Same Direction",no,no,no,no,yes,False
101070509,METROPOLITAN NASHVILLE POLICE DEPT,20160001241,Davidson,Nashville,1/1/2016 2:25:00 PM,2,0,0,36.174110,-86.608900,STATE HWY 265,,,,568.00,Feet,East,CRYSTAL SPRING LN,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Marcus,Mitchell,Clear,Angle,no,no,no,no,no,False
101070518,METROPOLITAN NASHVILLE POLICE DEPT,20160001843,Davidson,Nashville,1/1/2016 8:15:00 PM,1,4,0,36.065200,-86.675450,REEVES RD,,,,99.00,Feet,East,GOODWIN RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Oscar,Gomez,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101070535,METROPOLITAN NASHVILLE POLICE DEPT,20160002239,Davidson,Nashville,1/1/2016 9:45:00 PM,2,0,0,36.066100,-86.687170,VILLAS OF BAVARIA PVTDR,,,,308.00,Feet,South,APACHE TRL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Autumn,Manning,Clear,Angle,no,no,no,yes,yes,False
101070547,METROPOLITAN NASHVILLE POLICE DEPT,20160002387,Davidson,Nashville,1/2/2016 12:25:00 AM,2,0,0,36.079880,-86.654760,UNA ANTIOCH PIKE,,,,126.00,Feet,East,OAK BARREL LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Daniel,Garrett,Clear,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
101070556,METROPOLITAN NASHVILLE POLICE DEPT,2016-0002142,Davidson,Nashville,1/1/2016 10:31:00 PM,2,0,0,36.183500,-86.610760,OLD HICKORY BLVD,,,,0.00,,,ANDREW JACKSON PKWY,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Keith,Holley,Clear,Front to Rear,no,no,no,no,no,False
101070559,METROPOLITAN NASHVILLE POLICE DEPT,20160000006,Davidson,Nashville,1/1/2016 12:00:00 AM,2,2,0,36.048780,-86.613020,US HWY 41,,,,0.00,,,MOUNTAIN SPRINGS RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,David,Moser,Clear,Angle,no,no,no,no,no,False
101070568,METROPOLITAN NASHVILLE POLICE DEPT,20160002242,Davidson,Nashville,1/1/2016 11:40:00 PM,1,2,0,36.150500,-86.637920,I 40,,,,0.00,,,,,,,218.40,N,Not at Intersection,N,Non-Junction,None,,,         ,Justin,Franklin,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101070571,METROPOLITAN NASHVILLE POLICE DEPT,20160002421,Davidson,Nashville,1/2/2016 1:01:00 AM,2,0,0,36.178300,-86.617420,CENTRAL PKE,,,,347.00,Feet,North,JAMES KAY LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Sean,Wuethrich,Clear,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
101070577,METROPOLITAN NASHVILLE POLICE DEPT,20160002722,Davidson,Nashville,1/2/2016 2:36:00 AM,1,0,0,36.090090,-86.920850,STATE HWY 251,,,,801.00,Feet,North,WOODBURY FALLS CT,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,John,Jean Baptiste,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101070587,METROPOLITAN NASHVILLE POLICE DEPT,20160000040,Davidson,Nashville,1/1/2016 12:18:00 AM,1,1,0,36.074080,-86.682050,ANTIOCH PIKE,,,,808.00,Feet,North,CHEROKEE PL,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Erik,Dabbs,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101070606,METROPOLITAN NASHVILLE POLICE DEPT,20160002744,Davidson,Nashville,1/2/2016 3:30:00 AM,1,0,0,36.045950,-86.660600,EXIT 59,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection,N,Entrance/Exit Ramp Related,None,,,         ,Daniel,Garrett,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101070607,METROPOLITAN NASHVILLE POLICE DEPT,20150000375,Davidson,Nashville,1/1/2016 12:00:00 AM,1,0,0,36.207330,-86.805610,W TRINITY LN,,,,404.00,Feet,East,DAY ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Nicholas,Carter,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101070614,METROPOLITAN NASHVILLE POLICE DEPT,20160002985,Davidson,Nashville,1/2/2016 5:35:00 AM,1,0,0,36.144400,-86.860460,MAUDINA AV,,,,181.00,Feet,East,BELLMORE AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jean,McCormack,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101070635,METROPOLITAN NASHVILLE POLICE DEPT,20160003077,Davidson,Nashville,1/2/2016 7:10:00 AM,2,1,0,36.183500,-86.610760,OLD HICKORY BLVD,,,,0.00,,,ANDREW JACKSON PKWY,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Tyler,Maupin,Clear,Angle,no,no,no,no,no,False
101070647,METROPOLITAN NASHVILLE POLICE DEPT,2016-0001003,Davidson,Nashville,1/2/2016 5:46:00 AM,4,0,0,36.065520,-86.680070,ANTIOCH PKE,,,,97.00,Feet,South,REEVES RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brian,Penny,Cloudy,Front to Rear,no,no,no,yes,no,False
101070649,METROPOLITAN NASHVILLE POLICE DEPT,20160003326,Davidson,Nashville,1/2/2016 9:30:00 AM,2,1,0,36.164240,-86.777730,3RD AVE N,,,,0.00,,,CHURCH ST,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Shawn,Taylor,Clear,Angle,no,no,no,no,no,False
101070653,METROPOLITAN NASHVILLE POLICE DEPT,20160003228,Davidson,Nashville,1/2/2016 8:35:00 AM,2,2,0,36.182850,-86.866310,STATE HWY 155,,,,1125.00,Feet,West,EXIT 25,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Helms,Clear,Angle,no,no,no,no,no,False
101070665,METROPOLITAN NASHVILLE POLICE DEPT,20160003416,Davidson,Nashville,1/2/2016 10:20:00 AM,2,0,0,36.215150,-86.602200,LEBANON PKE,,,,666.00,Feet,West,SHUTE LN,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,William,Mckay,Clear,Angle,no,no,no,no,no,False
101070693,METROPOLITAN NASHVILLE POLICE DEPT,20160003474,Davidson,Nashville,1/2/2016 10:52:00 AM,2,0,0,36.039590,-86.781660,I65 N EXT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brent,Bauer,Clear,Front to Rear,no,no,no,no,no,False
101070697,METROPOLITAN NASHVILLE POLICE DEPT,20160003573,Davidson,Nashville,1/2/2016 12:03:00 PM,2,1,0,36.167640,-86.663240,US HWY 70,,,,0.00,,,STATE HWY 255,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Michael,Dance,Clear,Front to Rear,no,no,no,no,no,False
101070708,METROPOLITAN NASHVILLE POLICE DEPT,20160003422,Davidson,Not in City Limit,1/2/2016 10:31:00 AM,2,0,0,36.263140,-86.714660,DOUGLAS ST,,,,69.00,Feet,South,OLD HICKORY BLVDW,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Darrien,Spann,Clear,Front to Rear,no,no,no,no,no,False
101070714,METROPOLITAN NASHVILLE POLICE DEPT,20160003603,Davidson,Nashville,1/2/2016 12:25:00 PM,1,1,0,36.051520,-86.859220,US HWY 431,,,,6.00,Feet,South,BRIDLEWAY TRL,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brian,Myatt,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101070715,METROPOLITAN NASHVILLE POLICE DEPT,20160003637,Davidson,Not in City Limit,1/2/2016 12:40:00 PM,2,0,0,36.070970,-86.946740,TODD PREIS DR,,,,104.00,Feet,East,SAWYER BROWN RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Tilley,Clear,Angle,no,no,no,no,no,False
101070728,METROPOLITAN NASHVILLE POLICE DEPT,20160003597,Davidson,Nashville,1/2/2016 1:01:00 PM,2,0,0,36.182480,-86.733830,EASTLAND AVE,,,,0.00,,,N 20TH ST,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Andrew,Ivey,Clear,Angle,no,no,no,no,no,False
101070762,METROPOLITAN NASHVILLE POLICE DEPT,20160003798,Davidson,Nashville,1/2/2016 2:40:00 PM,2,0,0,36.156160,-86.795250,CHURCH ST,,,,100.00,Feet,East,16TH AVN,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Maria,Cortez,Clear,Front to Rear,no,no,no,no,no,False
101070765,METROPOLITAN NASHVILLE POLICE DEPT,20160003658,Davidson,Nashville,1/2/2016 1:05:00 PM,3,0,0,36.216040,-86.775300,I 65,,,,0.00,,,,,,,88.00,N,Not at Intersection,N,Non-Junction,Construction Zone,,,         ,Brandon,Evans,Clear,Front to Rear,no,no,no,no,no,False
101070780,METROPOLITAN NASHVILLE POLICE DEPT,20160003810,Davidson,Nashville,1/2/2016 2:36:00 PM,2,0,0,36.093740,-86.762530,I 65,,,,0.00,,,,,,,78.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Nicholas,Smith,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101070807,METROPOLITAN NASHVILLE POLICE DEPT,2016-0003852,Davidson,Nashville,1/2/2016 2:12:00 PM,2,0,0,36.142120,-86.775780,CHESTNUT ST,,,,0.00,,,FORT NEGLEY BLVD,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Austin,Kendrick,Clear,Angle,no,no,no,no,no,False
101070811,METROPOLITAN NASHVILLE POLICE DEPT,20160003856,Davidson,Nashville,1/2/2016 3:15:00 PM,3,0,0,36.049650,-86.650590,BELL RD,,,,343.00,Feet,West,MT VIEW RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jeffrey,Livingston,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101070812,METROPOLITAN NASHVILLE POLICE DEPT,20160003845,Davidson,Nashville,1/2/2016 3:15:00 PM,2,0,0,36.248590,-86.728550,DUE WEST AVW,,,,0.00,,,SAUNDERS AV,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Corteze,Armstrong,Clear,Front to Rear,no,no,no,no,no,False
101070815,METROPOLITAN NASHVILLE POLICE DEPT,20160004014,Davidson,Nashville,1/2/2016 4:35:00 PM,2,0,0,36.185380,-86.636290,LEBANON PKE,,,,67.00,Feet,East,JACKSON DOWNS BLVD,,,,0.00,N,Not at Intersection, ,,None,,,         ,Bradley,McIntyre,,,no,no,no,no,no,False
