master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
102867901,METROPOLITAN NASHVILLE POLICE DEPT,20210000395,Davidson,Nashville,1/1/2021 12:00:00 AM,1,0,0,36.231560,-86.617580,SHUTE LN,,,,222.00,Feet,West,MONTCHANIN TER,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Dance,,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102867908,METROPOLITAN NASHVILLE POLICE DEPT,20210000382,Davidson,Nashville,1/1/2021 12:00:00 AM,1,0,0,36.151060,-86.750390,I 40,,,,0.00,,,,,,,211.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Graham,Binkley,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102867910,METROPOLITAN NASHVILLE POLICE DEPT,20210000345,Davidson,Nashville,1/1/2021 3:30:00 AM,2,0,0,36.194740,-86.775570,I 65,,,,0.00,,,,,,,86.50,N,Not at Intersection,N,Non-Junction,None,,,         ,Jackson,Sanders,,"Sideswipe, Same Direction",no,no,no,no,yes,False
102867914,METROPOLITAN NASHVILLE POLICE DEPT,20210000179,Davidson,Nashville,1/1/2021 1:35:00 AM,3,5,0,36.052730,-86.671530,I 24,,,,0.00,,,,,,,58.55,N,Not at Intersection,N,Non-Junction,None,,,         ,Douglas,Meringer,,Front to Rear,no,no,no,no,no,False
102867915,METROPOLITAN NASHVILLE POLICE DEPT,20210000148,Davidson,Nashville,1/1/2021 1:22:00 AM,1,0,0,36.126740,-86.728160,I 440,,,,0.00,,,,,,,7.50,N,Not at Intersection,Y,Non-Junction,None,,,         ,Thomas,Broatch,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102867919,METROPOLITAN NASHVILLE POLICE DEPT,20210000210,Davidson,Nashville,1/1/2021 2:07:00 AM,1,0,0,36.216380,-86.721330,ARDEE AV,,,,840.00,Feet,East,WILLIAMS TER,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Kiana,Perry,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102867921,METROPOLITAN NASHVILLE POLICE DEPT,20210000394,Davidson,Nashville,1/1/2021 4:37:00 AM,2,2,0,36.090880,-86.921240,OLD HICKORY BLVD,,,,283.00,Feet,North,THE RESERVE PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Kelsey,Hicks,Rain,Angle,no,no,no,no,no,False
102867922,METROPOLITAN NASHVILLE POLICE DEPT,20210000199,Davidson,Not in City Limit,1/1/2021 1:52:00 AM,1,1,0,35.991580,-86.651380,BURKITT RD,,,,1027.00,Feet,East,WHITTEMORE LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Leonard,Cato,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102867924,METROPOLITAN NASHVILLE POLICE DEPT,20210000218,Davidson,Nashville,1/1/2021 1:37:00 AM,1,1,0,36.052730,-86.671530,I 24,,,,0.00,,,,,,,58.55,N,Not at Intersection,N,Non-Junction,None,,,         ,Douglas,Meringer,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102867925,METROPOLITAN NASHVILLE POLICE DEPT,20210000468,Davidson,Nashville,1/1/2021 5:42:00 AM,1,0,0,36.146010,-86.741730,I 40,,,,0.00,,,,,,,212.20,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Dance,,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102867934,METROPOLITAN NASHVILLE POLICE DEPT,20210000187,Davidson,Nashville,1/1/2021 1:35:00 AM,3,0,0,36.161940,-86.817480,HERMAN ST,,,,10.00,Feet,West,27TH AVN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,David,Crisman,,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
102867935,METROPOLITAN NASHVILLE POLICE DEPT,2021-0000347,Davidson,Nashville,1/1/2021 3:30:00 AM,2,0,0,36.244520,-86.722460,LAKEWOOD DR,,,,0.00,,,GALLATIN PKES,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Michael,Reid,,Angle,no,no,no,no,no,False
102867966,METROPOLITAN NASHVILLE POLICE DEPT,20210000442,Davidson,Nashville,1/1/2021 4:38:00 AM,2,0,0,36.117270,-86.725780,I 24,,,,0.00,,,,,,,53.10,N,Not at Intersection,N,Non-Junction,None,,,         ,Thomas,Broatch,Rain,Front to Rear,no,no,no,no,yes,False
102867967,METROPOLITAN NASHVILLE POLICE DEPT,20210000550,Davidson,Nashville,1/1/2021 7:43:00 AM,1,1,0,36.150920,-86.750100,I 40,,,,0.00,,,,,,,211.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Dance,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102867968,METROPOLITAN NASHVILLE POLICE DEPT,20210000533,Davidson,Nashville,1/1/2021 6:50:00 AM,1,1,0,36.056770,-86.642790,THE OVERLOOK PVTDR,,,,658.00,Feet,North,BELL RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Thomas,White,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
102867971,METROPOLITAN NASHVILLE POLICE DEPT,20210000193,Davidson,Nashville,1/1/2021 1:50:00 AM,2,1,0,36.086860,-86.695950,HARDING PL,,,,0.00,Feet,,METROPLEX DR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Kurt,Lewton,Rain,Front to Rear,no,no,no,no,no,False
102867974,METROPOLITAN NASHVILLE POLICE DEPT,20210000457,Davidson,Nashville,1/1/2021 5:34:00 AM,2,4,0,36.082760,-86.698100,I 24,,,,0.00,,,,,,,56.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Robert,Leverick,Clear,Front to Rear,no,no,no,no,no,False
102867978,METROPOLITAN NASHVILLE POLICE DEPT,20210000493,Davidson,Nashville,1/1/2021 6:41:00 AM,2,0,0,36.093490,-86.652640,MURFREESBORO PKE,,,,156.00,Feet,South,OLD MURFREESBORO PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Brooks,"Cloudy, Rain",Front to Rear,no,no,no,no,no,False
102867979,METROPOLITAN NASHVILLE POLICE DEPT,20210000540,Davidson,Not in City Limit,1/1/2021 6:45:00 AM,1,0,0,36.077400,-87.002980,I 40,,,,0.00,,,,,,,193.50,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Tilley,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102867984,METROPOLITAN NASHVILLE POLICE DEPT,20210000543,Davidson,Nashville,1/1/2021 5:20:00 AM,1,0,0,36.047700,-86.655680,BELL RD,,,,92.00,Feet,East,HICKORY HOLLOW PKWY,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Gerald,Gomes,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102867989,METROPOLITAN NASHVILLE POLICE DEPT,20210000514,Davidson,Not in City Limit,1/1/2021 12:00:00 AM,1,0,0,36.276300,-86.809260,OLD HICKORY BLVD,,,,1785.00,Feet,West,BLEVINS RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Royce,McLester,Rain,Unknown,no,no,no,no,yes,False
102867992,METROPOLITAN NASHVILLE POLICE DEPT,20210000593,Davidson,Madison,1/1/2021 12:00:00 AM,1,0,0,36.246430,-86.719800,BERKLEY DR,,,,158.00,Feet,West,CORELAND DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brian,Otto,,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102868005,METROPOLITAN NASHVILLE POLICE DEPT,20210000654,Davidson,Nashville,1/1/2021 9:40:00 AM,1,0,0,36.043760,-86.693010,BELL RD,,,,106.00,Feet,East,BROOK VIEW ESTATES DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Thomas,White,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102868006,METROPOLITAN NASHVILLE POLICE DEPT,20210000571,Davidson,Nashville,1/1/2021 8:00:00 AM,2,0,0,36.171680,-86.865530,CENTENNIAL BLVD,,,,75.00,Feet,East,BRILEY PKWY N ENT RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,George,Spencer,Rain,Angle,no,no,no,no,no,False
102868021,METROPOLITAN NASHVILLE POLICE DEPT,20210000625,Davidson,Nashville,1/1/2021 9:07:00 AM,1,0,0,36.109880,-86.721960,I 24,,,,0.00,,,,,,,53.70,N,Not at Intersection,N,Non-Junction,None,,,         ,James,Thomas,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102868026,METROPOLITAN NASHVILLE POLICE DEPT,20210000655,Davidson,Nashville,1/1/2021 9:41:00 AM,2,0,0,36.082100,-86.761700,HARDING PL,,,,0.00,,,SIDCO DR,,,,0.00,Y,Four-Way, ,,None,,,         ,Justin,Pinkelton,,,no,no,no,no,no,False
102868031,METROPOLITAN NASHVILLE POLICE DEPT,20210000648,Davidson,Nashville,1/1/2021 9:42:00 AM,1,1,0,36.192450,-86.776840,I 65,,,,0.00,,,,,,,86.50,N,Not at Intersection,N,Non-Junction,None,,,         ,James,Wray,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102868032,METROPOLITAN NASHVILLE POLICE DEPT,20210000627,Davidson,Madison,1/1/2021 9:10:00 AM,1,1,0,36.265350,-86.680650,RIO VISTA DR,,,,164.00,Feet,South,N DUPONT AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,William,Coy,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102868040,METROPOLITAN NASHVILLE POLICE DEPT,20210000680,Davidson,Nashville,1/1/2021 10:18:00 AM,1,0,0,36.115600,-86.773160,I440 W ENT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Justin,Pinkelton,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102868044,METROPOLITAN NASHVILLE POLICE DEPT,20210000692,Davidson,Nashville,1/1/2021 10:20:00 AM,1,1,0,36.115800,-86.773460,I440 W ENT RAMP,,,,0.00,,,I 440,,,,0.00,Y,OTHER,Y,Entrance/Exit Ramp Related,None,,,         ,Justin,Pinkelton,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102868050,METROPOLITAN NASHVILLE POLICE DEPT,20210000715,Davidson,Antioch,1/1/2021 10:40:00 AM,2,0,0,36.047840,-86.612050,MURFREESBORO PKE,,,,0.95,Miles,West,PIN HOOK RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Thomas,White,Clear,Front to Rear,no,no,no,no,yes,False
102868053,METROPOLITAN NASHVILLE POLICE DEPT,20210000494,Davidson,Nashville,1/1/2021 6:39:00 AM,1,0,0,36.057340,-86.715950,NOLENSVILLE PKE,,,,505.00,Feet,North,APRIL LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Gregory,Dixon,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102868064,METROPOLITAN NASHVILLE POLICE DEPT,20210000684,Davidson,Nashville,1/1/2021 10:20:00 AM,1,0,0,36.232500,-86.825840,BRILEY PKWYW,,,,187.00,Feet,West,BUENA VISTA PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Garren,Hoskins,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102868070,METROPOLITAN NASHVILLE POLICE DEPT,20210000701,Davidson,Nashville,1/1/2021 1:00:00 AM,1,0,0,36.236910,-86.792190,BRILEY PKWYE,,,,266.00,Feet,North,BRILEY PKWYW,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Royce,McLester,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102868073,METROPOLITAN NASHVILLE POLICE DEPT,20210000740,Davidson,Nashville,1/1/2021 11:11:00 AM,3,0,0,36.179500,-86.606030,OLD HICKORY BLVD,,,,0.00,,,I40 W ENT RAMP,,,,0.00,Y,OTHER, ,Entrance/Exit Ramp Related,None,,,         ,Michael,Brooks,,Angle,no,no,no,no,no,False
102868090,METROPOLITAN NASHVILLE POLICE DEPT,20210000755,Davidson,Nashville,1/1/2021 11:10:00 AM,2,0,0,36.109430,-86.811710,HILLSBORO PKE,,,,119.00,Feet,North,CRESTMOOR RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,George,Spencer,Clear,Front to Rear,no,no,no,no,no,False
102868097,METROPOLITAN NASHVILLE POLICE DEPT,20210000724,Davidson,Nashville,1/1/2021 10:55:00 AM,1,1,0,36.141530,-86.884240,PREMIER DR,,,,4.00,Feet,North,ANNEX AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Darren,Key,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102868098,METROPOLITAN NASHVILLE POLICE DEPT,20210000812,Davidson,Nashville,1/1/2021 12:15:00 PM,3,0,0,36.134320,-86.776340,I65 S EXT RAMP,,,,0.00,,,WEDGEWOOD AV,,,,0.00,Y,Four-Way, ,,None,,,         ,Jackson,Smythe,,,no,no,no,no,no,False
102868159,METROPOLITAN NASHVILLE POLICE DEPT,20210000875,Davidson,Nashville,1/1/2021 12:52:00 PM,2,0,0,36.057890,-86.741790,EDMONDSON PKE,,,,794.00,Feet,South,SEVEN MILE CREEK GRNWY,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Gary,Sneed,,"Sideswipe, Opposite Direction",no,no,no,yes,yes,False
102868188,METROPOLITAN NASHVILLE POLICE DEPT,20210000919,Davidson,Nashville,1/1/2021 1:43:00 PM,2,1,0,36.179820,-86.798430,GARFIELD ST,,,,35.00,Feet,East,DELTA AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Cody,Jaworski,,Angle,no,no,no,no,no,False
102868190,METROPOLITAN NASHVILLE POLICE DEPT,20210000934,Davidson,Nashville,1/1/2021 2:00:00 PM,2,0,0,36.154150,-86.817300,CHARLOTTE AV,,,,200.00,Feet,East,28TH AVN,,,,0.00,N,Not at Intersection, ,,None,,,         ,Garren,Hoskins,,,no,no,no,no,no,False
102868198,METROPOLITAN NASHVILLE POLICE DEPT,2021-0000929,Davidson,Nashville,1/1/2021 1:50:00 PM,2,0,0,36.167650,-86.820710,28TH AVN,,,,54.00,Feet,South,JEFFERSON ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jean,McCormack,,Rear to Rear,no,no,no,no,yes,False
102868206,METROPOLITAN NASHVILLE POLICE DEPT,20210000973,Davidson,Antioch,1/1/2021 2:22:00 PM,2,0,0,36.049660,-86.599930,HOBSON PKE,,,,127.00,Feet,North,PIN HOOK RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Matthew,Swindell,Clear,Front to Rear,no,no,no,no,no,False
102868208,METROPOLITAN NASHVILLE POLICE DEPT,20210001023,Davidson,Nashville,1/1/2021 3:13:00 PM,2,0,0,36.081690,-86.726950,US HWY 31 ALT,,,,466.00,Feet,North,RAMP,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Sekou,Samassi,,Front to Rear,no,no,no,no,yes,False
102868220,THP District 3 - Nashville,321000131,Davidson,Nashville,1/1/2021 2:04:00 PM,2,0,0,36.148080,-86.768750,4TH AVS,,,,174.00,Feet,North,CAMERON ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Matthew,Priest,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102868249,METROPOLITAN NASHVILLE POLICE DEPT,20210001005,Davidson,Nashville,1/1/2021 2:44:00 PM,3,0,0,36.142930,-86.626920,BELL RD,,,,483.00,Feet,South,LAKERIDGE RUN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Steven,Powers,,Front to Rear,no,no,no,no,no,False
102868250,METROPOLITAN NASHVILLE POLICE DEPT,20210001024,Davidson,Nashville,1/1/2021 1:01:00 PM,2,0,0,36.187140,-86.770210,CLEVELAND ST,,,,204.00,Feet,East,N 2ND ST,,,,0.00,N,Not at Intersection, ,"Driveway, Alley Access, etc",None,,,         ,Sarah,Cartwright,,Angle,no,no,no,no,no,False
102868278,METROPOLITAN NASHVILLE POLICE DEPT,20210001103,Davidson,Nashville,1/1/2021 4:00:00 PM,2,0,0,36.167470,-86.762570,SHELBY AV,,,,113.00,Feet,West,S 5TH ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Beery,,Front to Rear,no,no,no,no,yes,False
102868306,METROPOLITAN NASHVILLE POLICE DEPT,20210001097,Davidson,Nashville,1/1/2021 12:00:00 AM,2,0,0,36.181900,-86.808390,14TH AVN,,,,591.00,Feet,South,CLAY ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Chad,Connors,,Unknown,no,no,no,no,yes,False
102868313,METROPOLITAN NASHVILLE POLICE DEPT,20210000997,Davidson,Nashville,1/1/2021 12:30:00 PM,2,0,0,36.183380,-86.748670,W EASTLAND AV,,,,30.00,Feet,West,GALLATIN AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Beery,,Front to Rear,no,no,no,no,yes,False
102868326,METROPOLITAN NASHVILLE POLICE DEPT,20210001160,Davidson,Nashville,1/1/2021 4:26:00 PM,2,0,0,36.088740,-86.612840,SMITH SPRINGS RD,,,,380.00,Feet,East,CLEARLAKE DRW,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Steven,Powers,,Front to Rear,no,no,no,no,no,False
102868334,METROPOLITAN NASHVILLE POLICE DEPT,20210001140,Davidson,Nashville,1/1/2021 2:15:00 PM,1,0,0,36.189190,-86.686490,TWO RIVERS PKWY,,,,334.00,Feet,East,STONES RIVER GRNWY,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Douglas,Mann,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102868369,METROPOLITAN NASHVILLE POLICE DEPT,20210001152,Davidson,Nashville,1/1/2021 4:33:00 PM,3,3,0,36.153210,-86.764960,I 40,,,,0.00,,,,,,,210.70,N,Not at Intersection,N,Non-Junction,None,,,         ,Derek,Sibley,,Front to Rear,no,no,no,no,no,False
102868373,METROPOLITAN NASHVILLE POLICE DEPT,20210001050,Davidson,Not in City Limit,1/1/2021 2:56:00 PM,2,0,0,35.999450,-86.693430,NOLENSVILLE PKE,,,,0.00,,,CONCORD HILLS DR,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Brandon,Hughes,,Front to Rear,no,no,no,no,yes,False
102868380,METROPOLITAN NASHVILLE POLICE DEPT,20210001218,Davidson,Nashville,1/1/2021 5:20:00 PM,2,0,0,36.155750,-86.789450,BROADWAY,,,,0.00,,,I40 E ENT RAMP,,,,0.00,Y,Four-Way, ,Non-Junction,None,,,         ,Cory,Stratton,,Angle,no,no,no,no,no,False
102868385,METROPOLITAN NASHVILLE POLICE DEPT,20210001166,Davidson,Nashville,1/1/2021 4:38:00 PM,2,0,0,36.180090,-86.769050,TREUTLAND AV,,,,0.00,Feet,,MERIDIAN ST,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Sarah,Cartwright,,"Sideswipe, Same Direction",no,no,no,no,no,False
102868395,METROPOLITAN NASHVILLE POLICE DEPT,20210001235,Davidson,Nashville,1/1/2021 5:00:00 PM,1,0,0,36.074070,-86.663120,PEBBLE CREEK DR,,,,47.00,Feet,East,UNA ANTIOCH PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Laura,Williams,,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102868411,METROPOLITAN NASHVILLE POLICE DEPT,20210001193,Davidson,Nashville,1/1/2021 5:07:00 PM,2,2,0,36.154130,-86.836170,I 40,,,,0.00,,,,,,,205.15,N,Not at Intersection,N,Non-Junction,None,,,         ,Andrew,McCarron,,Front to Rear,no,no,no,no,no,False
102868413,METROPOLITAN NASHVILLE POLICE DEPT,20210001190,Davidson,Nashville,1/1/2021 5:03:00 PM,2,3,0,36.130560,-86.898960,I 40,,,,0.00,,,,,,,201.05,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Pedigo,,Angle,no,no,no,no,no,False
102868420,METROPOLITAN NASHVILLE POLICE DEPT,20210001242,Davidson,Old Hickory,1/1/2021 12:00:00 AM,2,0,0,36.267130,-86.668700,OLD HICKORY BLVD,,,,0.00,,,ROBINSON RD,,,,0.00,Y,OTHER,N,Non-Junction,None,,,         ,Zaire,Murray,,Angle,no,no,no,no,no,False
102868458,METROPOLITAN NASHVILLE POLICE DEPT,20210001407,Davidson,Nashville,1/1/2021 5:37:00 PM,2,0,0,36.099730,-86.871410,HARDING PKE,,,,0.00,,,HIGHWAY 100,,,,0.00,Y,Y-Intersection, ,Intersection,None,,,         ,Brandon,Pedigo,,Angle,no,no,no,no,no,False
