master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
100800745,METROPOLITAN NASHVILLE POLICE DEPT,20150305322,Davidson,Nashville,4/1/2015 9:25:00 AM,2,1,0,36.044790,-86.662040,STATE HWY 254,,,,155.00,Feet,West,CANE RIDGE RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,James,Thomas,Clear,Front to Rear,no,no,no,no,no,False
100800752,METROPOLITAN NASHVILLE POLICE DEPT,20150305054,Davidson,Nashville,4/1/2015 7:52:00 AM,2,0,0,36.150720,-86.666460,ALLEN RD,,,,0.00,,,STATE HWY 255,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,James,Curtis,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
100800753,METROPOLITAN NASHVILLE POLICE DEPT,20150305531,Davidson,Nashville,4/1/2015 9:00:00 AM,2,0,0,36.030510,-86.638340,I 24,,,,0.00,,,,,,,61.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Randall,Combs,Clear,Front to Rear,no,no,no,no,yes,False
100800757,METROPOLITAN NASHVILLE POLICE DEPT,20150305519,Davidson,Nashville,4/1/2015 10:30:00 AM,2,0,0,36.143250,-86.791860,EDGEHILL AVE,,,,0.00,Feet,,VILLA PL,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Justin,Pinkelton,Clear,Angle,no,no,no,no,no,False
100800758,METROPOLITAN NASHVILLE POLICE DEPT,20150305500,Davidson,Nashville,4/1/2015 10:30:00 AM,3,2,0,36.151350,-86.768340,2ND AVE S,,,,0.00,,,-- UNKNOWN RAMP/ROAD --,,,,0.00,Y,Four-Way,Y,OtherLocation,None,,,         ,Daniel,Crockett,Clear,Angle,no,no,no,no,no,False
100800760,METROPOLITAN NASHVILLE POLICE DEPT,20150304957,Davidson,Nashville,4/1/2015 7:30:00 AM,2,0,0,36.175260,-86.792680,MONROE ST,,,,0.00,,,US HWY 41 ALT,,,,0.00,Y,T-Intersection, ,Intersection-Related,None,,,         ,Rodney,Clark,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
100800765,METROPOLITAN NASHVILLE POLICE DEPT,2015-0305592,Davidson,Nashville,4/1/2015 10:55:00 AM,2,0,0,36.145080,-86.799680,US HWY 431,,,,345.00,Feet,South,SCARRITT PL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,David,Anderson,Clear,Front to Rear,no,no,no,no,no,Campus
100800769,METROPOLITAN NASHVILLE POLICE DEPT,20150305093,Davidson,Nashville,4/1/2015 7:50:00 AM,2,0,0,36.187980,-86.821590,CLARKSVILLE PIKE,,,,0.00,,,US HWY 41 ALT,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Joshua,Baker,Clear,Front to Rear,no,no,no,no,yes,False
100800773,METROPOLITAN NASHVILLE POLICE DEPT,2015-0305564,Davidson,Nashville,4/1/2015 10:58:00 AM,4,0,0,36.114230,-86.918980,I 40,,,,0.00,,,,,,,199.50,N,Not at Intersection,N,Non-Junction,None,,,         ,Walter,Gray II,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
100800777,METROPOLITAN NASHVILLE POLICE DEPT,20150305675,Davidson,Nashville,4/1/2015 11:05:00 AM,2,0,0,36.104490,-86.810660,RICHARD JONES RD,,,,513.00,Feet,West,HILLMONT DR,,,,0.00,N,Not at Intersection, ,,None,,,         ,Nathan,Kemp,,,no,no,no,no,no,False
100800778,METROPOLITAN NASHVILLE POLICE DEPT,20150305372,Davidson,Nashville,4/1/2015 9:48:00 AM,2,0,0,36.037560,-86.785030,STATE HWY 254,,,,0.00,,,RAMP,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Nathan,Kemp,Clear,Angle,no,no,no,no,no,False
100800799,METROPOLITAN NASHVILLE POLICE DEPT,20150305548,Davidson,Nashville,4/1/2015 10:50:00 AM,2,2,0,36.134810,-86.697700,CONNECTING ROAD,,,,0.00,,,STATE HWY 155,,,,0.00,Y,OTHER,Y,Intersection-Related,None,,,         ,Landon,Bagwell,Clear,Front to Rear,no,no,no,no,no,False
100800800,METROPOLITAN NASHVILLE POLICE DEPT,2015-0304925,Davidson,Nashville,4/1/2015 12:00:00 AM,3,0,0,36.074070,-86.717570,LANE WOOD CT,,,,420.00,Feet,East,HOPEWOOD DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,William,Whitworth,Clear,Angle,no,no,no,no,yes,False
100800801,METROPOLITAN NASHVILLE POLICE DEPT,2015-0305192,Davidson,Antioch,4/1/2015 8:42:00 AM,2,2,0,36.047960,-86.612160,MURFREESBORO,PIKE,,,1124.00,Feet,South,PIN HOOK,RD,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,William,Whitworth,Clear,Other,no,no,no,no,yes,False
100800802,METROPOLITAN NASHVILLE POLICE DEPT,2015-0305505,Davidson,Nashville,4/1/2015 9:53:00 AM,2,0,0,36.081460,-86.697100,I 24,,,,0.00,,,,,,,56.10,N,Not at Intersection, ,Non-Junction,None,,,         ,William,Whitworth,Clear,Front to Rear,no,no,no,no,no,False
100800804,VANDERBILT UNIVERSITY POLICE,15-0305575,Davidson,Nashville,4/1/2015 10:00:00 AM,1,0,0,36.150660,-86.773290,6TH AVE S,,,,0.00,,,,,,,0.00,,, ,Non-Junction,None,,,         ,Jason,Bates,Other,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
100800814,METROPOLITAN NASHVILLE POLICE DEPT,20150305919,Davidson,Nashville,4/1/2015 1:00:00 PM,2,0,0,36.134180,-86.776160,WEDGEWOOD AVE,,,,64.00,Feet,East,RAMP,,,,0.00,N,Not at Intersection, ,,None,,,         ,Nathan,Kemp,,,no,no,no,no,no,False
100800817,METROPOLITAN NASHVILLE POLICE DEPT,2015-305037,Davidson,Nashville,4/1/2015 7:35:00 AM,2,1,0,0.000000,0.000000,3532 MURFREESBORO PIKE,,SR3532,,1500.00,Feet,West,PIN HOOK,RD,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,James,Grady,Clear,Front to Rear,no,no,no,no,no,False
100800822,METROPOLITAN NASHVILLE POLICE DEPT,20150305678,Davidson,Nashville,4/1/2015 11:42:00 AM,2,0,0,36.142610,-86.815490,31ST AVE S,,,,0.00,,,US HWY 70S,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Darrell,Osment,Clear,Angle,no,no,no,no,no,Campus
100800825,METROPOLITAN NASHVILLE POLICE DEPT,2015-0305898,Davidson,Nashville,4/1/2015 1:00:00 PM,2,0,0,36.120810,-86.807880,US HWY 431,,,,50.00,Feet,North,SHARONDALE DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Walter,Gray II,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
100800828,METROPOLITAN NASHVILLE POLICE DEPT,2015-0306016,Davidson,Nashville,4/1/2015 1:30:00 PM,2,0,0,36.129370,-86.904600,US HWY 70,,,,377.00,Feet,West,DAVIDSON DR,,,,0.00,,Not at Intersection, ,Non-Junction,None,,,         ,Curtis,Rich,Clear,HeadOn,no,no,no,yes,yes,False
100800830,METROPOLITAN NASHVILLE POLICE DEPT,20150305900,Davidson,Not in City Limit,4/1/2015 1:00:00 PM,2,1,0,36.279900,-86.708580,US HWY 31E,,,,52.00,Feet,North,RAMP,,,,0.00,N,Not at Intersection,Y,Non-Junction,None,,,         ,Kevin,Reynolds,Clear,HeadOn,no,no,no,no,no,False
100800846,METROPOLITAN NASHVILLE POLICE DEPT,2015-0304919,Davidson,Nashville,4/1/2015 6:50:00 AM,2,1,0,36.156900,-86.780800,US HWY 31,,,,0.00,,,DEMONBREUN ST,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Allen,Bates,Clear,Angle,no,no,no,no,no,False
100800847,METROPOLITAN NASHVILLE POLICE DEPT,20150305689,Davidson,Nashville,4/1/2015 10:30:00 AM,3,0,0,36.182620,-86.812250,DR DB TODD JR BLVD,,,,60.00,Feet,South,CLAY ST,,,,0.00,N,Not at Intersection, ,,None,,,         ,Joshua,Baker,,,no,no,no,no,no,False
100800856,METROPOLITAN NASHVILLE POLICE DEPT,20150304225,Davidson,Nashville,4/1/2015 12:27:00 AM,1,2,0,36.077030,-86.735360,STATE HWY 255,,,,372.00,Feet,East,SHADESCREST DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Gilbert,Mana,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
100800860,GOODLETTSVILLE POLICE DEPT,15-12604,Davidson,Goodlettsville,4/1/2015 1:20:00 PM,3,1,0,36.308610,-86.703990,I 65,,,,0.00,,,,,,,95.90,N,Not at Intersection,N,Non-Junction,None,,,         ,Daniel,Knalls,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
100800870,METROPOLITAN NASHVILLE POLICE DEPT,2015-0306110,Davidson,Nashville,4/1/2015 2:17:00 PM,2,0,0,36.115020,-86.810720,US HWY 431,,,,381.00,Feet,North,STATE HWY 155,,,,0.00,N,Not at Intersection, ,,None,,,         ,Walter,Gray II,,,no,no,no,no,no,False
100800884,METROPOLITAN NASHVILLE POLICE DEPT,20150305598,Davidson,Nashville,4/1/2015 11:10:00 AM,2,1,0,36.153750,-86.721530,SPENCE LN,,,,0.00,,,US HWY 70,,,,0.00,Y,Four-Way,N,Non-Junction,None,,,         ,Wesley,Young,Clear,Front to Rear,no,no,no,no,no,False
100800891,METROPOLITAN NASHVILLE POLICE DEPT,20150306246,Davidson,Nashville,4/1/2015 3:05:00 PM,2,0,0,36.141220,-86.731590,I 24,,,,0.00,,,,,,,51.65,N,Not at Intersection, ,Non-Junction,None,,,         ,Brent,Palte,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
100800895,METROPOLITAN NASHVILLE POLICE DEPT,20150306178,Davidson,Nashville,4/1/2015 2:55:00 PM,1,0,0,36.068630,-86.676530,RICHARDS RD,,,,86.00,Feet,West,WAIKIKI BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
100800899,METROPOLITAN NASHVILLE POLICE DEPT,2015-0306185,Davidson,Nashville,4/1/2015 2:24:00 PM,2,1,0,36.071710,-86.758780,TROUSDALE DR,,,,0.00,,,FIELDCREST DR,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,William,King,Clear,Angle,no,no,no,no,no,False
100800903,METROPOLITAN NASHVILLE POLICE DEPT,20150306217,Davidson,Nashville,4/1/2015 2:42:00 PM,2,0,0,36.149070,-86.774200,I 40,,,,0.00,,,,,,,210.15,N,Not at Intersection, ,Non-Junction,Construction Zone,,,         ,Brenton,Adcox,Clear,Front to Rear,no,no,no,no,no,False
100800906,METROPOLITAN NASHVILLE POLICE DEPT,20150306211,Davidson,Nashville,4/1/2015 2:55:00 PM,2,1,0,36.124880,-86.734650,I 440,,,,0.00,,,,,,,7.15,N,Not at Intersection,N,Non-Junction,None,,,         ,Kevin,Keating,Clear,Front to Rear,no,no,no,no,no,False
100800910,VANDERBILT UNIVERSITY POLICE,15-306255,Davidson,Nashville,4/1/2015 12:00:00 AM,2,0,0,36.108220,-86.763910,POWELL AVE,,,,638.00,Feet,North,POWELL PL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Kyle,Hartley,Clear,Unknown,no,no,no,yes,yes,OHO
100800919,METROPOLITAN NASHVILLE POLICE DEPT,20150306447,Davidson,Nashville,4/1/2015 3:50:00 PM,2,0,0,36.201230,-86.776520,I 65,,,,0.00,,,,,,,87.00,N,Not at Intersection,N,Non-Junction,None,,,         ,John,Daugherty,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
100800920,METROPOLITAN NASHVILLE POLICE DEPT,20150306233,Davidson,Nashville,4/1/2015 3:24:00 PM,2,0,0,36.176270,-86.793500,US HWY 41 ALT,,,,229.00,Feet,South,TAYLOR ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Michael,Brooks,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
100800921,METROPOLITAN NASHVILLE POLICE DEPT,20150306394,Davidson,Nashville,4/1/2015 3:42:00 PM,3,1,0,36.160390,-86.818950,28TH AVE N,,,,73.00,Feet,North,BOOKER ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Brooks,Clear,Front to Rear,no,no,no,no,no,False
100800923,METROPOLITAN NASHVILLE POLICE DEPT,20150306269,Davidson,Goodlettsville,4/1/2015 3:20:00 PM,2,0,0,36.317070,-86.798130,LICKTON PIKE,,,,0.70,Miles,North,SHAW RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Nathan,Dungan,Clear,Angle,no,no,no,no,no,False
100800928,METROPOLITAN NASHVILLE POLICE DEPT,20150306326,Davidson,Nashville,4/1/2015 3:27:00 PM,2,0,0,36.155990,-86.760270,I 24,,,,0.00,,,,,,,49.70,N,Not at Intersection, ,,,,,         ,Aaron,Thomas,,,no,no,no,no,no,False
100800932,METROPOLITAN NASHVILLE POLICE DEPT,20150306575,Davidson,Nashville,4/1/2015 4:29:00 PM,2,0,0,36.050900,-86.774620,HILL RD,,,,0.00,Feet,,FRANKLIN PIKE CIR,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Kevin,Wiles,Clear,Angle,no,no,no,no,no,False
100800937,METROPOLITAN NASHVILLE POLICE DEPT,20150306526,Davidson,Nashville,4/1/2015 4:34:00 PM,2,0,0,36.166740,-86.748610,S 13TH ST,,,,300.00,Feet,South,SEVIER ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Ryan,Howard,Clear,Angle,no,no,no,no,no,False
100800939,METROPOLITAN NASHVILLE POLICE DEPT,20150306599,Davidson,Nashville,4/1/2015 4:58:00 PM,2,1,0,36.046520,-86.713490,US HWY 31 ALT,,,,411.00,Feet,North,STATE HWY 254,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Kevin,Keating,Clear,Angle,no,no,no,no,no,False
100800942,METROPOLITAN NASHVILLE POLICE DEPT,2015-0306133,Davidson,Nashville,4/1/2015 2:00:00 PM,2,0,0,0.000000,0.000000,JEFFERSON ST,,,,2.00,Feet,East,JEFFERSON ST,BRG,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Dejuan,Daniels,Clear,Front to Rear,no,no,no,no,no,False
100800947,METROPOLITAN NASHVILLE POLICE DEPT,20150306592,Davidson,Nashville,4/1/2015 4:45:00 PM,2,0,0,36.150260,-86.749030,I 40,,,,0.00,,,,,,,211.65,N,Not at Intersection, ,Non-Junction,None,,,         ,Jiyayi,Suleyman,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
100800955,METROPOLITAN NASHVILLE POLICE DEPT,20150306507,Davidson,Nashville,4/1/2015 4:25:00 PM,2,0,0,36.174100,-86.608720,STATE HWY 265,,,,614.00,Feet,West,-- UNKNOWN RAMP/ROAD --,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Mark,Harrison,Clear,Front to Rear,no,no,no,no,no,False
100800959,METROPOLITAN NASHVILLE POLICE DEPT,20150306399,Davidson,Nashville,4/1/2015 3:49:00 PM,2,0,0,36.044000,-86.712990,US HWY 31 ALT,,,,77.00,Feet,South,BRENTWOOD EAST DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Ricki,Armstrong,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
100800960,METROPOLITAN NASHVILLE POLICE DEPT,20150306740,Davidson,Nashville,4/1/2015 5:20:00 PM,2,0,0,36.037320,-86.790370,STATE HWY 254,,,,186.00,Feet,East,EASTPARK DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Kevin,Wiles,Clear,Front to Rear,no,no,no,no,no,False
100800965,METROPOLITAN NASHVILLE POLICE DEPT,20150306458,Davidson,Nashville,4/1/2015 2:41:00 PM,2,0,0,36.149470,-86.857890,STATE HWY 155,,,,122.00,Feet,South,RAMP,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,John,Thomas,Clear,Front to Rear,no,no,no,no,no,False
100800967,METROPOLITAN NASHVILLE POLICE DEPT,20150306580,Davidson,Nashville,4/1/2015 3:57:00 PM,2,0,0,36.187940,-86.798400,DOMINICAN DR,,,,0.00,,,US HWY 41 ALT,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Jessie,Freeland,Clear,Front to Rear,no,no,no,no,yes,False
100800970,METROPOLITAN NASHVILLE POLICE DEPT,20150306687,Davidson,Nashville,4/1/2015 5:21:00 PM,1,1,0,36.240050,-86.769480,STATE HWY 155,,,,328.00,Feet,East,DOVERSIDE DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Samuel,Miller,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
100800971,METROPOLITAN NASHVILLE POLICE DEPT,20150306713,Davidson,Nashville,4/1/2015 5:15:00 PM,2,0,0,36.088450,-86.702010,I 24,,,,0.00,,,,,,,55.55,N,Not at Intersection,N,Non-Junction,None,,,         ,Oscar,Gomez,Clear,Front to Rear,no,no,no,no,yes,False
100800973,METROPOLITAN NASHVILLE POLICE DEPT,20150306625,Davidson,Nashville,4/1/2015 4:12:00 PM,2,0,0,36.246650,-86.721190,BERKLEY DR,,,,0.00,,,US HWY 31E,,,,0.00,Y,T-Intersection, ,,None,,,         ,Edward,Draves,,,no,no,no,no,no,False
100800974,METROPOLITAN NASHVILLE POLICE DEPT,20150306758,Davidson,Nashville,4/1/2015 4:36:00 PM,2,0,0,36.099340,-86.763830,I 65,,,,0.00,,,,,,,79.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Eric,Harvey,Clear,Front to Rear,no,no,no,no,no,False
100800976,METROPOLITAN NASHVILLE POLICE DEPT,20150306803,Davidson,Nashville,4/1/2015 6:10:00 PM,2,1,0,36.032930,-86.712860,US HWY 31 ALT,,,,240.00,Feet,South,BARNES RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Thomas,Odom,Clear,Front to Rear,no,no,no,no,no,False
100800984,METROPOLITAN NASHVILLE POLICE DEPT,20150306587,Davidson,Nashville,4/1/2015 5:05:00 PM,2,1,0,36.074470,-86.920910,STATE HWY 251,,,,0.00,Feet,,US HWY 70S,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Tyler,Reese,Clear,Angle,no,no,no,no,no,False
100800986,METROPOLITAN NASHVILLE POLICE DEPT,20150306723,Davidson,Nashville,4/1/2015 4:50:00 PM,2,0,0,36.216470,-86.597640,ANDREW JACKSON PKWY,,,,349.00,Feet,North,RAMP,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Daniel,Motte,Clear,Front to Rear,no,no,no,no,no,False
100800991,METROPOLITAN NASHVILLE POLICE DEPT,20150306789,Davidson,Nashville,4/1/2015 6:02:00 PM,2,0,0,36.165550,-86.778580,3RD AVE N,,,,0.00,,,UNION ST,,,,0.00,Y,Four-Way, ,Non-Junction,None,,,         ,Seth,Oden,Clear,Front to Rear,no,no,no,no,yes,False
100800998,METROPOLITAN NASHVILLE POLICE DEPT,20150306160,Davidson,Not in City Limit,4/1/2015 2:06:00 PM,2,0,0,36.263340,-86.714610,STATE HWY 45,,,,0.00,,,DOUGLAS ST,,,,0.00,Y,T-Intersection, ,,None,,,         ,Carlos,Urrutia,,,no,no,no,no,no,False
100800999,METROPOLITAN NASHVILLE POLICE DEPT,20150306800,Davidson,Nashville,4/1/2015 6:20:00 PM,2,0,0,36.110800,-86.743270,STATE HWY 155,,,,104.00,Feet,West,FOSTER AVE,,,,0.00,N,Not at Intersection, ,,,,,         ,Jessie,Meadows,,,no,no,no,no,no,False
100801000,METROPOLITAN NASHVILLE POLICE DEPT,20150306548,Davidson,Nashville,4/1/2015 4:30:00 PM,4,13,0,36.133670,-86.726950,-- UNKNOWN RAMP/ROAD --,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,Front to Rear,no,no,no,no,no,False
100801013,METROPOLITAN NASHVILLE POLICE DEPT,20150306908,Davidson,Nashville,4/1/2015 6:45:00 PM,1,0,0,36.235170,-86.764910,I 65,,,,0.00,,,,,,,89.50,N,Not at Intersection,N,Non-Junction,None,,,         ,Terence,Maahs,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
100801015,METROPOLITAN NASHVILLE POLICE DEPT,2015-0306838,Davidson,Nashville,4/1/2015 5:00:00 PM,2,0,0,36.152490,-86.833260,US HWY 70,,,,0.00,,,39TH AVE N,,,,0.00,Y,T-Intersection, ,Non-Junction,None,,,         ,Christopher,Clark,Clear,Front to Rear,no,no,no,no,no,False
100801027,METROPOLITAN NASHVILLE POLICE DEPT,20150306710,Davidson,Nashville,4/1/2015 5:36:00 PM,2,0,0,36.081150,-86.762240,-- UNKNOWN RAMP/ROAD --,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection, ,Entrance/Exit Ramp Related,None,,,         ,Ricki,Armstrong,Clear,Front to Rear,no,no,no,no,no,False
100801035,METROPOLITAN NASHVILLE POLICE DEPT,20150307080,Davidson,Nashville,4/1/2015 7:48:00 PM,2,1,0,36.135790,-86.724960,US HWY 41,,,,0.00,,,SPENCE LN,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,James,Tidwell,Clear,Front to Rear,no,no,no,no,no,False
100801038,METROPOLITAN NASHVILLE POLICE DEPT,20150307036,Davidson,Nashville,4/1/2015 8:04:00 PM,2,0,0,36.069210,-86.690930,-- UNKNOWN RAMP/ROAD --,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jared,Jenkins,Clear,Front to Rear,no,no,no,no,no,False
100801039,METROPOLITAN NASHVILLE POLICE DEPT,20150306638,Davidson,Nashville,4/1/2015 4:13:00 PM,2,0,0,36.109270,-86.737600,COLLIER AVE,,,,414.00,Feet,South,DOBBS AVE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Paul,Goebel,Clear,Angle,no,no,no,no,no,False
