master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
101688423,METROPOLITAN NASHVILLE POLICE DEPT,20170577457,Davidson,Nashville,7/1/2017 4:08:00 AM,2,0,0,36.203550,-86.738530,GALLATIN PKE,,,,0.00,,,E TRINITY LN,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Derrick,Toney,Clear,Angle,no,no,no,no,no,False
101688436,METROPOLITAN NASHVILLE POLICE DEPT,20170577269,Davidson,Nashville,7/1/2017 2:20:00 AM,2,1,0,36.198590,-86.776020,I 65,,,,0.00,,,,,,,86.80,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Juan,Gonzalez,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101688437,METROPOLITAN NASHVILLE POLICE DEPT,20170577447,Davidson,Not in City Limit,7/1/2017 4:00:00 AM,2,2,0,36.045470,-86.950560,TEMPLE RD,,,,0.00,,,HIGHWAY 100,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Kenneth,Bray,Clear,Angle,no,no,no,no,no,False
101688440,METROPOLITAN NASHVILLE POLICE DEPT,20170577499,Davidson,Nashville,7/1/2017 4:52:00 AM,1,0,0,36.188140,-86.607640,ANDREW JACKSON PKWY,,,,80.00,Feet,North,OLD LEBANON DIRT RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Austin,Childress,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101688465,METROPOLITAN NASHVILLE POLICE DEPT,20170577406,Davidson,Nashville,7/1/2017 3:20:00 AM,1,0,0,36.231360,-86.782600,I 24,,,,0.00,,,,,,,44.05,N,Not at Intersection,N,Non-Junction,None,,,         ,Abbey,Sawl,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101688477,METROPOLITAN NASHVILLE POLICE DEPT,20170577508,Davidson,Nashville,7/1/2017 4:13:00 AM,2,0,0,36.079600,-86.726320,NOLENSVILLE PKE,,,,0.00,,,HARDING PL,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Joshua,Billotte,Clear,Angle,no,no,no,no,no,False
101688483,METROPOLITAN NASHVILLE POLICE DEPT,20170577563,Davidson,Nashville,7/1/2017 5:40:00 AM,2,0,0,36.238330,-86.782000,BRILEY PKWYW,,,,312.00,Feet,East,BRILEY PKWYE,,,,0.00,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Rudy,Basaldua,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101688518,METROPOLITAN NASHVILLE POLICE DEPT,20170577773,Davidson,Nashville,7/1/2017 12:00:00 AM,1,0,0,36.054590,-86.711780,RAYWOOD LN,,,,431.00,Feet,South,APRIL LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jason,Dudley,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101688519,METROPOLITAN NASHVILLE POLICE DEPT,20170577750,Davidson,Nashville,7/1/2017 8:13:00 AM,2,0,0,36.253140,-86.716640,EMMITT AV,,,,54.00,Feet,East,GALLATIN PKES,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Michael,Agee,Clear,Front to Rear,no,no,no,no,no,False
101688545,METROPOLITAN NASHVILLE POLICE DEPT,20170577822,Davidson,Nashville,7/1/2017 8:55:00 AM,2,1,0,36.143570,-86.688140,I 40,,,,0.00,,,,,,,215.40,N,Not at Intersection,N,Non-Junction,None,,,         ,Gerry,Hutcheson,Clear,Front to Rear,no,no,no,no,yes,False
101688628,BELLE MEADE POLICE DEPT,17-0186,Davidson,Belle Meade,7/1/2017 8:39:00 AM,2,0,0,36.114920,-86.855120,CLARENDON AV,,,,215.00,Feet,South,BELLE MEADE BLVD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Doris,Howell,Cloudy,Front to Rear,no,no,no,no,no,False
101688647,METROPOLITAN NASHVILLE POLICE DEPT,20170577802,Davidson,Nashville,7/1/2017 12:00:00 AM,2,0,0,36.182110,-86.757400,MYRTLE ST,,,,133.00,Feet,South,MANSFIELD ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Daniel,Wadham,Unknown,"Sideswipe, Same Direction",no,no,no,no,yes,False
101688661,METROPOLITAN NASHVILLE POLICE DEPT,20170577955,Davidson,Nashville,7/1/2017 10:07:00 AM,5,0,0,36.199540,-86.776560,I 65,,,,0.00,,,,,,,86.85,N,Not at Intersection,N,Non-Junction,None,,,         ,James,Jarvis,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101688674,METROPOLITAN NASHVILLE POLICE DEPT,20170578041,Davidson,Nashville,7/1/2017 11:00:00 AM,2,1,0,36.127940,-86.907590,CHARLOTTE PKE,,,,305.00,Feet,West,CHARLOTTE PKE PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Wesley,Tilley,Cloudy,Front to Rear,no,no,no,no,no,False
101688693,METROPOLITAN NASHVILLE POLICE DEPT,20170578003,Davidson,Nashville,7/1/2017 12:00:00 AM,1,0,0,36.159680,-86.681480,MCGAVOCK PKE,,,,287.00,Feet,North,GRAYLYNN DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Ralph,Harvey,Unknown,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101688717,METROPOLITAN NASHVILLE POLICE DEPT,20170578125,Davidson,Nashville,7/1/2017 12:00:00 PM,2,0,0,36.039850,-86.660090,CANE RIDGE RD,,,,0.00,,,CHIMNEYTOP DR,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Thomas,White,Clear,Angle,no,no,no,no,no,False
101688718,METROPOLITAN NASHVILLE POLICE DEPT,20170578128,Davidson,Nashville,7/1/2017 12:27:00 PM,3,0,0,36.132490,-86.629190,BELL RD,,,,83.00,Feet,South,HARBORWOOD DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Steven,Rowlett,Clear,Front to Rear,no,no,no,no,no,False
101688736,BERRY HILL POLICE DEPT,17-2197,Davidson,Berry Hill,7/1/2017 6:50:00 AM,1,0,0,36.121370,-86.775450,FRANKLIN PKE,,,,0.00,,,KIRKWOOD AV,,,,0.00,Y,T-Intersection, ,,Construction Zone,,,         ,Larry,Carter,,,yes,no,no,no,no,False
101688750,METROPOLITAN NASHVILLE POLICE DEPT,20170578054,Davidson,Nashville,7/1/2017 10:38:00 AM,2,0,0,36.178760,-86.605150,I40 E EXT RAMP,,,,0.00,,,OLD HICKORY BLVD,,,,0.00,Y,Y-Intersection,N,Intersection-Related,None,,,         ,William,Mckay,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101688759,METROPOLITAN NASHVILLE POLICE DEPT,20170578164,Davidson,Not in City Limit,7/1/2017 12:30:00 PM,2,0,0,36.114970,-86.925750,CHARLOTTE PKE,,,,53.00,Feet,East,SAWYER BROWN RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Wesley,Tilley,Cloudy,Front to Rear,no,no,no,no,no,False
101688783,METROPOLITAN NASHVILLE POLICE DEPT,20170578189,Davidson,Nashville,7/1/2017 1:17:00 PM,2,0,0,36.187490,-86.762950,N 5TH ST,,,,331.00,Feet,South,VERNON WINFREY AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jared,Eaves,Clear,Front to Rear,no,no,no,no,yes,False
101688784,METROPOLITAN NASHVILLE POLICE DEPT,20170578163,Davidson,Nashville,7/1/2017 12:30:00 PM,2,0,0,36.045740,-86.674350,BELL RD,,,,0.00,,,BLUE HOLE RD,,,,0.00,Y,Four-Way, ,,None,,,         ,Justan,Vance,,,no,no,no,no,no,False
101688785,METROPOLITAN NASHVILLE POLICE DEPT,20170578138,Davidson,Nashville,7/1/2017 12:25:00 PM,2,0,0,36.113510,-86.771900,I440 E ENT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Bryan,Musgrave,Clear,Front to Rear,no,no,no,no,no,False
101688810,METROPOLITAN NASHVILLE POLICE DEPT,20170578141,Davidson,Nashville,7/1/2017 12:04:00 PM,3,0,0,36.173800,-86.762820,MAIN ST,,,,0.00,Feet,,N 6TH ST,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Anthony,Rizo,Clear,Angle,no,no,no,no,no,False
101688816,METROPOLITAN NASHVILLE POLICE DEPT,20170578187,Davidson,Nashville,7/1/2017 12:20:00 PM,2,0,0,36.162760,-86.761550,I 24,,,,0.00,,,,,,,49.30,N,Not at Intersection, ,Non-Junction,None,,,         ,Amery,Milligan,Clear,Front to Rear,no,no,no,no,no,False
101688839,METROPOLITAN NASHVILLE POLICE DEPT,20170578151,Davidson,Nashville,7/1/2017 12:20:00 PM,2,0,0,36.132740,-86.720010,MURFREESBORO PKE,,,,229.00,Feet,West,WILHAGAN RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Lee,Davis,Cloudy,Front to Rear,no,no,no,no,no,False
101688842,METROPOLITAN NASHVILLE POLICE DEPT,20170578177,Davidson,Nashville,7/1/2017 11:20:00 AM,2,0,0,36.161940,-86.817440,HERMAN ST,,,,0.00,,,27TH AVN,,,,0.00,Y,Four-Way, ,Non-Junction,None,,,         ,Jeanine,Sarno,Clear,Angle,no,no,no,no,no,False
101688850,METROPOLITAN NASHVILLE POLICE DEPT,20170578120,Davidson,Nashville,7/1/2017 12:15:00 PM,3,1,0,36.069750,-86.695880,KEELEY DR,,,,13.00,Feet,South,HAYWOOD LN,,,,0.00,N,Not at Intersection,Y,Non-Junction,None,,,         ,Peter,Vaught,Clear,Angle,no,no,no,no,no,False
101688852,METROPOLITAN NASHVILLE POLICE DEPT,20170578191,Davidson,Nashville,7/1/2017 1:19:00 PM,2,1,0,36.206270,-86.776500,I 65,,,,0.00,,,,,,,87.30,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Evans,Clear,Front to Rear,no,no,no,no,no,False
101688946,METROPOLITAN NASHVILLE POLICE DEPT,20170578181,Davidson,Nashville,7/1/2017 1:06:00 PM,3,1,0,36.182270,-86.607960,OLD HICKORY BLVD,,,,0.00,,,ANDREW JACKSON WAY,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Cassandra,Del Bosco,Clear,Angle,no,no,no,no,no,False
101688996,BELLE MEADE POLICE DEPT,17-0187,Davidson,Belle Meade,7/1/2017 1:47:00 PM,2,0,0,36.110720,-86.855800,BELLE MEADE BLVD,,,,254.00,Feet,South,SUTHERLAND AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Doris,Howell,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101689074,METROPOLITAN NASHVILLE POLICE DEPT,20170578485,Davidson,Nashville,7/1/2017 4:27:00 PM,1,0,0,36.173510,-86.689280,BRILEY PKWYN,,,,193.00,Feet,North,BRILEY PKWYS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jonathan,Cavezza,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101689075,METROPOLITAN NASHVILLE POLICE DEPT,20170578415,Davidson,Nashville,7/1/2017 3:51:00 PM,2,0,0,36.179000,-86.749860,N 11TH ST,,,,175.00,Feet,North,FORREST AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,James,Smith,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101689080,METROPOLITAN NASHVILLE POLICE DEPT,20170578445,Davidson,Not in City Limit,7/1/2017 4:07:00 PM,1,0,0,36.292990,-86.810650,I 24,,,,0.00,,,,,,,39.30,N,Not at Intersection,N,Non-Junction,None,,,         ,Samuel,Galluzzi,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101689091,METROPOLITAN NASHVILLE POLICE DEPT,20170578472,Davidson,Nashville,7/1/2017 4:00:00 PM,2,0,0,36.106950,-86.813190,HILLSBORO PKE,,,,345.00,Feet,South,GREEN HILLS VILLAGE DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Joseph,Patricio,Clear,Angle,no,no,no,no,no,False
101689098,METROPOLITAN NASHVILLE POLICE DEPT,20170578430,Davidson,Not in City Limit,7/1/2017 3:41:00 PM,2,0,0,36.263210,-86.757280,WESTCHESTER DR,,,,0.00,,,DICKERSON PKE,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Cecilia,Gomez,Rain,Angle,no,no,no,no,no,False
101689101,METROPOLITAN NASHVILLE POLICE DEPT,20170578383,Davidson,Nashville,7/1/2017 3:15:00 PM,2,0,0,36.115800,-86.724940,I 24,,,,0.00,,,,,,,53.20,N,Not at Intersection, ,Non-Junction,None,,,         ,William,McDaniel,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101689123,METROPOLITAN NASHVILLE POLICE DEPT,20170578281,Davidson,Nashville,7/1/2017 2:44:00 PM,2,3,0,36.135980,-86.893040,I 40,,,,0.00,,,,,,,201.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Regina,Lewis,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101689136,METROPOLITAN NASHVILLE POLICE DEPT,20170578360,Davidson,Nashville,7/1/2017 3:30:00 AM,2,0,0,36.073120,-86.666120,BARCLAY SQUARE DR,,,,28.00,Feet,South,BARCLAY SQUARE CIR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Luis,De Los Santos,Unknown,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
101689144,METROPOLITAN NASHVILLE POLICE DEPT,20170578411,Davidson,Nashville,7/1/2017 3:51:00 PM,2,0,0,36.042260,-86.831520,OLD HICKORY BLVD,,,,52.00,Feet,East,BRIDLEWOOD LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jacob,Paul,Rain,Angle,no,no,no,no,no,False
101689149,Nashville Airport Police,2017-02191,Davidson,Nashville,7/1/2017 12:00:00 AM,2,0,0,36.136990,-86.665290,SATELLITE WAY,,,,0.00,,,TERMINAL DR,,,,0.00,Y,OTHER, ,Non-Junction,None,,,         ,Kou,Vang,Clear,Angle,no,no,no,yes,yes,False
101689150,METROPOLITAN NASHVILLE POLICE DEPT,20170578563,Davidson,Nashville,7/1/2017 5:00:00 PM,2,0,0,36.084830,-86.728190,NOLENSVILLE PKE,,,,0.00,,,PARAGON MILLS RD,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Aimee,Ortiz,Rain,Other,no,no,no,no,no,False
101689151,METROPOLITAN NASHVILLE POLICE DEPT,20170578456,Davidson,Nashville,7/1/2017 4:13:00 PM,2,1,0,36.063440,-86.771470,I 65,,,,0.00,,,,,,,75.50,N,Not at Intersection,N,Non-Junction,None,,,         ,David,Robberson,Clear,Front to Rear,no,no,no,no,yes,False
101689152,METROPOLITAN NASHVILLE POLICE DEPT,20170578389,Davidson,Nashville,7/1/2017 3:20:00 PM,2,0,0,36.049980,-86.649500,MT VIEW RD,,,,0.00,,,BELL RD,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Eric,Keller,Clear,Front to Rear,no,no,no,no,no,False
101689166,METROPOLITAN NASHVILLE POLICE DEPT,20170578332,Davidson,Nashville,7/1/2017 3:14:00 PM,2,1,0,36.099330,-86.710840,I 24,,,,0.00,,,,,,,54.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Andrew,Mullen,Clear,Front to Rear,no,no,no,no,no,False
101689179,METROPOLITAN NASHVILLE POLICE DEPT,20170578606,Davidson,Nashville,7/1/2017 5:00:00 PM,1,0,0,36.163560,-86.834070,ALAMEDA ST,,,,93.00,Feet,West,39TH AVN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Clayton,Lewis,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101689196,METROPOLITAN NASHVILLE POLICE DEPT,20170578673,Davidson,Nashville,7/1/2017 5:55:00 PM,2,0,0,36.179710,-86.821600,DELK AV,,,,359.00,Feet,South,BUCHANAN ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Seth,Vaughn,Rain,Angle,no,no,no,no,no,False
101689197,METROPOLITAN NASHVILLE POLICE DEPT,20170578517,Davidson,Nashville,7/1/2017 4:30:00 PM,2,0,0,36.118410,-86.730550,WHITSETT RD,,,,108.00,Feet,South,PEACHTREE ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Andrew,Swint,Cloudy,HeadOn,no,no,no,no,no,False
101689222,METROPOLITAN NASHVILLE POLICE DEPT,20170578558,Davidson,Nashville,7/1/2017 4:55:00 PM,3,0,0,36.046210,-86.676530,BELL RD,,,,668.00,Feet,West,BLUE HOLE RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Darryl,Williams,Rain,"Sideswipe, Same Direction",no,no,no,no,no,False
101689223,METROPOLITAN NASHVILLE POLICE DEPT,20170578622,Davidson,Goodlettsville,7/1/2017 3:00:00 PM,2,0,0,36.303430,-86.693380,RIVERGATE MALL PVTDR,,,,276.00,Feet,West,CONFERENCE DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Marvis,Malone,Rain,Front to Rear,no,no,no,yes,yes,False
101689231,METROPOLITAN NASHVILLE POLICE DEPT,20170578776,Davidson,Nashville,7/1/2017 5:38:00 PM,2,0,0,36.246800,-86.721090,GALLATIN PKES,,,,53.00,Feet,North,BERKLEY DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Bradley,Campbell,Rain,Front to Rear,no,no,no,no,no,False
101689232,METROPOLITAN NASHVILLE POLICE DEPT,20170578642,Davidson,Nashville,7/1/2017 4:32:00 PM,2,0,0,36.199660,-86.846430,ASHLAND CITY HWY,,,,62.00,Feet,South,WINDOVER DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Samuel,Galluzzi,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101689234,GOODLETTSVILLE POLICE DEPT,17-23034,Davidson,Goodlettsville,7/1/2017 6:50:00 PM,2,0,0,36.306220,-86.700390,VIETNAM VETERANS,BLVD,SR386,,0.00,,,,,,,1.00,N,Not at Intersection, ,Non-Junction,None,,,         ,William,Hunter,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101689238,METROPOLITAN NASHVILLE POLICE DEPT,20170578635,Davidson,Nashville,7/1/2017 5:10:00 PM,2,0,0,36.044770,-86.661530,CANE RIDGE RD,,,,0.00,,,BELL RD,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Mary,Williams,Rain,Front to Rear,no,no,no,no,no,False
101689245,METROPOLITAN NASHVILLE POLICE DEPT,20170578572,Davidson,Nashville,7/1/2017 5:00:00 PM,1,0,0,36.058830,-86.670450,MT VIEW RD,,,,0.00,Feet,West,HICKORY HOLLOW PKWY,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Luis,De Los Santos,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101689257,METROPOLITAN NASHVILLE POLICE DEPT,20170578659,Davidson,Nashville,7/1/2017 5:55:00 PM,2,1,0,36.218030,-86.820360,BUENA VISTA PKE,,,,0.00,,,W HAMILTON AV,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Andrew,Delke,Clear,Front to Rear,no,no,no,no,yes,False
101689258,METROPOLITAN NASHVILLE POLICE DEPT,20170578866,Davidson,Nashville,7/1/2017 7:34:00 PM,2,0,0,36.144770,-86.750280,MURFREESBORO PKE,,,,138.00,Feet,West,ELM HILL PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Samuel,Sundra,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101689265,METROPOLITAN NASHVILLE POLICE DEPT,20170578928,Davidson,Nashville,7/1/2017 7:50:00 PM,2,0,0,36.213370,-86.694610,OPRYLAND DR,,,,0.00,,,OPRYLAND DR EXT RAMP,,,,0.00,Y,OTHER,N,Non-Junction,None,,,         ,John,Kelley,Clear,Other,no,no,no,yes,yes,False
101689280,METROPOLITAN NASHVILLE POLICE DEPT,20170578322,Davidson,Nashville,7/1/2017 3:10:00 PM,2,1,0,36.130380,-86.899970,I40 W EXT RAMP,,,,0.00,,,CHARLOTTE PKE,,,,0.00,Y,T-Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Justin,Coyle,Clear,Front to Rear,no,no,no,no,no,False
101689281,METROPOLITAN NASHVILLE POLICE DEPT,20170579028,Davidson,Nashville,7/1/2017 6:33:00 PM,2,0,0,36.098380,-86.711800,ANTIOCH PKE,,,,230.00,Feet,West,MCILLWAIN PL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Andrew,Mullen,Rain,Front to Rear,no,no,no,no,yes,False
101689282,METROPOLITAN NASHVILLE POLICE DEPT,20170578826,Davidson,Nashville,7/1/2017 7:21:00 PM,2,0,0,36.158910,-86.760460,I 24,,,,0.00,,,,,,,49.55,N,Not at Intersection, ,Non-Junction,None,,,         ,Chad,Wilkinson,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101689284,METROPOLITAN NASHVILLE POLICE DEPT,2017-0678868,Davidson,Nashville,7/1/2017 7:07:00 PM,1,0,0,36.167980,-86.602360,MILLS RD,,,,624.00,Feet,West,OLD HICKORY BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Sandra,Talavera,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
