master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
101492794,METROPOLITAN NASHVILLE POLICE DEPT,20170000482,Davidson,Nashville,1/1/2017 3:30:00 AM,2,0,0,36.141890,-86.623630,LINCOYA BAY DR,,,,0.00,Feet,East,BELL RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Charles,Shaw,Rain,"Sideswipe, Opposite Direction",no,no,no,yes,yes,False
101492795,METROPOLITAN NASHVILLE POLICE DEPT,20170000379,Davidson,Nashville,1/1/2017 2:55:00 AM,1,0,0,36.200500,-86.824660,BUENA VISTA PKE,,,,512.00,Feet,East,EAST LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Armonty,Houston,Rain,Unknown,no,no,no,no,yes,False
101492796,METROPOLITAN NASHVILLE POLICE DEPT,20170000457,Davidson,Nashville,1/1/2017 3:48:00 AM,2,1,0,36.126700,-86.711090,EAST THOMPSON LN,,,,0.00,,,THOMPSON PL,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Robert,Fondren,Cloudy,Front to Rear,no,no,no,no,no,False
101492802,METROPOLITAN NASHVILLE POLICE DEPT,20170000212,Davidson,Nashville,1/1/2017 1:31:00 AM,1,1,0,36.100870,-86.711860,I 24,,,,0.00,,,,,,,54.50,N,Not at Intersection,N,Non-Junction,None,,,         ,Erik,Dabbs,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101492804,METROPOLITAN NASHVILLE POLICE DEPT,20170000337,Davidson,Nashville,1/1/2017 2:39:00 AM,2,0,0,36.158480,-86.777120,5TH AVS,,,,0.00,,,DEMONBREUN ST,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Kevin,Ott,Rain,Angle,no,no,no,no,no,False
101492817,METROPOLITAN NASHVILLE POLICE DEPT,20170000450,Davidson,Nashville,1/1/2017 3:47:00 AM,1,0,0,36.209530,-86.713520,RIVERWOOD DR,,,,100.00,Feet,East,COOPER LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Dameron,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101492818,METROPOLITAN NASHVILLE POLICE DEPT,20170000549,Davidson,Nashville,1/1/2017 4:19:00 AM,2,0,0,36.198380,-86.592640,TULIP GROVE RD,,,,246.00,Feet,South,TULIP BLOSSOM DR,,,,0.00,N,Not at Intersection, ,,None,,,         ,Daniel,Caruth,,,no,no,no,no,no,False
101492820,METROPOLITAN NASHVILLE POLICE DEPT,20170000351,Davidson,Nashville,1/1/2017 2:35:00 AM,2,0,0,36.180020,-86.797710,GARFIELD ST,,,,0.00,,,NASSAU ST,,,,0.00,Y,OTHER,N,Non-Junction,None,,,         ,Trevin,Tolbert,Rain,Front to Rear,no,no,no,no,no,False
101492836,METROPOLITAN NASHVILLE POLICE DEPT,20170000578,Davidson,Nashville,1/1/2017 5:37:00 AM,1,0,0,36.027480,-86.647380,CANE RIDGE RD,,,,657.00,Feet,South,OLD FRANKLIN RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Autumn,Manning,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101492841,METROPOLITAN NASHVILLE POLICE DEPT,2017-0000642,Davidson,Nashville,1/1/2017 3:18:00 AM,1,0,0,36.080080,-86.719980,RECOVERY RD,,,,392.00,Feet,North,HARDING PL,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Stanley,Collins,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101492846,METROPOLITAN NASHVILLE POLICE DEPT,20170000114,Davidson,Nashville,1/1/2017 12:50:00 AM,2,1,0,36.171370,-86.752340,SHELBY AV,,,,0.00,,,S 10TH ST,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Wallis,Massey,Rain,Front to Rear,no,no,no,no,no,False
101492854,METROPOLITAN NASHVILLE POLICE DEPT,2017-0000560,Davidson,Nashville,1/1/2017 5:50:00 AM,1,0,0,36.065230,-86.727160,WHISPERING HILLS DR,,,,0.00,,,NORTHCREST DR,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,David,Barras,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101492857,METROPOLITAN NASHVILLE POLICE DEPT,20170000444,Davidson,Nashville,1/1/2017 4:20:00 AM,3,2,0,36.069030,-86.690020,I24 E EXT RAMP,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Pamela,Caulder,Rain,Angle,no,no,no,no,yes,False
101492870,METROPOLITAN NASHVILLE POLICE DEPT,20170000621,Davidson,Nashville,1/1/2017 2:50:00 AM,3,0,0,36.161830,-86.856890,57TH AVN,,,,0.00,,,LOUISIANA AV,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Michael,Pyle,Rain,Front to Rear,no,no,no,no,no,False
101492891,METROPOLITAN NASHVILLE POLICE DEPT,2017-0000629,Davidson,Not in City Limit,1/1/2017 5:30:00 AM,1,0,0,35.995800,-86.690990,CONCORD RD,,,,509.00,Feet,South,NOLENSVILLE PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Timothy,Edwards,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101492899,METROPOLITAN NASHVILLE POLICE DEPT,20170000635,Davidson,Nashville,1/1/2017 6:50:00 AM,1,0,0,36.203130,-86.751140,ELLINGTON PKWY S EXT RAMP,,,,219.00,Feet,South,ELLINGTON PKWYS,,,,0.00,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Doyle,Price,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101492904,METROPOLITAN NASHVILLE POLICE DEPT,20170000893,Davidson,Nashville,1/1/2017 9:37:00 AM,1,0,0,36.138970,-86.727020,I 24,,,,0.00,,,,,,,52.45,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Ralph,Harvey,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101492905,METROPOLITAN NASHVILLE POLICE DEPT,20170000843,Davidson,Nashville,1/1/2017 12:00:00 AM,1,0,0,36.172350,-86.767600,I24 W EXT RAMP,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection,N,Entrance/Exit Ramp Related,None,,,         ,George,Patonis,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101492906,METROPOLITAN NASHVILLE POLICE DEPT,2017-0000702,Davidson,Nashville,1/1/2017 7:15:00 AM,1,1,0,36.115660,-86.773190,I 65,,,,0.00,,,,,,,80.15,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Jonathan,Seidl,Fog,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101492915,METROPOLITAN NASHVILLE POLICE DEPT,20170000946,Davidson,Nashville,1/1/2017 10:22:00 AM,1,0,0,36.073500,-86.769040,I 65,,,,0.00,,,,,,,77.20,N,Not at Intersection, ,Non-Junction,None,,,         ,Nathan,Smith,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101492926,METROPOLITAN NASHVILLE POLICE DEPT,20170000879,Davidson,Nashville,1/1/2017 9:13:00 AM,2,0,0,36.220230,-86.694510,RUDY CIR,,,,247.00,Feet,West,MUSIC VALLEY DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Gerry,Hutcheson,Cloudy,Front to Rear,no,no,no,no,yes,False
101492938,METROPOLITAN NASHVILLE POLICE DEPT,20170000736,Davidson,Nashville,1/1/2017 8:31:00 AM,1,1,0,36.048850,-86.776440,FRANKLIN PKE,,,,549.00,Feet,West,FRANKLIN PIKE CIR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Kevin,Crawford,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101492944,METROPOLITAN NASHVILLE POLICE DEPT,20170001028,Davidson,Nashville,1/1/2017 11:20:00 AM,2,1,0,36.220930,-86.604000,SHUTE LN,,,,477.00,Feet,North,MILL SPRINGS CT,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,MIchael,Mihajlov,Clear,Front to Rear,no,no,no,no,no,False
101492952,METROPOLITAN NASHVILLE POLICE DEPT,20170000671,Davidson,Nashville,1/1/2017 7:20:00 AM,8,0,0,36.210350,-86.765560,DICKERSON PKE,,,,295.00,Feet,North,MARTIN AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Steven,Spillers,Rain,Angle,no,no,no,yes,no,False
101492960,METROPOLITAN NASHVILLE POLICE DEPT,2017-0000962,Davidson,Nashville,1/1/2017 10:29:00 AM,1,1,0,36.058990,-86.739920,ELLINGTON CIR,,,,346.00,Feet,South,EDMONSON CIR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Timothy,Edwards,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
101492964,METROPOLITAN NASHVILLE POLICE DEPT,20170001044,Davidson,Nashville,1/1/2017 11:11:00 AM,1,0,0,36.180110,-86.807900,14TH AVN,,,,0.00,,,BUCHANAN ST,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Isaac,Wood,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101492976,METROPOLITAN NASHVILLE POLICE DEPT,20170001022,Davidson,Nashville,1/1/2017 11:10:00 AM,3,2,0,36.176650,-86.771250,SPRING ST,,,,71.00,Feet,West,DICKERSON PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,George,Patonis,Cloudy,Front to Rear,no,no,no,no,no,False
101492993,METROPOLITAN NASHVILLE POLICE DEPT,20170001092,Davidson,Nashville,1/1/2017 11:29:00 AM,2,0,0,36.149540,-86.772980,I 40,,,,0.00,,,,,,,210.25,N,Not at Intersection, ,Non-Junction,None,,,         ,Kevin,Crawford,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101493014,METROPOLITAN NASHVILLE POLICE DEPT,20170001072,Davidson,Nashville,1/1/2017 11:56:00 AM,2,0,0,36.125500,-86.700290,GOODBAR DR,,,,0.00,,,KERMIT DR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Tyler,Adcock,Cloudy,Angle,no,no,no,no,no,False
101493020,METROPOLITAN NASHVILLE POLICE DEPT,20170000887,Davidson,Nashville,1/1/2017 9:58:00 AM,1,2,0,36.217670,-86.807830,MOORMANS ARM RD,,,,0.00,,,CRAVATH DR,,,,0.00,Y,T-Intersection,N,Non-Junction,None,,,         ,Brandon,Evans,Cloudy,Not Collision with Motor Vehicle in Transport,yes,no,no,no,no,False
101493033,METROPOLITAN NASHVILLE POLICE DEPT,2017-0001126,Davidson,Nashville,1/1/2017 12:45:00 PM,1,0,0,36.040930,-86.782550,I 65,,,,0.00,,,,,,,74.70,N,Not at Intersection, ,Non-Junction,None,,,         ,Timothy,Edwards,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493042,METROPOLITAN NASHVILLE POLICE DEPT,20170001123,Davidson,Nashville,1/1/2017 12:40:00 PM,2,0,0,36.135850,-86.876360,HILLWOOD BLVD,,,,185.00,Feet,East,FLEETWOOD DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Taylor,Rain,HeadOn,no,no,no,no,no,False
101493043,METROPOLITAN NASHVILLE POLICE DEPT,2017-0000705,Davidson,Nashville,1/1/2017 7:59:00 AM,1,2,0,36.037160,-86.783070,I65 S EXT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Sean,Williams,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493046,METROPOLITAN NASHVILLE POLICE DEPT,20170001133,Davidson,Nashville,1/1/2017 12:48:00 PM,2,0,0,36.066340,-86.630100,MURFREESBORO PKE,,,,284.00,Feet,North,HAMILTON CROSSINGS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Blake,Lutz,Rain,Angle,no,no,no,no,yes,False
101493047,METROPOLITAN NASHVILLE POLICE DEPT,20170000674,Davidson,Nashville,1/1/2017 7:20:00 AM,1,0,0,36.138880,-86.726970,I 24,,,,0.00,,,,,,,52.40,N,Not at Intersection,N,Non-Junction,None,,,         ,Jedidayah,Merriweather,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493048,GOODLETTSVILLE POLICE DEPT,17-00072,Davidson,Goodlettsville,1/1/2017 1:20:00 PM,2,1,0,36.300730,-86.700950,RIVERGATE PKWY,,,,0.00,Feet,,BLUEBIRD DR,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,George,Forbes,Cloudy,Front to Rear,no,no,no,no,no,False
101493057,METROPOLITAN NASHVILLE POLICE DEPT,2017-0000878,Davidson,Nashville,1/1/2017 9:26:00 AM,1,0,0,36.073210,-86.769380,I 65,,,,0.00,,,,,,,77.15,N,Not at Intersection,N,Non-Junction,None,,,         ,Jonathan,Seidl,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493058,METROPOLITAN NASHVILLE POLICE DEPT,20170001169,Davidson,Nashville,1/1/2017 1:29:00 PM,1,1,0,36.169530,-86.606540,I40 E EXT RAMP,,,,0.00,Feet,East,I 40,,,,0.00,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Steven,Rowlett,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493088,METROPOLITAN NASHVILLE POLICE DEPT,2017-0000961,Davidson,Nashville,1/1/2017 9:55:00 AM,1,0,0,36.041360,-86.782490,I 65,,,,0.00,,,,,,,74.75,N,Not at Intersection,N,Non-Junction,None,,,         ,Jonathan,Seidl,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493090,METROPOLITAN NASHVILLE POLICE DEPT,20170001234,Davidson,Nashville,1/1/2017 1:43:00 PM,1,0,0,36.121350,-86.764120,I 440,,,,0.00,,,,,,,5.55,N,Not at Intersection,N,Non-Junction,None,,,         ,William,Taylor,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493095,METROPOLITAN NASHVILLE POLICE DEPT,20170001162,Davidson,Nashville,1/1/2017 1:23:00 PM,3,1,0,36.041720,-86.782420,I 65,,,,0.00,,,,,,,74.80,N,Not at Intersection,N,Non-Junction,None,,,         ,Nathan,Smith,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493106,METROPOLITAN NASHVILLE POLICE DEPT,20170001219,Davidson,Nashville,1/1/2017 2:00:00 PM,2,0,0,36.099230,-86.710760,I 24,,,,0.00,,,,,,,54.60,N,Not at Intersection, ,Non-Junction,None,,,         ,Benjamin,Froehlich,Rain,Front to Rear,no,no,no,no,no,False
101493109,METROPOLITAN NASHVILLE POLICE DEPT,20170001245,Davidson,Nashville,1/1/2017 2:30:00 PM,1,0,0,36.049290,-86.648530,MT VIEW RD,,,,400.00,Feet,East,BELL RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Candice,Soper,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493125,METROPOLITAN NASHVILLE POLICE DEPT,20170001263,Davidson,Not in City Limit,1/1/2017 3:12:00 PM,2,0,0,36.119310,-86.974790,OLD CHARLOTTE PKE,,,,263.00,Feet,West,OLD CHARLOTTE PKE PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Adam,Reese,Fog,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
101493130,METROPOLITAN NASHVILLE POLICE DEPT,20170001241,Davidson,Nashville,1/1/2017 1:45:00 PM,2,0,0,36.060980,-86.911110,WARNER NATURE CTR PVTDR,,,,150.00,Feet,South,HIGHWAY 100,,,,0.00,N,Not at Intersection, ,"Driveway, Alley Access, etc",None,,,         ,Justin,Coyle,Rain,Front to Rear,no,no,no,no,no,False
101493138,METROPOLITAN NASHVILLE POLICE DEPT,20170001226,Davidson,Not in City Limit,1/1/2017 2:33:00 PM,2,2,0,36.272110,-86.689410,ANDERSON LN,,,,46.00,Feet,East,MYATT DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,George,Oden,Rain,Front to Rear,no,no,no,no,no,False
101493139,METROPOLITAN NASHVILLE POLICE DEPT,20170001260,Davidson,Nashville,1/1/2017 2:30:00 PM,2,0,0,36.137200,-86.699670,BRILEY PKWY,,,,0.00,,,GLASTONBURY RD,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Thomas,Barnes,Cloudy,Front to Rear,no,no,no,no,no,False
101493158,METROPOLITAN NASHVILLE POLICE DEPT,20170001270,Davidson,Nashville,1/1/2017 2:59:00 PM,2,0,0,36.184650,-86.758060,CLEVELAND ST,,,,65.00,Feet,East,N 9TH ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jonathan,Hadley,Rain,Front to Rear,no,no,no,no,no,False
101493159,METROPOLITAN NASHVILLE POLICE DEPT,20170001236,Davidson,Nashville,1/1/2017 2:02:00 PM,2,0,0,36.074686,-86.920945,OLD HICKORY BLVD,,,,0.00,,,HWY 70 S,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Jeremy,Huffine,Rain,Angle,no,no,no,no,no,False
101493160,METROPOLITAN NASHVILLE POLICE DEPT,20170001339,Davidson,Nashville,1/1/2017 3:22:00 PM,1,0,0,36.169640,-86.606520,I40 E EXT RAMP,,,,0.00,Feet,East,I 40,,,,0.00,N,Not at Intersection,N,Entrance/Exit Ramp Related,None,,,         ,Tien,Nguyen,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493164,METROPOLITAN NASHVILLE POLICE DEPT,20170001359,Davidson,Nashville,1/1/2017 4:14:00 PM,2,0,0,36.172860,-86.755600,S 9TH ST,,,,0.00,,,FATHERLAND ST,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Cressie,Prill,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101493168,METROPOLITAN NASHVILLE POLICE DEPT,20170001199,Davidson,Nashville,1/1/2017 1:56:00 PM,2,1,0,0.000000,0.000000,,,I24 E,,0.70,Miles,,,,,,54.00,N,Not at Intersection,N,Non-Junction,None,,,         ,James,McDugle,Rain,Front to Rear,no,no,no,no,no,False
101493171,METROPOLITAN NASHVILLE POLICE DEPT,20170001207,Davidson,Nashville,1/1/2017 2:00:00 PM,1,1,0,36.121790,-86.762790,I 440,,,,0.00,,,,,,,5.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Torian,Cox,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101493181,METROPOLITAN NASHVILLE POLICE DEPT,20170001356,Davidson,Nashville,1/1/2017 12:00:00 AM,2,0,0,36.166320,-86.820380,28TH AVN,,,,110.00,Feet,South,MEHARRY BLVD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Adam,Gartner,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101493207,METROPOLITAN NASHVILLE POLICE DEPT,20170001246,Davidson,Nashville,1/1/2017 2:46:00 PM,2,0,0,36.181430,-86.774610,I 24,,,,0.00,,,,,,,47.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Gunes,Akyildiz,Rain,Front to Rear,no,no,no,no,no,False
101493226,METROPOLITAN NASHVILLE POLICE DEPT,20170001461,Davidson,Nashville,1/1/2017 5:15:00 PM,2,0,0,36.153000,-86.857610,BRILEY PKWY,,,,0.00,,,I40 W EXT RAMP,,,,0.00,Y,T-Intersection, ,,None,,,         ,Barrett,Teague,,,no,no,no,no,no,False
101493232,METROPOLITAN NASHVILLE POLICE DEPT,20170001442,Davidson,Nashville,1/1/2017 4:00:00 PM,2,1,0,36.045220,-86.714790,BRENTWOOD EAST DR,,,,0.00,,,OLD HICKORY BLVD,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Ralph,Smith IV,Cloudy,Angle,no,no,no,no,no,False
101493234,METROPOLITAN NASHVILLE POLICE DEPT,20170001431,Davidson,Nashville,1/1/2017 5:02:00 PM,2,0,0,36.171680,-86.768390,I 24,,,,0.00,,,,,,,48.35,N,Not at Intersection,N,Non-Junction,None,,,         ,Gregory,Scott,Rain,Front to Rear,no,no,no,no,no,False
101493236,METROPOLITAN NASHVILLE POLICE DEPT,20170001277,Davidson,Nashville,1/1/2017 12:50:00 AM,2,0,0,36.060090,-86.716400,NOLENSVILLE PKE,,,,0.00,,,STRASSER DR,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Harold,Willmore IV,Rain,Angle,no,no,no,no,yes,False
101493253,METROPOLITAN NASHVILLE POLICE DEPT,20170001357,Davidson,Nashville,1/1/2017 4:11:00 PM,2,2,0,36.179520,-86.774060,I 24,,,,0.00,,,,,,,47.70,N,Not at Intersection,N,Non-Junction,None,,,         ,Wesley,Feinstein,Cloudy,Front to Rear,no,no,no,no,no,False
101493266,METROPOLITAN NASHVILLE POLICE DEPT,20170001561,Davidson,Not in City Limit,1/1/2017 6:00:00 PM,1,0,0,36.337780,-86.786280,UNION HILL RD,,,,129.00,Feet,South,GREER RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jordan,Vrbas,Fog,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
