master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
102346995,METROPOLITAN NASHVILLE POLICE DEPT,20190250190,Davidson,Nashville,4/1/2019 6:55:00 AM,3,2,0,36.131820,-86.857540,WHITE BRIDGE PKE,,,,69.00,Feet,South,BROOKWOOD PL,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Curtis,Rich,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102346996,METROPOLITAN NASHVILLE POLICE DEPT,20190250199,Davidson,Nashville,4/1/2019 7:07:00 AM,3,0,0,36.111380,-86.712160,BRILEY PKWYS,,,,141.00,Feet,East,DRUMMOND DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,Front to Rear,no,no,no,no,no,False
102346999,METROPOLITAN NASHVILLE POLICE DEPT,20190250160,Davidson,Nashville,4/1/2019 6:05:00 AM,2,0,0,36.171430,-86.769040,INTERSTATE DR,,,,0.00,,,JAMES ROBERTSON PKWY,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,James,Hill,Clear,Angle,no,no,no,no,no,False
102347003,METROPOLITAN NASHVILLE POLICE DEPT,20190250175,Davidson,Nashville,4/1/2019 6:57:00 AM,2,1,0,36.141910,-86.640610,ELM HILL PKE,,,,0.00,,,TIMBER VALLEY DR,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Tien,Nguyen,Clear,Angle,no,no,no,no,yes,False
102347004,METROPOLITAN NASHVILLE POLICE DEPT,20190250197,Davidson,Nashville,4/1/2019 7:06:00 AM,2,0,0,36.143330,-86.686490,I 40,,,,0.00,,,,,,,215.50,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Dance,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102347017,METROPOLITAN NASHVILLE POLICE DEPT,20190250315,Davidson,Nashville,4/1/2019 7:57:00 AM,2,0,0,36.182130,-86.799350,I65 N EXT RAMP,,,,89.00,Feet,North,I 65,,,,0.00,N,Not at Intersection, ,Entrance/Exit Ramp Related,None,,,         ,Wesley,Young,Clear,Front to Rear,no,no,no,no,no,False
102347022,METROPOLITAN NASHVILLE POLICE DEPT,20190250352,Davidson,Nashville,4/1/2019 8:15:00 AM,2,0,0,36.136890,-86.800840,BELCOURT AV,,,,0.00,Feet,East,21ST AVS,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Justan,Vance,Clear,Front to Rear,no,no,no,no,no,Campus
102347027,METROPOLITAN NASHVILLE POLICE DEPT,20190250187,Davidson,Nashville,4/1/2019 6:00:00 AM,2,1,0,36.153530,-86.764300,I 40,,,,0.00,,,,,,,210.75,N,Not at Intersection,Y,Non-Junction,None,,,         ,Destiny,Zunic,Clear,Angle,no,no,no,no,no,False
102347030,METROPOLITAN NASHVILLE POLICE DEPT,20190250354,Davidson,Nashville,4/1/2019 8:30:00 AM,2,0,0,36.120370,-86.841380,KENNER AV,,,,515.00,Feet,North,WOODMONT CIR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Curtis,Rich,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102347047,METROPOLITAN NASHVILLE POLICE DEPT,20190250358,Davidson,Nashville,4/1/2019 8:21:00 AM,2,2,0,36.111900,-86.771360,I440 ENT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Justin,Pinkelton,Clear,Front to Rear,no,no,no,no,no,False
102347048,METROPOLITAN NASHVILLE POLICE DEPT,20190250196,Davidson,Nashville,4/1/2019 7:00:00 AM,2,0,0,36.206290,-86.773520,I65 N ENT RAMP,,,,0.00,,,W TRINITY LN,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Wesley,Young,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102347057,METROPOLITAN NASHVILLE POLICE DEPT,20190250266,Davidson,Nashville,4/1/2019 7:47:00 AM,2,2,0,36.208910,-86.777890,BRICK CHURCH PKE,,,,59.00,Feet,South,AVONDALE CIR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Wesley,Young,Clear,Angle,no,no,no,no,no,False
102347063,METROPOLITAN NASHVILLE POLICE DEPT,20190250522,Davidson,Nashville,4/1/2019 9:44:00 AM,2,0,0,36.136310,-86.822150,WEST END AV,,,,0.00,,,I440 E EXT RAMP,,,,0.00,Y,T-Intersection, ,Entrance/Exit Ramp Related,None,,,         ,Curtis,Rich,Clear,Front to Rear,no,no,no,no,no,False
102347068,METROPOLITAN NASHVILLE POLICE DEPT,20190250415,Davidson,Nashville,4/1/2019 8:50:00 AM,2,0,0,36.195590,-86.776150,I 65,,,,0.00,,,,,,,86.55,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Young,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102347069,METROPOLITAN NASHVILLE POLICE DEPT,20190250458,Davidson,Nashville,4/1/2019 9:11:00 AM,2,0,0,36.086510,-86.771080,HARDING PL,,,,262.00,Feet,East,FRANKLIN PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Raymond,Flaherty,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102347070,METROPOLITAN NASHVILLE POLICE DEPT,20190250450,Davidson,Not in City Limit,4/1/2019 9:04:00 AM,1,0,0,36.073920,-86.934650,HIGHWAY 70S,,,,198.00,Feet,East,CROSS TIMBERS DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Benjamin,Cantrell,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102347089,METROPOLITAN NASHVILLE POLICE DEPT,20190250452,Davidson,Nashville,4/1/2019 8:00:00 AM,1,0,0,36.053390,-86.654510,MT VIEW RD,,,,572.00,Feet,North,HICKORY HOLLOW MALL PVTDR PL,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Adam,Warren,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102347091,METROPOLITAN NASHVILLE POLICE DEPT,20190250277,Davidson,Nashville,4/1/2019 7:50:00 AM,2,0,0,36.202420,-86.739150,GALLATIN PKE,,,,0.00,,,LITTON AV,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Russell,Freeman,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102347093,METROPOLITAN NASHVILLE POLICE DEPT,20190250351,Davidson,Nashville,4/1/2019 8:20:00 AM,2,0,0,36.106870,-86.728730,SOUTHLAKE DR,,,,48.00,Feet,South,NEESE DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessie,Meadows,Clear,Front to Rear,no,no,no,no,no,False
102347094,METROPOLITAN NASHVILLE POLICE DEPT,20190250556,Davidson,Nashville,4/1/2019 10:02:00 AM,1,1,0,36.111030,-86.810620,GRAYBAR LN,,,,0.00,,,,,,,0.00,,,N,OtherLocation,None,,,         ,Justin,Pinkelton,Cloudy,Not Collision with Motor Vehicle in Transport,yes,no,no,yes,no,False
102347099,METROPOLITAN NASHVILLE POLICE DEPT,20190250446,Davidson,Nashville,4/1/2019 9:08:00 AM,2,0,0,36.109870,-86.733970,THOMPSON LN,,,,133.00,Feet,West,HARTFORD DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jessie,Meadows,Clear,Front to Rear,no,no,no,no,no,False
102347101,METROPOLITAN NASHVILLE POLICE DEPT,20190250618,Davidson,Nashville,4/1/2019 10:20:00 AM,1,0,0,36.143770,-86.874170,CHARLOTTE PKE,,,,209.00,Feet,North,CHARLOTTE ROAD CIR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Curtis,Rich,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
102347102,METROPOLITAN NASHVILLE POLICE DEPT,20190250389,Davidson,Nashville,4/1/2019 8:35:00 AM,2,0,0,36.254850,-86.733590,CHADWELL DR,,,,0.00,,,S GRAYCROFT AV,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Gabriel,Centeno,Clear,Angle,no,no,no,no,no,False
102347106,METROPOLITAN NASHVILLE POLICE DEPT,20190250600,Davidson,Nashville,4/1/2019 10:19:00 AM,2,0,0,36.068480,-86.692130,CUMBERLAND LANES PVTDR,,,,287.00,Feet,South,I24 E ENT RAMP,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jessie,Meadows,Clear,Front to Rear,no,no,no,no,no,False
102347144,METROPOLITAN NASHVILLE POLICE DEPT,20190250794,Davidson,Nashville,4/1/2019 11:52:00 AM,2,0,0,36.121790,-86.758660,I 440,,,,0.00,,,,,,,5.85,N,Not at Intersection,N,Non-Junction,Construction Zone,Laneclosure,Activity Area,         ,John,Chambers,Cloudy,Front to Rear,no,no,no,no,no,False
102347151,METROPOLITAN NASHVILLE POLICE DEPT,20190250870,Davidson,Nashville,4/1/2019 12:25:00 PM,2,0,0,36.143600,-86.744220,FESSLERS LN,,,,296.00,Feet,North,MURFREESBORO PKE,,,,0.00,N,Not at Intersection,N,"Driveway, Alley Access, etc",None,,,         ,Michael,Dance,Clear,Front to Rear,no,no,no,yes,yes,False
102347175,METROPOLITAN NASHVILLE POLICE DEPT,20190250908,Davidson,Nashville,4/1/2019 12:45:00 PM,2,0,0,36.045580,-86.660290,I24 E EXT RAMP,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection, ,Entrance/Exit Ramp Related,None,,,         ,Jessie,Meadows,Clear,Front to Rear,no,no,no,no,no,False
102347183,METROPOLITAN NASHVILLE POLICE DEPT,20190250279,Davidson,Nashville,4/1/2019 7:53:00 AM,2,2,0,36.088320,-86.791000,LEALAND LN,,,,0.00,,,BATTERY LN,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Phillip,Murphy,Clear,HeadOn,no,no,no,no,no,False
102347206,METROPOLITAN NASHVILLE POLICE DEPT,20190250961,Davidson,Nashville,4/1/2019 12:49:00 PM,2,0,0,36.219280,-86.762540,DICKERSON PKE,,,,262.00,Feet,South,ALHAMBRA CIR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Joseph,Progar,Clear,Front to Rear,no,no,no,no,no,False
102347231,METROPOLITAN NASHVILLE POLICE DEPT,20190250872,Davidson,Nashville,4/1/2019 12:20:00 PM,2,0,0,36.151230,-86.853430,CHARLOTTE AV,,,,50.00,Feet,East,54TH AVN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Walter,Gray II,Clear,Angle,no,no,no,no,no,False
102347258,METROPOLITAN NASHVILLE POLICE DEPT,20190251056,Davidson,Nashville,4/1/2019 1:30:00 PM,2,1,0,36.162740,-86.761530,I 24,,,,0.00,,,,,,,49.30,N,Not at Intersection,N,Non-Junction,None,,,         ,Tyler,Geiger,Clear,Front to Rear,no,no,no,no,no,False
102347259,METROPOLITAN NASHVILLE POLICE DEPT,20190250532,Davidson,Nashville,4/1/2019 9:46:00 AM,2,4,0,36.158810,-86.798160,17TH AVN,,,,0.00,,,CHARLOTTE AV,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Phillip,Murphy,Clear,HeadOn,no,no,no,no,no,False
102347267,METROPOLITAN NASHVILLE POLICE DEPT,20190250926,Davidson,Nashville,4/1/2019 12:39:00 PM,2,0,0,36.150900,-86.770640,4TH AVS,,,,0.00,,,I40 W EXT RAMP,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Destiny,Zunic,Clear,Angle,no,no,no,no,no,False
102347303,METROPOLITAN NASHVILLE POLICE DEPT,20190251078,Davidson,Nashville,4/1/2019 1:43:00 PM,2,1,0,36.086760,-86.648580,MURFREESBORO PKE,,,,63.00,Feet,South,NASHBORO BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Thomas,Odom,Clear,Front to Rear,no,no,no,no,no,False
102347338,METROPOLITAN NASHVILLE POLICE DEPT,20190251193,Davidson,Nashville,4/1/2019 2:13:00 PM,2,0,0,36.170850,-86.601390,I40 W EXT RAMP,,,,0.00,Feet,East,I 40,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jason,Milyaro Lucas,Clear,Front to Rear,no,no,no,no,no,False
102347341,METROPOLITAN NASHVILLE POLICE DEPT,2019 0251083,Davidson,Nashville,4/1/2019 1:48:00 PM,2,0,0,36.174850,-86.614550,CENTRAL PKE,,,,97.00,Feet,West,DODSON CHAPEL RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Thomas,Odom,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102347361,TENNESSEE STATE UNIVERSITY ,19-TSU-14568,Davidson,Nashville,4/1/2019 1:36:00 PM,2,1,0,36.169680,-86.821300,W HEIMAN ST,,,,0.00,,,ED TEMPLE BLVD,,,,0.00,Y,OTHER, ,Non-Junction,None,,,         ,Harold,Taylor,Clear,Angle,no,no,no,yes,no,False
102347368,METROPOLITAN NASHVILLE POLICE DEPT,20190251287,Davidson,Nashville,4/1/2019 3:09:00 PM,2,0,0,36.165830,-86.778170,UNION ST,,,,134.00,Feet,West,UNION ST EXT RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jordan,Vrbas,,Angle,no,no,no,no,no,False
102347388,METROPOLITAN NASHVILLE POLICE DEPT,20190251310,Davidson,Nashville,4/1/2019 3:27:00 PM,2,2,0,36.170650,-86.754290,S 9TH ST,,,,0.00,,,SHELBY AV,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Richard,Conger,Clear,Angle,no,no,no,no,no,False
102347415,METROPOLITAN NASHVILLE POLICE DEPT,20190251301,Davidson,Nashville,4/1/2019 3:24:00 PM,2,0,0,36.150920,-86.769810,I 40,,,,0.00,,,,,,,210.45,N,Not at Intersection, ,Non-Junction,None,,,         ,Steven,Fisher,Clear,Front to Rear,no,no,no,no,no,False
102347420,METROPOLITAN NASHVILLE POLICE DEPT,20190251358,Davidson,Nashville,4/1/2019 3:15:00 PM,2,0,0,36.058190,-86.722580,MCMURRAY DR,,,,0.00,,,TUSCULUM RD,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Jarrett,Ipox,Cloudy,Angle,no,no,no,no,no,False
102347421,METROPOLITAN NASHVILLE POLICE DEPT,20190251373,Davidson,Nashville,4/1/2019 1:43:00 PM,2,0,0,36.201390,-86.776560,I 65,,,,0.00,,,,,,,87.00,N,Not at Intersection, ,,None,,,         ,Cooper,HIll,,,no,no,no,no,no,False
102347430,METROPOLITAN NASHVILLE POLICE DEPT,20190251434,Davidson,Nashville,4/1/2019 4:34:00 PM,2,0,0,36.124400,-86.740790,I 440,,,,0.00,,,,,,,6.80,N,Not at Intersection,N,Non-Junction,None,,,         ,Devonte,Coleman,Clear,Front to Rear,no,no,no,no,no,False
102347431,METROPOLITAN NASHVILLE POLICE DEPT,20190251402,Davidson,Nashville,4/1/2019 4:22:00 PM,3,0,0,36.198260,-86.827010,BUENA VISTA PKE,,,,0.00,Feet,East,CURTIS ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Justin,Vaughn,Clear,Front to Rear,no,no,no,no,no,False
102347432,METROPOLITAN NASHVILLE POLICE DEPT,20190251368,Davidson,Nashville,4/1/2019 3:50:00 PM,2,2,0,36.238810,-86.723860,GALLATIN PKES,,,,0.00,,,GALLATIN PKE,,,,0.00,Y,T-Intersection,Y,Intersection-Related,None,,,         ,Derek,Sibley,Clear,Angle,no,no,no,no,no,False
102347433,METROPOLITAN NASHVILLE POLICE DEPT,20190251414,Davidson,Nashville,4/1/2019 4:20:00 PM,2,0,0,36.151760,-86.768630,2ND AVS,,,,0.00,,,I40 W EXT RAMP,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Joshua,Reece,Clear,Angle,no,no,no,no,no,False
102347435,METROPOLITAN NASHVILLE POLICE DEPT,20190251345,Davidson,Nashville,4/1/2019 12:00:00 AM,3,0,0,36.150820,-86.770050,I 40,,,,0.00,,,,,,,210.40,N,Not at Intersection, ,Non-Junction,None,,,         ,Steven,Fisher,Clear,Front to Rear,no,no,no,no,no,False
102347438,METROPOLITAN NASHVILLE POLICE DEPT,20190251219,Davidson,Nashville,4/1/2019 2:05:00 PM,2,0,0,36.195770,-86.776130,I 65,,,,0.00,,,,,,,86.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Justin,Vaughn,Clear,Front to Rear,no,no,no,no,yes,False
102347440,METROPOLITAN NASHVILLE POLICE DEPT,20190251450,Davidson,Nashville,4/1/2019 4:16:00 PM,2,0,0,36.096150,-86.737670,NOLENSVILLE PKE,,,,0.00,,,ALLIED DR,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,FELIKS,ABRAHAMYAN,Clear,Front to Rear,no,no,no,no,yes,False
102347442,GOODLETTSVILLE POLICE DEPT,19-11924,Davidson,Goodlettsville,4/1/2019 4:00:00 PM,1,1,0,36.299950,-86.730800,DRY CREEK RD,,,,0.00,,,OLD DICKERSON PKE,,,,0.00,Y,Four-Way,N,Non-Junction,None,,,         ,George,Forbes,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
102347448,METROPOLITAN NASHVILLE POLICE DEPT,20190251481,Davidson,Antioch,4/1/2019 4:35:00 PM,2,0,0,36.015890,-86.620110,OLD HICKORY BLVD,,,,125.00,Feet,North,I24 W EXT RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Laura,Williams,Clear,Front to Rear,no,no,no,no,no,False
102347452,METROPOLITAN NASHVILLE POLICE DEPT,20190251325,Davidson,Nashville,4/1/2019 3:33:00 PM,2,1,0,36.209780,-86.733940,GALLATIN PKE,,,,0.00,,,SHELTON AV,,,,0.00,Y,T-Intersection,Y,Intersection,None,,,         ,Chase,Harriman,Clear,Angle,no,no,no,no,no,False
102347457,METROPOLITAN NASHVILLE POLICE DEPT,20190251510,Davidson,Nashville,4/1/2019 5:18:00 PM,2,0,0,36.076780,-86.726290,EDMONDSON PKE,,,,243.00,Feet,West,WALLACE RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jarrett,Ipox,Clear,Angle,no,no,no,no,no,False
102347458,METROPOLITAN NASHVILLE POLICE DEPT,20190251568,Davidson,Nashville,4/1/2019 5:42:00 PM,2,0,0,36.156540,-86.775850,5TH AVS,,,,0.00,,,KOREAN VETERANS BLVD,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Joshua,Reece,Clear,Angle,no,no,no,no,no,False
102347459,METROPOLITAN NASHVILLE POLICE DEPT,20190251562,Davidson,Nashville,4/1/2019 5:37:00 PM,2,0,0,36.203550,-86.738530,GALLATIN PKE,,,,0.00,,,E TRINITY LN,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Richard,Conger,Clear,Angle,no,no,no,no,no,False
102347463,METROPOLITAN NASHVILLE POLICE DEPT,20190251520,Davidson,Nashville,4/1/2019 5:15:00 PM,1,0,0,36.189420,-86.746020,SHARPE AV,,,,38.00,Feet,West,GALLATIN AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Wade,Johnson,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102347464,METROPOLITAN NASHVILLE POLICE DEPT,20190251469,Davidson,Nashville,4/1/2019 4:55:00 PM,2,0,0,36.170870,-86.798900,12TH AVN,,,,53.00,Feet,North,MEHARRY BLVD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Russell,Jones,Clear,Front to Rear,no,no,no,no,no,False
102347465,METROPOLITAN NASHVILLE POLICE DEPT,20190251526,Davidson,Not in City Limit,4/1/2019 5:16:00 PM,2,0,0,36.336540,-86.870040,WHITES CREEK PKE,,,,0.00,Feet,East,MORGAN RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Justin,Vaughn,Clear,Front to Rear,no,no,no,no,no,False
102347466,METROPOLITAN NASHVILLE POLICE DEPT,20190251482,Davidson,Nashville,4/1/2019 3:48:00 PM,2,0,0,36.103930,-86.715650,I 24,,,,0.00,,,,,,,54.25,N,Not at Intersection, ,Non-Junction,None,,,         ,Devonte,Coleman,Clear,Front to Rear,no,no,no,no,no,False
102347468,METROPOLITAN NASHVILLE POLICE DEPT,20190251110,Davidson,Nashville,4/1/2019 1:56:00 PM,1,0,1,36.111070,-86.771040,I 65,,,,0.00,,,,,,,79.80,N,Not at Intersection,N,Entrance/Exit Ramp Related,None,,,19-0207  ,Ryan,Allen,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102347469,METROPOLITAN NASHVILLE POLICE DEPT,20190251634,Davidson,Nashville,4/1/2019 5:58:00 PM,2,0,0,36.113190,-86.801690,WOODMONT BLVD,,,,20.00,Feet,West,RICHARDS ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Conor,Cronin,Clear,Front to Rear,no,no,no,no,no,False
102347470,METROPOLITAN NASHVILLE POLICE DEPT,20190251603,Davidson,Nashville,4/1/2019 5:14:00 PM,2,0,0,36.100870,-86.675650,DONELSON PKE,,,,224.00,Feet,South,CITATION DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Taylor,Hurley,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
102347471,METROPOLITAN NASHVILLE POLICE DEPT,20190251391,Davidson,Nashville,4/1/2019 4:12:00 PM,2,2,0,36.203060,-86.616090,LEBANON PKE,,,,460.00,Feet,North,SAMOA DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Ricki,Armstrong,Clear,Front to Rear,no,no,no,no,no,False
102347472,METROPOLITAN NASHVILLE POLICE DEPT,20190251323,Davidson,Antioch,4/1/2019 2:39:00 PM,2,0,0,36.042850,-86.606550,MURFREESBORO PKE,,,,0.00,,,HOBSON PKE,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Andrew,Brazee,Clear,Angle,no,no,no,no,no,False
102347473,METROPOLITAN NASHVILLE POLICE DEPT,20190251372,Davidson,Nashville,4/1/2019 2:31:00 PM,2,0,0,36.064150,-86.627770,MURFREESBORO PKE,,,,312.00,Feet,South,HAMILTON CHURCH RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Andrew,Brazee,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
102347474,METROPOLITAN NASHVILLE POLICE DEPT,20190251432,Davidson,Nashville,4/1/2019 4:37:00 PM,2,0,0,36.044980,-86.665810,BELL RD,,,,384.00,Feet,East,CEDAR POINTE PKWY,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Andrew,Brazee,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
