master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
101600135,METROPOLITAN NASHVILLE POLICE DEPT,20170288348,Davidson,Nashville,4/1/2017 8:45:00 AM,1,0,0,36.105710,-86.816060,BANDYWOOD DR,,,,159.00,Feet,South,ABBOTT MARTIN RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Paul,Junkmann,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
101600153,METROPOLITAN NASHVILLE POLICE DEPT,20170288374,Davidson,Nashville,4/1/2017 9:04:00 AM,2,0,0,36.199780,-86.614130,TYLER DR,,,,0.00,,,TERRY LN,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Cassandra,Del Bosco,Cloudy,"Sideswipe, Opposite Direction",no,no,no,no,no,False
101600157,METROPOLITAN NASHVILLE POLICE DEPT,20170288413,Davidson,Nashville,4/1/2017 9:20:00 AM,2,0,0,36.197610,-86.837320,CLARKSVILLE PKE,,,,0.00,,,ASHLAND CITY HWY,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Brandon,Evans,Cloudy,Angle,no,no,no,no,no,False
101600173,METROPOLITAN NASHVILLE POLICE DEPT,20170288505,Davidson,Nashville,4/1/2017 10:05:00 AM,2,1,0,36.090620,-86.889470,HARDING PKE,,,,260.00,Feet,East,ST LUKE DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brian,Myatt,Cloudy,Angle,no,no,no,no,no,False
101600201,METROPOLITAN NASHVILLE POLICE DEPT,20170288497,Davidson,Nashville,4/1/2017 10:00:00 AM,2,0,0,36.073960,-86.924580,HIGHWAY 70S,,,,0.00,,,BELLE FOREST CIR,,,,0.00,Y,T-Intersection,N,Non-Junction,None,,,         ,Adam,Nicholson,Cloudy,Front to Rear,no,no,no,no,no,False
101600207,METROPOLITAN NASHVILLE POLICE DEPT,20170288548,Davidson,Nashville,4/1/2017 10:35:00 AM,3,0,0,36.174660,-86.770960,I 24,,,,0.00,,,,,,,48.10,N,Not at Intersection, ,Non-Junction,None,,,         ,Michael,Thompson,Cloudy,Front to Rear,no,no,no,no,no,False
101600224,METROPOLITAN NASHVILLE POLICE DEPT,20170288524,Davidson,Nashville,4/1/2017 10:10:00 AM,2,0,0,36.195170,-86.725020,CAHAL AV,,,,0.00,,,PORTER RD,,,,0.00,Y,T-Intersection, ,Non-Junction,None,,,         ,Matthew,Turppa,Cloudy,HeadOn,no,no,no,no,no,False
101600233,METROPOLITAN NASHVILLE POLICE DEPT,20170288767,Davidson,Nashville,4/1/2017 12:35:00 PM,2,0,0,36.140770,-86.776520,I 65,,,,0.00,,,,,,,81.85,N,Not at Intersection, ,Non-Junction,None,,,         ,Nathan,Kemp,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101600257,METROPOLITAN NASHVILLE POLICE DEPT,20170288754,Davidson,Nashville,4/1/2017 12:26:00 PM,2,0,0,36.152310,-86.786880,I 40,,,,0.00,,,,,,,209.40,N,Not at Intersection, ,,None,,,         ,Christian,Martin,,,no,no,no,no,no,False
101600261,METROPOLITAN NASHVILLE POLICE DEPT,2017-0288711,Davidson,Nashville,4/1/2017 11:40:00 AM,2,0,0,36.231590,-86.781360,EWING DR,,,,45.00,Feet,East,BRICK CHURCH PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Chad,Wilkinson,Cloudy,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
101600262,METROPOLITAN NASHVILLE POLICE DEPT,20170288686,Davidson,Nashville,4/1/2017 11:49:00 AM,2,0,0,36.207450,-86.792020,WHITES CREEK PKE,,,,198.00,Feet,North,W TRINITY LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jeanine,Sarno,Cloudy,Angle,no,no,no,no,no,False
101600263,METROPOLITAN NASHVILLE POLICE DEPT,20170288565,Davidson,Nashville,4/1/2017 10:50:00 AM,2,0,0,36.264200,-86.735300,I65 N EXT RAMP,,,,0.00,,,OLD HICKORY BLVDW,,,,0.00,Y,OTHER, ,Entrance/Exit Ramp Related,None,,,         ,Spencer,Pittman,Cloudy,Front to Rear,no,no,no,no,no,False
101600278,METROPOLITAN NASHVILLE POLICE DEPT,2017-0288788,Davidson,Nashville,4/1/2017 12:37:00 PM,2,0,0,36.155830,-86.789270,BROADWAY,,,,54.00,Feet,West,I40 W EXT RAMP,,,,0.00,N,Not at Intersection, ,OtherLocation,None,,,         ,Jonathan,Seidl,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101600310,METROPOLITAN NASHVILLE POLICE DEPT,20170288782,Davidson,Nashville,4/1/2017 12:40:00 PM,2,1,0,36.206920,-86.777870,BRICK CHURCH PKE,,,,109.00,Feet,North,W TRINITY LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,David,Robberson,Clear,Front to Rear,no,no,no,no,no,False
101600311,METROPOLITAN NASHVILLE POLICE DEPT,20170288768,Davidson,Nashville,4/1/2017 12:20:00 PM,1,0,0,36.129190,-86.750050,ROSEMARY LN,,,,289.00,Feet,North,HUTTON DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Lee,Davis,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101600323,METROPOLITAN NASHVILLE POLICE DEPT,20170288829,Davidson,Nashville,4/1/2017 1:01:00 PM,2,0,0,36.166160,-86.763240,S 4TH ST,,,,258.00,Feet,North,I24 W ENT RAMP,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Anthony,Rizo,Clear,Angle,no,no,no,no,yes,False
101600326,METROPOLITAN NASHVILLE POLICE DEPT,20170288859,Davidson,Nashville,4/1/2017 1:30:00 PM,2,0,0,36.211410,-86.775860,I 65,,,,0.00,,,,,,,87.70,N,Not at Intersection,N,Non-Junction,None,,,         ,Royce,McLester,Cloudy,Front to Rear,no,no,no,no,no,False
101600380,METROPOLITAN NASHVILLE POLICE DEPT,20170289017,Davidson,Nashville,4/1/2017 3:15:00 PM,1,0,0,36.154270,-86.867900,EASTBORO DR,,,,426.00,Feet,South,DEAL AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Joseph,Patricio,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
101600385,METROPOLITAN NASHVILLE POLICE DEPT,20170288914,Davidson,Nashville,4/1/2017 1:55:00 PM,2,1,0,36.248560,-86.719980,GALLATIN PKES,,,,209.00,Feet,North,DUE WEST AVE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Coleman,McKellar,Clear,Angle,no,no,no,no,yes,False
101600386,METROPOLITAN NASHVILLE POLICE DEPT,20170288759,Davidson,Nashville,4/1/2017 1:10:00 PM,2,0,0,36.109510,-86.811670,HILLSBORO PKE,,,,150.00,Feet,North,CRESTMOOR RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Darrell,Osment,Clear,Front to Rear,no,no,no,no,no,False
101600408,METROPOLITAN NASHVILLE POLICE DEPT,20170289073,Davidson,Not in City Limit,4/1/2017 3:15:00 PM,3,0,0,36.263810,-86.711660,GALLATIN PKEN,,,,0.00,,,OLD TIME VILLAGE PVTDR,,,,0.00,Y,T-Intersection, ,Non-Junction,None,,,         ,Jordan,Vrbas,Clear,Angle,no,no,no,no,no,False
101600436,METROPOLITAN NASHVILLE POLICE DEPT,20170289104,Davidson,Nashville,4/1/2017 2:56:00 PM,2,0,0,36.189260,-86.745960,SHARPE AV,,,,0.00,,South,GALLATIN AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jonathan,Hadley,Clear,Front to Rear,no,no,no,no,yes,False
101600437,METROPOLITAN NASHVILLE POLICE DEPT,20170289173,Davidson,Nashville,4/1/2017 2:35:00 PM,2,0,0,36.051840,-86.714460,NOLENSVILLE PKE,,,,124.00,Feet,North,OCALA DR,,,,0.00,N,Not at Intersection, ,,None,,,         ,Edin,Plancic,,,no,no,no,no,no,False
101600438,METROPOLITAN NASHVILLE POLICE DEPT,20170289164,Davidson,Nashville,4/1/2017 3:56:00 PM,2,0,0,36.215180,-86.730020,GALLATIN PKE,,,,296.00,Feet,North,STRATFORD AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Christopher,Valdez,Clear,Angle,no,no,no,no,no,False
101600450,METROPOLITAN NASHVILLE POLICE DEPT,20170289080,Davidson,Nashville,4/1/2017 3:17:00 PM,2,0,0,36.086960,-86.691850,ANTIOCH PKE,,,,199.00,Feet,South,HARDING PL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Matthew,Johnson,Clear,Angle,no,no,no,no,no,False
101600454,METROPOLITAN NASHVILLE POLICE DEPT,20170289077,Davidson,Nashville,4/1/2017 3:12:00 PM,3,1,0,36.042310,-86.726520,WOODLANDS AV,,,,0.00,,,OLD HICKORY BLVD,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Nicholas,Berens,Clear,Front to Rear,no,no,no,no,no,False
101600481,METROPOLITAN NASHVILLE POLICE DEPT,20170289251,Davidson,Nashville,4/1/2017 4:40:00 PM,2,0,0,36.205990,-86.768570,DICKERSON PKE,,,,38.00,Feet,North,E TRINITY LN,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Amanda,Fox,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101600482,METROPOLITAN NASHVILLE POLICE DEPT,20170289238,Davidson,Nashville,4/1/2017 3:50:00 PM,2,0,0,36.173270,-86.791400,JEFFERSON ST,,,,0.00,,,ROSA L PARKS BLVD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Thomas,Burns,Clear,Front to Rear,no,no,no,no,yes,False
101600484,METROPOLITAN NASHVILLE POLICE DEPT,20170289168,Davidson,Nashville,4/1/2017 3:50:00 PM,2,0,0,36.078530,-86.643320,MURFREESBORO PKE,,,,117.00,Feet,West,MARTWAY DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Tyler,Maupin,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101600493,METROPOLITAN NASHVILLE POLICE DEPT,20170289224,Davidson,Nashville,4/1/2017 12:00:00 AM,2,1,0,36.237000,-86.705300,PENNINGTON BEND RD,,,,0.00,,,PENN MEADE DR,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Craig,Gentry,Clear,"Sideswipe, Opposite Direction",no,no,no,no,no,False
101600494,METROPOLITAN NASHVILLE POLICE DEPT,20170289221,Davidson,Nashville,4/1/2017 4:26:00 PM,3,1,0,36.074170,-86.921970,OLD HARDING PKE,,,,0.00,,,HIGHWAY 70S,,,,0.00,Y,OTHER,N,Non-Junction,None,,,         ,Jessica,Scott,Clear,Other,no,no,no,no,no,False
101600495,METROPOLITAN NASHVILLE POLICE DEPT,20170289122,Davidson,Not in City Limit,4/1/2017 3:37:00 PM,2,0,0,36.077310,-86.964800,I 40,,,,0.00,,,,,,,195.80,N,Not at Intersection,N,Non-Junction,None,,,         ,Adam,Reese,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101600498,METROPOLITAN NASHVILLE POLICE DEPT,20170289125,Davidson,Nashville,4/1/2017 3:30:00 PM,2,1,0,36.173030,-86.792400,9TH AVN,,,,0.00,Feet,,JEFFERSON ST,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Roy,Sain Jr.,Clear,"Sideswipe, Opposite Direction",no,no,no,no,no,False
101600505,METROPOLITAN NASHVILLE POLICE DEPT,20170289314,Davidson,Nashville,4/1/2017 5:04:00 PM,2,0,0,36.109830,-86.733520,THOMPSON LN,,,,0.00,,,TUGGLE AV,,,,0.00,Y,T-Intersection,N,Non-Junction,None,,,         ,Brandon,Vance,Clear,Angle,no,no,no,no,no,False
101600513,METROPOLITAN NASHVILLE POLICE DEPT,20170289374,Davidson,Nashville,4/1/2017 5:14:00 PM,2,0,0,36.156560,-86.665000,EMERY DR,,,,0.00,,,DONELSON PKE,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Jaby,Djabbarov,Clear,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
101600521,METROPOLITAN NASHVILLE POLICE DEPT,20170289470,Davidson,Nashville,4/1/2017 6:00:00 PM,1,0,0,36.208430,-86.913780,OLD HYDES FERRY PKE,,,,1763.00,Feet,West,OLD HYDES FERRY PKE PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Rardin,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101600524,METROPOLITAN NASHVILLE POLICE DEPT,20170289428,Davidson,Nashville,4/1/2017 6:19:00 PM,2,0,0,36.087460,-86.692130,HARDING PL,,,,26.00,Feet,East,ANTIOCH PKE,,,,0.00,N,Not at Intersection, ,,None,,,         ,Matthew,Johnson,,,no,no,no,no,no,False
101600528,METROPOLITAN NASHVILLE POLICE DEPT,20170289269,Davidson,Nashville,4/1/2017 4:52:00 PM,4,1,0,36.141880,-86.712410,I 40,,,,0.00,,,,,,,214.10,N,Not at Intersection,N,Non-Junction,None,,,         ,Patrick,Taylor,Clear,Front to Rear,no,no,no,no,no,False
101600533,METROPOLITAN NASHVILLE POLICE DEPT,20170289481,Davidson,Nashville,4/1/2017 6:30:00 PM,2,0,0,36.044470,-86.650970,HICKORY HOLLOW PKWY,,,,0.00,Feet,,CROSSINGS BLVD,,,,0.00,Y,T-Intersection,Y,Intersection-Related,None,,,         ,Andrew,Swint,Clear,Angle,no,no,no,no,no,False
101600547,BERRY HILL POLICE DEPT,17-1087,Davidson,Berry Hill,4/1/2017 2:50:00 PM,2,0,0,36.119760,-86.770470,BERRY RD,,,,0.00,,,FESSEY PARK RD,,,,0.00,Y,OTHER, ,,None,,,         ,Larry,Carter,,,no,no,no,yes,no,False
101600548,METROPOLITAN NASHVILLE POLICE DEPT,20170289130,Davidson,Nashville,4/1/2017 3:30:00 PM,2,0,0,36.120820,-86.790540,KIRKWOOD AV,,,,0.00,,,12TH AVS,,,,0.00,Y,Four-Way, ,Non-Junction,None,,,         ,Akira,McSwain,Clear,Angle,no,no,no,no,no,False
101600552,METROPOLITAN NASHVILLE POLICE DEPT,20170289519,Davidson,Nashville,4/1/2017 6:40:00 PM,2,0,0,36.045470,-86.712210,OLD HICKORY BLVD,,,,312.00,Feet,East,NOLENSVILLE PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Benny,Pittman,Clear,Front to Rear,no,no,no,no,no,False
101600563,METROPOLITAN NASHVILLE POLICE DEPT,20170289503,Davidson,Nashville,4/1/2017 6:53:00 PM,2,1,0,36.128340,-86.713230,MURFREESBORO PKE,,,,86.00,Feet,North,PHILFRE CT,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Vance,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101600585,METROPOLITAN NASHVILLE POLICE DEPT,20170289465,Davidson,Nashville,4/1/2017 6:30:00 PM,2,0,0,36.089380,-86.702520,I 24,,,,0.00,,,,,,,55.45,N,Not at Intersection,N,Non-Junction,None,,,         ,Jeffrey,Livingston,Clear,Front to Rear,no,no,no,no,no,False
101600620,METROPOLITAN NASHVILLE POLICE DEPT,20170289730,Davidson,Nashville,4/1/2017 8:41:00 PM,1,1,0,36.089550,-86.688580,HARDING PL,,,,22.00,Feet,West,HARDING INDUSTRIAL DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Matthew,Johnson,Clear,Not Collision with Motor Vehicle in Transport,yes,no,no,no,yes,False
101600662,METROPOLITAN NASHVILLE POLICE DEPT,20170289609,Davidson,Nashville,4/1/2017 7:40:00 PM,2,1,0,36.183480,-86.798620,I 65,,,,0.00,,,,,,,85.25,N,Not at Intersection,N,Non-Junction,None,,,         ,Andy,Esqueda,Clear,Front to Rear,no,no,no,no,no,False
101600664,METROPOLITAN NASHVILLE POLICE DEPT,20170289433,Davidson,Nashville,4/1/2017 5:58:00 PM,2,0,0,36.040680,-86.771890,OLD HICKORY BLVD,,,,242.00,Feet,West,SEVEN SPRINGS WAY PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Eric,Thomas,Clear,Front to Rear,no,no,no,no,no,False
101600665,METROPOLITAN NASHVILLE POLICE DEPT,20170289848,Davidson,Not in City Limit,4/1/2017 9:33:00 PM,1,2,0,36.275170,-86.735540,I 65,,,,0.00,,,,,,,93.00,N,Not at Intersection,N,Non-Junction,None,,,         ,George,Oden,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101600666,METROPOLITAN NASHVILLE POLICE DEPT,20170289774,Davidson,Nashville,4/1/2017 8:50:00 PM,1,0,0,36.138550,-86.700070,BRILEY PKWYN,,,,506.00,Feet,North,BRILEY PKWY,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brent,Hedgcoth,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101600667,METROPOLITAN NASHVILLE POLICE DEPT,20170289358,Davidson,Nashville,4/1/2017 7:37:00 PM,3,1,0,36.172210,-86.746560,S 14TH ST,,,,86.00,Feet,North,BOSCOBEL ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Alexander,Georgeson,Clear,HeadOn,no,no,no,no,no,False
101600679,METROPOLITAN NASHVILLE POLICE DEPT,20170289767,Davidson,Not in City Limit,4/1/2017 8:00:00 PM,2,0,0,36.263010,-86.711940,GALLATIN PKES,,,,0.00,,,STATE RT 45,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Bradley,Campbell,Clear,Front to Rear,no,no,no,no,no,False
101600682,METROPOLITAN NASHVILLE POLICE DEPT,2017-0287861,Davidson,Nashville,4/1/2017 2:30:00 AM,2,0,0,36.151930,-86.780400,GLEAVES ST,,,,0.00,,,9TH AVS,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Jared,Zwilling,Clear,"Sideswipe, Opposite Direction",no,no,no,no,no,False
101600690,METROPOLITAN NASHVILLE POLICE DEPT,20170289757,Davidson,Nashville,4/1/2017 8:54:00 PM,3,0,0,36.247720,-86.743290,I 65,,,,0.00,,,,,,,91.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Littles,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101600695,METROPOLITAN NASHVILLE POLICE DEPT,20170289905,Davidson,Nashville,4/1/2017 9:57:00 PM,2,0,0,36.128600,-86.906800,RIVER RD,,,,0.00,,,CHARLOTTE PKE PVTDR,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Jessica,Scott,Clear,HeadOn,no,no,no,no,no,False
101600696,METROPOLITAN NASHVILLE POLICE DEPT,20170289301,Davidson,Nashville,4/1/2017 5:05:00 PM,1,2,0,36.126950,-86.753180,NOLENSVILLE PKE,,,,26.00,Feet,North,VIVELLE AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,William,Taylor,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101600720,METROPOLITAN NASHVILLE POLICE DEPT,20170288907,Davidson,Nashville,4/1/2017 1:17:00 PM,2,0,0,36.087740,-86.607190,SMITH SPRINGS RD,,,,0.00,,,ANDERSON RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Eric,Thomas,Clear,Front to Rear,no,no,no,no,no,False
101600721,METROPOLITAN NASHVILLE POLICE DEPT,20170290053,Davidson,Nashville,4/1/2017 11:14:00 PM,2,0,0,36.158810,-86.798160,CHARLOTTE AV,,,,0.00,,,17TH AVN,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Eric,Westbrook,Clear,Angle,no,no,no,no,no,False
101600722,METROPOLITAN NASHVILLE POLICE DEPT,20170289405,Davidson,Nashville,4/1/2017 6:10:00 PM,2,1,0,36.240890,-86.757340,DICKERSON PKE,,,,140.00,Feet,South,BRILEY PKWYE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Kevin,Coleman,Clear,Front to Rear,no,no,no,no,no,False
101600727,METROPOLITAN NASHVILLE POLICE DEPT,20170290007,Davidson,Nashville,4/1/2017 4:30:00 PM,2,0,0,36.215020,-86.590400,LEBANON PKE,,,,574.00,Feet,West,ANDREW JACKSON PKWY,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Bridget,Griepentrog,Clear,Rear to Side,no,no,no,yes,yes,False
101600728,METROPOLITAN NASHVILLE POLICE DEPT,20170289066,Davidson,Goodlettsville,4/1/2017 12:00:00 AM,2,0,0,36.302140,-86.692720,GALLATIN PKEN,,,,0.00,,,TWIN HILLS DR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Joel,Callies,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101600729,METROPOLITAN NASHVILLE POLICE DEPT,20170289566,Davidson,Nashville,4/1/2017 12:00:00 AM,2,0,0,36.235570,-86.775060,MOOREWOOD DR,,,,0.00,,,,,,,0.00,,,N,Non-Junction,None,,,         ,Joel,Callies,Clear,Rear to Rear,no,no,no,yes,yes,False
101600730,METROPOLITAN NASHVILLE POLICE DEPT,20170289942,Davidson,Goodlettsville,4/1/2017 9:56:00 PM,2,0,0,36.287530,-86.725950,I 65,,,,0.00,,,,,,,93.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Joel,Callies,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101600733,METROPOLITAN NASHVILLE POLICE DEPT,20170289851,Davidson,Nashville,4/1/2017 9:30:00 PM,1,1,0,36.091360,-86.771390,FRANKLIN PKE,,,,0.00,,,ELYSIAN FIELDS RD,,,,0.00,Y,T-Intersection,N,Non-Junction,None,,,         ,Jonathan,Frith,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101600736,METROPOLITAN NASHVILLE POLICE DEPT,20170290101,Davidson,Nashville,4/2/2017 12:00:00 AM,2,0,0,36.158860,-86.822390,I 40,,,,0.00,,,,,,,206.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jeffrey,Barfield,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101600745,METROPOLITAN NASHVILLE POLICE DEPT,20170290150,Davidson,Nashville,4/1/2017 11:51:00 PM,2,1,0,36.087800,-86.701500,I 24,,,,0.00,,,,,,,55.60,N,Not at Intersection,N,Non-Junction,None,,,         ,Douglas,Sykes,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101600762,METROPOLITAN NASHVILLE POLICE DEPT,20170290143,Davidson,Nashville,4/1/2017 11:45:00 PM,2,0,0,36.229780,-86.761450,EWING DR,,,,658.00,Feet,West,BROADMOOR DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Juan,Gonzalez,Clear,Angle,no,no,no,no,yes,False
101600764,METROPOLITAN NASHVILLE POLICE DEPT,20170287821,Davidson,Nashville,4/1/2017 2:21:00 AM,1,1,0,36.075130,-86.716810,HOPEDALE DR,,,,0.00,,,,,,,0.00,,,N,Non-Junction,None,,,         ,Dezmond,Hughes,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
