master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
101963333,METROPOLITAN NASHVILLE POLICE DEPT,20180292797,Davidson,Nashville,4/1/2018 10:37:00 AM,2,0,0,36.149890,-86.800780,21ST AVS,,,,173.00,Feet,North,TERRACE PL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Walter,Cothran,Clear,"Sideswipe, Same Direction",no,no,no,no,no,Campus
101963342,METROPOLITAN NASHVILLE POLICE DEPT,20180292780,Davidson,Nashville,4/1/2018 10:22:00 AM,2,1,0,36.229380,-86.759280,BROADMOOR DR,,,,0.00,,,DICKERSON PKE,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Doyle,Price,Rain,Front to Rear,no,no,no,no,yes,False
101963343,METROPOLITAN NASHVILLE POLICE DEPT,20180292806,Davidson,Nashville,4/1/2018 12:00:00 AM,2,0,0,36.175010,-86.784680,3RD AVN,,,,0.00,,,JEFFERSON ST,,,,0.00,Y,Four-Way,Y,Intersection-Related,None,,,         ,Trevor,Taylor,Clear,Front to Rear,no,no,no,no,no,False
101963369,METROPOLITAN NASHVILLE POLICE DEPT,20180292749,Davidson,Nashville,4/1/2018 9:55:00 AM,2,0,0,36.129950,-86.838840,HARDING PKE,,,,59.00,Feet,West,MONTGOMERY BELL AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brian,Myatt,Cloudy,Front to Rear,no,no,no,no,no,False
101963378,METROPOLITAN NASHVILLE POLICE DEPT,20180292889,Davidson,Nashville,4/1/2018 12:00:00 PM,2,0,0,36.174380,-86.813210,23RD AVN,,,,30.00,Feet,East,FORMOSA ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Caleb,Jernigan,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101963401,METROPOLITAN NASHVILLE POLICE DEPT,20180292878,Davidson,Nashville,4/1/2018 11:52:00 AM,2,0,0,36.139900,-86.730300,I 24,,,,0.00,,,,,,,51.50,N,Not at Intersection, ,Non-Junction,None,,,         ,Darren,White,Cloudy,Angle,no,no,no,no,no,False
101963407,METROPOLITAN NASHVILLE POLICE DEPT,20180292801,Davidson,Nashville,4/1/2018 10:42:00 AM,4,4,0,36.152930,-86.755010,I 40,,,,0.00,,,,,,,211.30,N,Not at Intersection,N,Non-Junction,None,,,         ,Zachary,Scott,Cloudy,Front to Rear,no,no,no,no,no,False
101963490,METROPOLITAN NASHVILLE POLICE DEPT,20180292973,Davidson,Nashville,4/1/2018 1:08:00 PM,2,0,0,36.045220,-86.714790,BRENTWOOD EAST DR,,,,0.00,Feet,East,OLD HICKORY BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Ryan,Sherry,Cloudy,Angle,no,no,no,no,no,False
101963491,METROPOLITAN NASHVILLE POLICE DEPT,20180292981,Davidson,Nashville,4/1/2018 1:08:00 PM,2,0,0,36.087430,-86.692210,ANTIOCH PKE,,,,0.00,,,HARDING PL,,,,0.00,Y,Four-Way, ,,None,,,         ,Charles,Wakefield,,,no,no,no,no,no,False
101963497,METROPOLITAN NASHVILLE POLICE DEPT,20180292985,Davidson,Nashville,4/1/2018 12:50:00 PM,2,1,0,36.190090,-86.767680,CLEVELAND AVE,,,,0.00,Feet,,CLEVELAND AVE,,US31,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Faye,Denson,Cloudy,Front to Rear,no,no,no,no,yes,False
101963501,METROPOLITAN NASHVILLE POLICE DEPT,20180293013,Davidson,Nashville,4/1/2018 1:18:00 PM,2,1,0,36.052220,-86.682620,BENZING RD,,,,0.00,,,TUSCULUM RD,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Jason,Hees,Rain,Angle,no,no,no,no,no,False
101963527,METROPOLITAN NASHVILLE POLICE DEPT,20180293011,Davidson,Nashville,4/1/2018 1:50:00 PM,2,0,0,36.064790,-86.628480,MURFREESBORO PKE,,,,0.00,,,HAMILTON CHURCH RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Jessie,Loy,Cloudy,Angle,no,no,no,no,no,False
101963528,METROPOLITAN NASHVILLE POLICE DEPT,20180293045,Davidson,Nashville,4/1/2018 2:32:00 PM,2,1,0,36.089740,-86.638890,NASHBORO BLVD PVTDR,,,,0.00,,,DOUBLETREE LN,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Tien,Nguyen,Rain,"Sideswipe, Same Direction",no,no,no,no,no,False
101963629,METROPOLITAN NASHVILLE POLICE DEPT,20180293217,Davidson,Nashville,4/1/2018 3:48:00 PM,1,0,0,36.115620,-86.773190,I440 W ENT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Douglas,Sykes,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101963639,METROPOLITAN NASHVILLE POLICE DEPT,20180293226,Davidson,Nashville,4/1/2018 3:57:00 PM,2,0,0,36.193420,-86.754120,DOUGLAS AV,,,,0.00,Feet,East,MCFERRIN AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Kevin,Clausius,Cloudy,Angle,no,no,no,no,no,False
101963651,METROPOLITAN NASHVILLE POLICE DEPT,20180293101,Davidson,Nashville,4/1/2018 2:13:00 PM,2,0,0,36.199750,-86.591730,CHANDLER RD,,,,93.00,Feet,East,TULIP GROVE RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Marvis,Malone,Cloudy,Front to Rear,no,no,no,no,no,False
101963688,METROPOLITAN NASHVILLE POLICE DEPT,20180293231,Davidson,Nashville,4/1/2018 4:04:00 PM,2,0,0,36.223230,-86.603650,SHUTE LN,,,,854.00,Feet,South,CHASE BLVD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Zachariah,Bush,Rain,Front to Rear,no,no,no,no,no,False
101963693,METROPOLITAN NASHVILLE POLICE DEPT,20180293283,Davidson,Nashville,4/1/2018 4:25:00 PM,1,2,0,36.029950,-86.703220,BARNES RD,,,,215.00,Feet,East,BARNES COVE DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Madison,Meiss,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101963694,METROPOLITAN NASHVILLE POLICE DEPT,20180293317,Davidson,Nashville,4/1/2018 4:53:00 PM,2,4,0,36.246840,-86.834780,CLARKSVILLE PKE,,,,49.00,Feet,West,DRY FORK RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Sara,Lober,Cloudy,HeadOn,no,no,no,no,no,False
101963697,METROPOLITAN NASHVILLE POLICE DEPT,20180293387,Davidson,Nashville,4/1/2018 3:25:00 PM,2,0,0,36.164160,-86.820440,ALBION ST,,,,161.00,Feet,West,28TH AVN,,,,0.00,N,Not at Intersection, ,,None,,,         ,Amery,Milligan,,,no,no,no,no,no,False
101963715,METROPOLITAN NASHVILLE POLICE DEPT,20180293354,Davidson,Nashville,4/1/2018 5:11:00 PM,2,0,0,36.026900,-86.680830,OLD HICKORY BLVD,,,,0.00,,,PETTUS RD,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Andrew,Brazee,Clear,Angle,no,no,no,no,no,False
101963722,METROPOLITAN NASHVILLE POLICE DEPT,20180293444,Davidson,Nashville,4/1/2018 4:30:00 PM,2,0,0,36.238780,-86.630010,PITTS AV,,,,0.00,,,LAKESHORE DR,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Zachariah,Bush,Rain,Front to Rear,no,no,no,no,no,False
101963734,METROPOLITAN NASHVILLE POLICE DEPT,20180293476,Davidson,Nashville,4/1/2018 6:05:00 PM,2,0,0,36.185900,-86.797300,,,I40,,50.00,Feet,West,,,,,209.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Thomas,Miller,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101963783,METROPOLITAN NASHVILLE POLICE DEPT,20180293474,Davidson,Nashville,4/1/2018 5:43:00 PM,2,0,0,36.156010,-86.789170,I40 W EXT RAMP,,,,0.00,Feet,East,I 40,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Darryl,Williams,Cloudy,"Sideswipe, Same Direction",no,no,no,no,no,False
101963814,METROPOLITAN NASHVILLE POLICE DEPT,20180293383,Davidson,Not in City Limit,4/1/2018 12:00:00 AM,2,0,0,36.279560,-86.783480,OLD HICKORY BLVD,,,,0.00,,,BRICK CHURCH PKE,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Michael,Quinn,Cloudy,Front to Rear,no,no,no,no,no,False
101963894,METROPOLITAN NASHVILLE POLICE DEPT,20180293577,Davidson,Nashville,4/1/2018 7:23:00 PM,3,1,0,36.194890,-86.776160,I 65,,,,0.00,,,,,,,86.50,N,Not at Intersection,N,Non-Junction,None,,,         ,Sara,Lober,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101963895,METROPOLITAN NASHVILLE POLICE DEPT,20180293697,Davidson,Nashville,4/1/2018 8:48:00 PM,2,1,0,36.106210,-86.673060,MURFREESBORO PKE,,,,0.00,Feet,,DONELSON PKE,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Dontaveous,Eubanks,Rain,Front to Rear,no,no,no,no,no,False
101963901,METROPOLITAN NASHVILLE POLICE DEPT,20180293578,Davidson,Antioch,4/1/2018 6:52:00 PM,2,0,0,36.012850,-86.620830,OLD HICKORY BLVD,,,,0.00,,,I24 E ENT RAMP,,,,0.00,Y,T-Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Andrew,Brazee,Clear,Front to Rear,no,no,no,no,no,False
101963920,METROPOLITAN NASHVILLE POLICE DEPT,20180293528,Davidson,Nashville,4/1/2018 6:52:00 PM,3,1,0,36.069610,-86.703000,HAYWOOD LN,,,,256.00,Feet,North,LOCUSTWOOD DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Marcus,Darden,Clear,Other,no,no,no,no,no,False
101963922,METROPOLITAN NASHVILLE POLICE DEPT,20180293597,Davidson,Not in City Limit,4/1/2018 7:30:00 PM,2,3,0,36.263820,-86.704460,STATE RT 45,,,,0.00,Feet,,DELAWARE AV,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Brittani,Campbell,Rain,Front to Rear,no,no,no,no,no,False
101963958,GOODLETTSVILLE POLICE DEPT,18-11863,Davidson,Goodlettsville,4/1/2018 6:58:00 PM,2,1,0,36.326822,-86.706307,,,I65,,30.00,Feet,North,,,,,97.20,N,Not at Intersection,N,Non-Junction,None,,,         ,Wesley,Kinnaird,Cloudy,Front to Rear,no,no,no,no,no,False
101963972,METROPOLITAN NASHVILLE POLICE DEPT,20180293772,Davidson,Nashville,4/1/2018 6:00:00 PM,2,0,0,36.195760,-86.624650,BONNALYNN DR,,,,351.00,Feet,West,BONNAFORD DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Abbey,Sawl,Rain,Angle,no,no,no,no,yes,False
101963978,METROPOLITAN NASHVILLE POLICE DEPT,2018-0293457,Davidson,Antioch,4/1/2018 12:00:00 AM,2,0,0,36.042790,-86.606660,HOBSON PKE,,,,39.00,Feet,West,MURFREESBORO PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Honorio,Canchola,Cloudy,Front to Rear,no,no,no,no,no,False
101964023,METROPOLITAN NASHVILLE POLICE DEPT,20180293988,Davidson,Nashville,4/1/2018 10:00:00 PM,1,0,0,36.136330,-86.759440,MOORE AV,,,,338.00,Feet,East,NOLENSVILLE PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Steven,Wiser,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101964048,METROPOLITAN NASHVILLE POLICE DEPT,20180294472,Davidson,Nashville,4/2/2018 5:02:00 AM,2,0,0,36.166170,-86.781150,CHARLOTTE AV,,,,149.00,Feet,West,4TH AVN,,,,0.00,N,Not at Intersection, ,,None,,,         ,Damon,Hutcheson,,,no,no,no,no,no,False
101964052,METROPOLITAN NASHVILLE POLICE DEPT,20180294428,Davidson,Nashville,4/2/2018 4:20:00 AM,2,0,0,36.195410,-86.723200,PORTER RD,,,,51.00,Feet,East,RIVERSIDE DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Eric,Cunningham,Rain,Front to Rear,no,no,no,no,no,False
101964053,METROPOLITAN NASHVILLE POLICE DEPT,20180294162,Davidson,Nashville,4/2/2018 12:52:00 AM,1,0,0,36.176770,-86.794030,TAYLOR ST,,,,65.00,Feet,West,ROSA L PARKS BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Myriah,Iles,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
101964092,METROPOLITAN NASHVILLE POLICE DEPT,20180294473,Davidson,Nashville,4/2/2018 4:30:00 AM,2,1,0,36.044770,-86.661530,CANE RIDGE RD,,,,0.00,,,BELL RD,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,David,Smith,Cloudy,Angle,no,no,no,no,yes,False
101964118,METROPOLITAN NASHVILLE POLICE DEPT,20180294537,Davidson,Nashville,4/2/2018 5:50:00 AM,1,1,0,36.231670,-86.827490,BRILEY PKWYW,,,,723.00,Feet,East,BRILEY PKWYE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,James,Murphy,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101964121,METROPOLITAN NASHVILLE POLICE DEPT,20180294519,Davidson,Nashville,4/2/2018 5:30:00 AM,2,3,0,36.046680,-86.725060,HUNTINGTON PKWY,,,,0.00,,,AMALIE DR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Brandon,Rardin,Fog,Other,no,no,no,no,no,False
101964152,METROPOLITAN NASHVILLE POLICE DEPT,20180294572,Davidson,Not in City Limit,4/2/2018 6:14:00 AM,1,0,0,36.269270,-86.793490,I 24,,,,0.00,,,,,,,41.20,N,Not at Intersection,N,Non-Junction,None,,,         ,Charles,Duke,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101964167,METROPOLITAN NASHVILLE POLICE DEPT,20180294627,Davidson,Nashville,4/2/2018 6:19:00 AM,2,0,0,36.212705,-86.775839,,,I65,,0.00,Miles,West,,,,,87.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Zachary,Goodall,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101964170,METROPOLITAN NASHVILLE POLICE DEPT,20180294713,Davidson,Nashville,4/2/2018 7:39:00 AM,2,0,0,36.144100,-86.822580,I 440,,,,0.00,,,,,,,1.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Curtis,Rich,Cloudy,Front to Rear,no,no,no,no,no,False
101964186,METROPOLITAN NASHVILLE POLICE DEPT,20180294710,Davidson,Nashville,4/2/2018 7:18:00 AM,2,0,0,36.086910,-86.648680,UNA ANTIOCH PKE,,,,0.00,,,NASHBORO BLVD,,,,0.00,Y,Four-Way, ,Intersection-Related,None,,,         ,Tien,Nguyen,Cloudy,Front to Rear,no,no,no,no,no,False
101964192,METROPOLITAN NASHVILLE POLICE DEPT,20180294596,Davidson,Nashville,4/2/2018 6:50:00 AM,2,0,0,36.153780,-86.787870,I 40,,,,0.00,,,,,,,209.30,N,Not at Intersection,N,Non-Junction,None,,,         ,Shedie,Herbert III,Cloudy,Front to Rear,no,no,no,no,no,False
101964197,METROPOLITAN NASHVILLE POLICE DEPT,20180294673,Davidson,Nashville,4/2/2018 7:18:00 AM,2,0,0,36.055010,-86.642410,ZELIDA AV,,,,0.00,,,BELL RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Roderic,Williams,Clear,Angle,no,no,no,no,yes,False
101964201,METROPOLITAN NASHVILLE POLICE DEPT,20180294707,Davidson,Nashville,4/2/2018 7:36:00 AM,2,1,0,36.172660,-86.771380,N 2ND ST,,,,212.00,Feet,North,HOWERTON ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Brenna,Hosey,Cloudy,"Sideswipe, Same Direction",no,no,no,yes,no,False
101964205,METROPOLITAN NASHVILLE POLICE DEPT,20180294768,Davidson,Nashville,4/2/2018 7:49:00 AM,2,0,0,36.168570,-86.813360,JEFFERSON ST,,,,0.00,Feet,West,I40 E EXT RAMP,,,,0.00,N,Not at Intersection, ,,None,,,         ,Edmond,Strickling,,,no,no,no,no,no,False
101964210,METROPOLITAN NASHVILLE POLICE DEPT,20180294663,Davidson,Not in City Limit,4/2/2018 7:10:00 AM,1,0,0,36.318900,-86.843100,I 24,,,,0.00,,,,,,,36.40,N,Not at Intersection,N,Unknown,None,,,         ,Julius,Gallon,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101964212,METROPOLITAN NASHVILLE POLICE DEPT,20180294815,Davidson,Nashville,4/2/2018 8:17:00 AM,1,1,0,36.155820,-86.710960,LEBANON PKE,,,,573.00,Feet,East,IVYWOOD DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Zachary,Scott,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101964224,METROPOLITAN NASHVILLE POLICE DEPT,20180294803,Davidson,Nashville,4/2/2018 8:12:00 AM,2,2,0,36.086460,-86.698690,I24 W EXT RAMP,,,,0.00,,,I 24,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Charles,Wakefield,Clear,Front to Rear,no,no,no,no,no,False
101964226,METROPOLITAN NASHVILLE POLICE DEPT,20180294862,Davidson,Nashville,4/2/2018 8:40:00 AM,2,0,0,36.112440,-86.766990,BRANSFORD AV,,,,40.00,Feet,North,THOMPSON LN,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Kaleb,Stella,Cloudy,Front to Rear,no,no,no,no,no,False
101964230,METROPOLITAN NASHVILLE POLICE DEPT,20180294934,Davidson,Nashville,4/2/2018 8:50:00 AM,2,0,0,36.156010,-86.788850,BROADWAY,,,,0.00,,,I40 W ENT RAMP,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Walter,Cothran,Rain,Front to Rear,no,no,no,no,yes,False
101964244,METROPOLITAN NASHVILLE POLICE DEPT,20180294821,Davidson,Not in City Limit,4/2/2018 8:18:00 AM,2,0,0,36.018540,-86.708520,NOLENSVILLE PKE,,,,100.00,Feet,North,BROOKLAWN DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Vance,Clear,Angle,no,no,no,no,no,False
101964273,METROPOLITAN NASHVILLE POLICE DEPT,20180294609,Davidson,Nashville,4/2/2018 6:00:00 AM,2,0,0,36.125440,-86.733390,I 440,,,,0.00,,,,,,,7.20,N,Not at Intersection, ,Non-Junction,None,,,         ,Jessie,Meadows,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101964299,VANDERBILT UNIVERSITY POLICE,20180295012,Davidson,Nashville,4/2/2018 9:28:00 AM,3,0,0,36.140010,-86.801330,22ND AVE S,,,,0.00,,,,,,,0.00,,Not at Intersection, ,Non-Junction,None,,,         ,Donald,McCormick,Cloudy,Other,no,no,no,yes,no,Campus
101964300,METROPOLITAN NASHVILLE POLICE DEPT,20180295074,Davidson,Nashville,4/2/2018 9:58:00 AM,2,0,0,36.195280,-86.780520,BAPTIST WORLD CENTER DR,,,,264.00,Feet,West,VASHTI ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Julius,Gallon,Rain,"Sideswipe, Same Direction",no,no,no,no,yes,False
101964308,METROPOLITAN NASHVILLE POLICE DEPT,20180295040,Davidson,Nashville,4/2/2018 9:54:00 AM,2,1,0,36.203265,-86.776890,,,I65,,0.00,Miles,South,,,,,86.40,N,Not at Intersection, ,Non-Junction,None,,,         ,Zachary,Goodall,Rain,Front to Rear,no,no,no,no,no,False
101964309,METROPOLITAN NASHVILLE POLICE DEPT,20180295052,Davidson,Nashville,4/2/2018 9:47:00 AM,2,0,0,36.148430,-86.807330,ELLISTON PL,,,,119.00,Feet,West,24TH AVN,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Walter,Cothran,Cloudy,Angle,no,no,no,no,no,Campus
101964322,METROPOLITAN NASHVILLE POLICE DEPT,20180294864,Davidson,Nashville,4/2/2018 8:35:00 AM,1,0,0,36.078890,-86.645210,EDGE O LAKE DR,,,,0.00,,,HIGHMEADOWS DR,,,,0.00,Y,OTHER,N,Intersection-Related,None,,,         ,Charles,Coe,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,yes,yes,False
