master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
103020992,VANDERBILT UNIVERSITY POLICE,20210356952,Davidson,Nashville,7/1/2021 8:07:00 AM,2,0,0,36.144630,-86.801580,STEVENSON CENTER LN,,,,0.00,,,,,,,0.00,,, ,,None,,,         ,Michael,Knupp,,,no,no,no,yes,no,Campus
103021001,METROPOLITAN NASHVILLE POLICE DEPT,20210357111,Davidson,Nashville,7/1/2021 9:27:00 AM,1,0,0,36.069590,-86.693910,HAYWOOD LN,,,,0.00,,,EZELL RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Joe,Hooper,Cloudy,Not Collision with Motor Vehicle in Transport,no,yes,no,no,no,False
103021002,METROPOLITAN NASHVILLE POLICE DEPT,20210357174,Davidson,Nashville,7/1/2021 10:29:00 AM,2,0,0,36.144150,-86.738960,I 40,,,,0.00,,,,,,,212.35,N,Not at Intersection, ,,None,,,         ,Michael,Brooks,,,no,no,no,no,no,False
103021006,METROPOLITAN NASHVILLE POLICE DEPT,20210357149,Davidson,Nashville,7/1/2021 10:10:00 AM,2,0,0,36.162420,-86.759300,CRUTCHER ST,,,,0.00,,,S 5TH ST,,,,0.00,Y,OTHER, ,Intersection,None,,,         ,Dylan,Motes,Clear,Angle,no,no,no,no,no,False
103021011,METROPOLITAN NASHVILLE POLICE DEPT,2021-0357053,Davidson,Nashville,7/1/2021 9:00:00 AM,2,0,0,36.192870,-86.791020,VANTAGE WAY,,,,41.00,Feet,West,GREAT CIRCLE RD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Jean,McCormack,Clear,"Sideswipe, Opposite Direction",no,no,no,no,no,False
103021056,METROPOLITAN NASHVILLE POLICE DEPT,20210357162,Davidson,Nashville,7/1/2021 10:28:00 AM,1,3,0,36.119140,-86.726530,I 24,,,,0.00,,,,,,,53.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Joe,Hooper,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103021071,METROPOLITAN NASHVILLE POLICE DEPT,20210357274,Davidson,Nashville,7/1/2021 11:40:00 AM,2,3,0,36.040080,-86.744310,OLD HICKORY BLVD,,,,175.00,Feet,West,EDMONDSON PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Earl,Davis,Cloudy,Front to Rear,no,no,no,no,no,False
103021080,METROPOLITAN NASHVILLE POLICE DEPT,20210357312,Davidson,Nashville,7/1/2021 12:04:00 PM,2,0,0,36.122840,-86.850560,HARDING PKE,,,,295.00,Feet,East,LYNNWOOD BLVD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Timothy,Lehnert,Cloudy,Front to Rear,no,no,no,no,no,False
103021081,METROPOLITAN NASHVILLE POLICE DEPT,20210357366,Davidson,Nashville,7/1/2021 12:45:00 PM,2,0,0,36.156370,-86.780510,8TH AVS,,,,209.00,Feet,South,DEMONBREUN ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Wesley,Young,Cloudy,"Sideswipe, Same Direction",no,no,no,no,yes,False
103021083,METROPOLITAN NASHVILLE POLICE DEPT,20210357214,Davidson,Nashville,7/1/2021 10:55:00 AM,2,2,0,36.162620,-86.808260,HERMAN ST,,,,0.00,Feet,North,21ST AVN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Sean,McConnell,Clear,Angle,no,no,no,no,no,False
103021095,METROPOLITAN NASHVILLE POLICE DEPT,20210357286,Davidson,Nashville,7/1/2021 11:11:00 AM,2,0,0,36.064790,-86.628480,HAMILTON CHURCH RD,,,,0.00,,,MURFREESBORO PKE,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Lee,Davis,Cloudy,Angle,no,no,no,no,no,False
103021140,METROPOLITAN NASHVILLE POLICE DEPT,20210357452,Davidson,Not in City Limit,7/1/2021 1:34:00 PM,2,2,0,36.263460,-86.684270,STATE RT 45,,,,0.00,,,LARKIN SPRINGS RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Christopher,Littles,Cloudy,Front to Rear,no,no,no,no,no,False
103021141,METROPOLITAN NASHVILLE POLICE DEPT,20210357432,Davidson,Not in City Limit,7/1/2021 1:19:00 PM,1,0,0,36.272350,-86.720800,HERITAGE DR,,,,165.00,Feet,West,CANDLEWICK CT,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Littles,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,yes,yes,False
103021142,METROPOLITAN NASHVILLE POLICE DEPT,20210357444,Davidson,Not in City Limit,7/1/2021 1:25:00 PM,2,0,0,36.263180,-86.713090,OLD HICKORY BLVDW,,,,0.00,Feet,East,OLD TIME VILLAGE PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brian,Otto,Cloudy,Angle,no,no,no,no,no,False
103021147,METROPOLITAN NASHVILLE POLICE DEPT,20210357362,Davidson,Nashville,7/1/2021 12:20:00 PM,2,0,0,36.127270,-86.703870,CATINA DR,,,,0.00,,,THOMPSON PL,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Michael,Brooks,,Angle,no,no,no,no,no,False
103021152,METROPOLITAN NASHVILLE POLICE DEPT,20210357442,Davidson,Nashville,7/1/2021 1:14:00 PM,2,0,0,36.087690,-86.692590,ANTIOCH PKE,,,,147.00,Feet,West,HARDING PL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Joe,Hooper,Cloudy,"Sideswipe, Same Direction",no,no,no,yes,no,False
103021165,METROPOLITAN NASHVILLE POLICE DEPT,20210357424,Davidson,Nashville,7/1/2021 12:34:00 PM,2,0,0,36.050680,-86.647100,BELL RD,,,,59.00,Feet,West,HICKORY HOLLOW TER,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Rachael,Robinson,Cloudy,Front to Rear,no,no,no,no,no,False
103021173,METROPOLITAN NASHVILLE POLICE DEPT,20210357404,Davidson,Nashville,7/1/2021 1:02:00 PM,1,1,0,36.217820,-86.807290,MOORMANS ARM RD,,,,166.00,Feet,East,CRAVATH DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,William,Coy,"Cloudy, Rain",Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103021183,METROPOLITAN NASHVILLE POLICE DEPT,20210357497,Davidson,Nashville,7/1/2021 2:20:00 PM,1,0,0,36.152480,-86.855590,I40 E ENT RAMP,,,,0.00,Feet,East,I 40,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Wesley,Tilley,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
103021195,METROPOLITAN NASHVILLE POLICE DEPT,20210357462,Davidson,Nashville,7/1/2021 1:41:00 PM,2,1,0,36.234910,-86.714220,BRILEY PKWYE,,,,250.00,Feet,East,BRUSH HILL RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Ian,Wilson,,Front to Rear,no,no,no,no,no,False
103021269,METROPOLITAN NASHVILLE POLICE DEPT,20210357520,Davidson,Nashville,7/1/2021 2:43:00 PM,2,1,0,36.073750,-86.622310,ANDERSON RD,,,,0.00,,,CEDARCLIFF RD,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Brian,Sherman,Rain,Angle,no,no,no,no,no,False
103021273,METROPOLITAN NASHVILLE POLICE DEPT,20210357628,Davidson,Nashville,7/1/2021 3:10:00 PM,1,0,0,36.159840,-86.779910,BROADWAY,,,,0.00,,,6TH AVS,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Nicholas,Kiraly,"Cloudy, Rain",Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103021274,METROPOLITAN NASHVILLE POLICE DEPT,20210357615,Davidson,Nashville,7/1/2021 3:30:00 PM,1,0,0,36.198590,-86.776020,I 65,,,,0.00,,,,,,,86.75,N,Not at Intersection,N,Non-Junction,None,,,         ,Kevin,Clausius,,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103021276,GOODLETTSVILLE POLICE DEPT,21-17750,Davidson,Goodlettsville,7/1/2021 2:23:00 PM,2,0,0,36.325850,-86.702230,E CEDAR ST,,,,304.00,Feet,North,LONG HOLLOW PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Donald,Brinton,Rain,Angle,no,no,no,no,no,False
103021288,METROPOLITAN NASHVILLE POLICE DEPT,20210357604,Davidson,Nashville,7/1/2021 3:26:00 PM,2,0,0,36.150210,-86.699570,ELM HILL PKE,,,,0.00,Feet,East,ACORN DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Douglas,Mann,"Cloudy, Rain",Front to Rear,no,no,no,no,no,False
103021300,METROPOLITAN NASHVILLE POLICE DEPT,202103571482,Davidson,Nashville,7/1/2021 2:00:00 PM,2,0,0,36.165290,-86.764100,I 24,,,,0.00,,,,,,,49.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Garrett,Short,Rain,"Sideswipe, Same Direction",no,no,no,no,no,False
103021302,METROPOLITAN NASHVILLE POLICE DEPT,20210357648,Davidson,Nashville,7/1/2021 3:35:00 PM,2,1,0,36.115880,-86.773570,I440 W ENT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Goran,Manojlovic,Rain,Front to Rear,no,no,no,no,no,False
103021310,METROPOLITAN NASHVILLE POLICE DEPT,20210357666,Davidson,Nashville,7/1/2021 4:03:00 PM,2,1,0,36.049980,-86.649500,MT VIEW RD,,,,0.00,Feet,East,BELL RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Garrett,Reingardt,Rain,Angle,no,no,no,no,no,False
103021325,METROPOLITAN NASHVILLE POLICE DEPT,20210357671,Davidson,Nashville,7/1/2021 4:03:00 PM,2,0,0,36.167650,-86.765610,I 24,,,,0.00,,,,,,,48.85,N,Not at Intersection, ,Non-Junction,None,,,         ,Roy,Sain Jr.,Rain,Front to Rear,no,no,no,no,no,False
103021336,GOODLETTSVILLE POLICE DEPT,21-17743,Davidson,Goodlettsville,7/1/2021 12:00:00 PM,2,1,0,36.304870,-86.695060,RIVERGATE MALL PVTDR,,,,528.00,Feet,South,CONFERENCE DR,,,,0.00,N,Not at Intersection,Y,Non-Junction,None,,,         ,Donald,Brinton,Cloudy,Angle,no,no,no,no,no,False
103021342,METROPOLITAN NASHVILLE POLICE DEPT,20210357641,Davidson,Not in City Limit,7/1/2021 3:30:00 PM,3,0,0,36.263220,-86.757280,DICKERSON PKE,,,,4.00,Feet,North,WESTCHESTER DR,,,,0.00,N,Not at Intersection,Y,Non-Junction,None,,,         ,Kyle,Eicholtz,Rain,Angle,no,no,no,no,no,False
103021343,GOODLETTSVILLE POLICE DEPT,21-17760,Davidson,Goodlettsville,7/1/2021 3:15:00 PM,2,2,0,36.321580,-86.701730,CONFERENCE DR,,,,0.00,,,MUSIC CITY CENTER PVTDR,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,George,Henry,"Rain, Sleet/Hail",Angle,no,no,no,no,no,False
103021344,METROPOLITAN NASHVILLE POLICE DEPT,20210357657,Davidson,Not in City Limit,7/1/2021 3:55:00 PM,2,0,0,36.262550,-86.757370,DICKERSON PKE,,,,241.00,Feet,South,WESTCHESTER DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brandon,Lopez,"Cloudy, Rain",Front to Rear,no,no,no,no,yes,False
103021345,METROPOLITAN NASHVILLE POLICE DEPT,20210357733,Davidson,Nashville,7/1/2021 4:42:00 PM,4,0,0,36.240490,-86.749810,BRILEY PKWYE,,,,56.00,Feet,South,I65 S EXT RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Kelsey,Hemminger,,Front to Rear,no,no,no,no,no,False
103021346,METROPOLITAN NASHVILLE POLICE DEPT,20210357763,Davidson,Nashville,7/1/2021 5:10:00 PM,3,0,0,36.131290,-86.727330,I 24,,,,0.00,,,,,,,51.20,N,Not at Intersection,N,Non-Junction,None,,,         ,YUNUS,ADAK,Rain,Front to Rear,no,no,no,no,yes,False
103021348,METROPOLITAN NASHVILLE POLICE DEPT,20210357775,Davidson,Nashville,7/1/2021 3:20:00 PM,2,0,0,36.128700,-86.777420,BRADFORD AV,,,,143.00,Feet,East,8TH AVS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Alex,Gibson,Rain,Unknown,no,no,no,yes,yes,False
103021353,METROPOLITAN NASHVILLE POLICE DEPT,20210357750,Davidson,Goodlettsville,7/1/2021 4:10:00 PM,2,0,0,36.286540,-86.726980,I 65,,,,0.00,,,,,,,93.90,N,Not at Intersection, ,Non-Junction,None,,,         ,Marcus,Mitchell,"Cloudy, Rain",Front to Rear,no,no,no,no,yes,False
103021355,METROPOLITAN NASHVILLE POLICE DEPT,20210357801,Davidson,Nashville,7/1/2021 5:20:00 PM,2,0,0,36.145380,-86.706670,ELM HILL PKE,,,,0.00,,,ELM TREE DR,,,,0.00,Y,T-Intersection,Y,Intersection,None,,,         ,Reagan,Heath,Rain,Angle,no,no,no,no,no,False
103021359,METROPOLITAN NASHVILLE POLICE DEPT,20210357783,Davidson,Nashville,7/1/2021 5:26:00 PM,2,0,0,36.035450,-86.638360,CROSSINGS BLVD,,,,0.00,Feet,East,OLD FRANKLIN RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Garrett,Reingardt,Rain,HeadOn,no,no,no,no,no,False
103021374,METROPOLITAN NASHVILLE POLICE DEPT,20210357697,Davidson,Nashville,7/1/2021 4:20:00 PM,3,1,0,36.047550,-86.655930,HICKORY HOLLOW PKWY,,,,0.00,Feet,,BELL RD,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Steven,Begley,"Cloudy, Rain",Front to Rear,no,no,no,no,yes,False
103021396,METROPOLITAN NASHVILLE POLICE DEPT,20210357876,Davidson,Nashville,7/1/2021 6:13:00 PM,2,1,0,36.168540,-86.784910,JAMES ROBERTSON PKWY,,,,77.00,Feet,East,6TH AVN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Gabriel,Vasquez,Rain,Front to Rear,no,no,no,no,no,False
103021399,METROPOLITAN NASHVILLE POLICE DEPT,20210357846,Davidson,Nashville,7/1/2021 3:26:00 PM,2,0,0,36.091360,-86.828470,HARDING PL,,,,9.00,Feet,East,HILLSBORO PKE,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Zachary,Plese,Rain,"Sideswipe, Same Direction",no,no,no,no,no,False
103021400,METROPOLITAN NASHVILLE POLICE DEPT,20210357823,Davidson,Nashville,7/1/2021 12:00:00 AM,1,0,0,36.170310,-86.765490,RUSSELL ST,,,,18.00,Feet,East,S 4TH ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Edward,Holden,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
103021401,GOODLETTSVILLE POLICE DEPT,21-17762,Davidson,Goodlettsville,7/1/2021 4:25:00 PM,3,0,0,36.307020,-86.694460,CONFERENCE DR,,,,72.00,Feet,North,VIETNAM VETERANS BLVD NB ENT R,,,,0.00,N,Not at Intersection,Y,Non-Junction,None,,,         ,Jeffrey,Petty,Rain,Front to Rear,no,no,no,no,no,False
103021402,METROPOLITAN NASHVILLE POLICE DEPT,20210357562,Davidson,Nashville,7/1/2021 3:07:00 PM,2,3,0,36.091830,-86.697060,1215 ANTIOCH,PIKE,,,1264.00,Feet,East,,,,,0.00,,Not at Intersection,N,Non-Junction,None,,,         ,Austin,Binner,Rain,HeadOn,no,no,no,no,no,False
103021404,METROPOLITAN NASHVILLE POLICE DEPT,20210357772,Davidson,Nashville,7/1/2021 4:50:00 PM,2,2,0,36.086460,-86.698690,HARDING PL,,,,0.00,,,I24 W ENT RAMP,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Dalton,Crum,Rain,Angle,no,no,no,no,no,False
103021405,METROPOLITAN NASHVILLE POLICE DEPT,20210357782,Davidson,Goodlettsville,7/1/2021 12:00:00 AM,2,0,0,36.295780,-86.698280,MYATT DR,,,,91.00,Feet,South,RIVERGATE STATION PVTDR,,,,0.00,N,Not at Intersection,N,"Driveway, Alley Access, etc",None,,,         ,Thomas,Denenea,,Angle,no,no,no,no,no,False
103021408,METROPOLITAN NASHVILLE POLICE DEPT,20210357873,Davidson,Antioch,7/1/2021 4:20:00 PM,2,0,0,36.030010,-86.612720,OLD HICKORY BLVD,,,,92.00,Feet,South,LOGISTICS WAY,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Garrett,Reingardt,Rain,Front to Rear,no,no,no,no,no,False
103021413,METROPOLITAN NASHVILLE POLICE DEPT,20210357802,Davidson,Nashville,7/1/2021 5:34:00 PM,2,1,0,36.188220,-86.629320,LEBANON PKE,,,,0.00,,,HICKORY HILL LN,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Zaire,Murray,Rain,Angle,no,no,no,no,yes,False
103021415,METROPOLITAN NASHVILLE POLICE DEPT,20210357872,Davidson,Nashville,7/1/2021 6:20:00 PM,2,2,0,36.136940,-86.726640,I40 E ENT RAMP,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Reagan,Heath,Rain,Front to Rear,no,no,no,no,no,False
103021417,METROPOLITAN NASHVILLE POLICE DEPT,20210357830,Davidson,Nashville,7/1/2021 4:50:00 PM,2,0,0,36.369960,-86.740360,SPRINGFIELD HWY,,,,0.00,,,KAYLA DR,,,,0.00,Y,OTHER,N,Non-Junction,None,,,         ,William,Badger,,Front to Rear,no,no,no,no,no,False
103021423,METROPOLITAN NASHVILLE POLICE DEPT,20210357948,Davidson,Antioch,7/1/2021 6:58:00 PM,1,0,0,36.002000,-86.652970,OLD HICKORY BLVD,,,,150.00,Feet,East,WHITTEMORE LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Brian,Sherman,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,yes,False
103021427,METROPOLITAN NASHVILLE POLICE DEPT,20210357759,Davidson,Nashville,7/1/2021 5:08:00 PM,2,1,0,36.226310,-86.603190,SHUTE LN,,,,0.00,,,SAUNDERSVILLE RD,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Ivan,Vega,Rain,Front to Rear,no,no,no,no,no,False
103021428,METROPOLITAN NASHVILLE POLICE DEPT,20210357579,Davidson,Nashville,7/1/2021 3:14:00 PM,2,0,0,36.188520,-86.775420,I65 S ENT RAMP,,,,0.00,,,I 24,,,,0.00,Y,Y-Intersection,N,Entrance/Exit Ramp Related,None,,,         ,Zachary,Aldrich,,"Sideswipe, Same Direction",no,no,no,no,no,False
103021432,METROPOLITAN NASHVILLE POLICE DEPT,20210357965,Davidson,Nashville,7/1/2021 7:09:00 PM,2,1,0,36.098630,-86.710280,I 24,,,,0.00,,,,,,,54.65,N,Not at Intersection,N,Non-Junction,None,,,         ,Garrett,Latham,"Cloudy, Rain",Front to Rear,no,no,no,no,yes,False
103021433,METROPOLITAN NASHVILLE POLICE DEPT,20210358016,Davidson,Nashville,7/1/2021 7:32:00 PM,2,0,0,36.151850,-86.771410,LAFAYETTE ST,,,,51.00,Feet,West,4TH AVS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Austin,Binner,Rain,Angle,no,no,no,no,yes,False
103021434,METROPOLITAN NASHVILLE POLICE DEPT,20210357959,Davidson,Nashville,7/1/2021 6:50:00 PM,2,0,0,36.200730,-86.776750,I 65,,,,0.00,,,,,,,86.90,N,Not at Intersection, ,Non-Junction,None,,,         ,Chase,Harriman,Cloudy,Front to Rear,no,no,no,no,no,False
103021437,METROPOLITAN NASHVILLE POLICE DEPT,20210357881,Davidson,Nashville,7/1/2021 6:32:00 PM,2,1,0,36.143590,-86.816230,31ST AVN,,,,0.00,,,HEDRICK ST,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Burton,Beeson,Rain,HeadOn,no,no,no,no,no,Campus
103021440,METROPOLITAN NASHVILLE POLICE DEPT,20210357868,Davidson,Madison,7/1/2021 6:23:00 PM,2,0,0,36.260370,-86.712860,HICKORY ST,,,,0.00,,,GALLATIN PKES,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Bradley,Campbell,,Angle,no,no,no,no,no,False
103021441,METROPOLITAN NASHVILLE POLICE DEPT,20210357969,Davidson,Nashville,7/1/2021 7:07:00 PM,1,0,0,36.217080,-86.692960,MCGAVOCK PKE EB ENT RAMP,,,,0.00,Feet,East,BRILEY PKWYS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Evan,Grace,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
103021447,METROPOLITAN NASHVILLE POLICE DEPT,20210357710,Davidson,Nashville,7/1/2021 3:00:00 PM,2,0,0,36.072790,-86.672580,OAKWOOD TERRACE DR,,,,425.00,Feet,West,XAVIER DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Thomas,Broatch,Rain,HeadOn,no,no,no,no,yes,False
103021451,METROPOLITAN NASHVILLE POLICE DEPT,20210357972,Davidson,Nashville,7/1/2021 12:00:00 AM,1,0,0,36.139580,-86.726810,I24E,,,,461.00,Feet,North,I40 E ENT RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Douglas,Mann,"Cloudy, Rain",Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103021460,METROPOLITAN NASHVILLE POLICE DEPT,20210357973,Davidson,Nashville,7/1/2021 7:14:00 PM,1,1,0,36.054340,-86.667290,HICKORY HOLLOW PKWY,,,,2236.00,Feet,South,UNA ANTIOCH PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Keith,Parlato,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103021465,METROPOLITAN NASHVILLE POLICE DEPT,20210357882,Davidson,Nashville,7/1/2021 6:00:00 PM,1,0,0,36.142070,-86.642590,ELM HILL PKE,,,,0.00,,,,,,,0.00,,,N,Non-Junction,None,,,         ,Phillip,Burke,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103021466,METROPOLITAN NASHVILLE POLICE DEPT,20210358110,Davidson,Nashville,7/1/2021 7:50:00 PM,1,0,0,36.138400,-86.727370,I24E,,,,312.00,Feet,West,I24 W ENT RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Reagan,Heath,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103021467,METROPOLITAN NASHVILLE POLICE DEPT,20210357684,Davidson,Nashville,7/1/2021 12:00:00 AM,2,1,0,36.140320,-86.721790,I 40,,,,0.00,,,,,,,213.45,N,Not at Intersection,Y,Non-Junction,None,,,         ,Adam,Gartner,Rain,"Sideswipe, Same Direction",no,no,no,no,no,False
103021471,METROPOLITAN NASHVILLE POLICE DEPT,20210358086,Davidson,Nashville,7/1/2021 7:55:00 PM,1,0,0,36.100360,-86.672330,STATE HWY 255,,,,38.00,Feet,South,CITATION DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Nadine,Klemenz,Rain,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
