master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
103434962,METROPOLITAN NASHVILLE POLICE DEPT,20220494428,Davidson,Nashville,10/1/2022 2:10:00 PM,2,0,0,36.086790,-86.695160,HARDING PL,,,,236.00,Feet,East,METROPLEX DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Darrin,Hardin,Clear,Angle,no,no,no,no,no,False
103434976,METROPOLITAN NASHVILLE POLICE DEPT,20220494362,Davidson,Nashville,10/1/2022 12:52:00 PM,2,1,0,36.093030,-86.652360,MURFREESBORO PKE,,,,343.00,Feet,South,OLD MURFREESBORO PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Yaroslav,Holodkov,Clear,Angle,no,no,no,no,no,False
103434977,METROPOLITAN NASHVILLE POLICE DEPT,20220494419,Davidson,Antioch,10/1/2022 1:35:00 PM,2,4,0,36.042470,-86.607210,HOBSON PKE,,,,237.00,Feet,West,MURFREESBORO PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Alma,Villa,Clear,Angle,no,no,no,no,no,False
103434981,METROPOLITAN NASHVILLE POLICE DEPT,20220494387,Davidson,Nashville,10/1/2022 1:34:00 PM,2,1,0,36.158480,-86.777120,DEMONBREUN ST,,,,0.00,,,5TH AVS,,,,0.00,Y,Four-Way,Y,Intersection,None,,,         ,Johan,Kinberg,Clear,Angle,no,no,no,no,no,False
103434985,METROPOLITAN NASHVILLE POLICE DEPT,20220494426,Davidson,Goodlettsville,10/1/2022 2:12:00 PM,2,0,0,36.302140,-86.692720,TWIN HILLS DR,,,,0.00,,,GALLATIN PKEN,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Benjamin,Williams,Clear,Front to Rear,no,no,no,no,no,False
103434993,METROPOLITAN NASHVILLE POLICE DEPT,20220494347,Davidson,Not in City Limit,10/1/2022 12:00:00 AM,4,1,0,36.280730,-86.708180,GALLATIN PKEN,,,,32.00,Feet,North,ODETTE ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Mark,Iovine,Clear,Front to Rear,no,no,no,no,no,False
103435010,METROPOLITAN NASHVILLE POLICE DEPT,20220494238,Davidson,Nashville,10/1/2022 10:21:00 AM,3,5,0,36.217360,-86.763230,LORRAINE AV,,,,0.00,,,DICKERSON PKE,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Ian,Wilson,Clear,Front to Rear,no,no,no,no,no,False
103435017,METROPOLITAN NASHVILLE POLICE DEPT,20220494447,Davidson,Not in City Limit,10/1/2022 2:40:00 AM,3,2,0,36.263340,-86.693930,E OLD HICKORY BLVD,,,,0.00,,,HILLCREST DR,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Patrick,McGinnis,Clear,Front to Rear,no,no,no,no,no,False
103435019,METROPOLITAN NASHVILLE POLICE DEPT,20220494078,Davidson,Antioch,10/1/2022 7:00:00 AM,2,1,0,36.042850,-86.606550,MURFREESBORO PKE,,,,0.00,,,HOBSON PKE,,,,0.00,Y,Four-Way,Y,Intersection-Related,None,,,         ,Timothy,Ward,Clear,Front to Rear,no,no,no,no,no,False
103435023,GOODLETTSVILLE POLICE DEPT,22-30079,Davidson,Goodlettsville,10/1/2022 10:55:00 AM,4,1,0,36.326540,-86.700300,LONG HOLLOW PKE,,,,141.00,Feet,North,NORTHCREEK BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Donald,Brinton,Clear,Angle,no,no,no,no,no,False
