master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
101394041,METROPOLITAN NASHVILLE POLICE DEPT,20160881803,Davidson,Nashville,10/1/2016 2:31:00 PM,2,0,0,36.148240,-86.814820,28TH AVN,,,,431.00,Feet,East,31ST AVN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Nicholas,Smith,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101394068,VANDERBILT UNIVERSITY POLICE,16-0881912,Davidson,Nashville,10/1/2016 3:11:00 PM,2,2,0,36.143360,-86.806450,25TH AVS,,,,0.00,,,GARLAND AV,,,,0.00,Y,T-Intersection,N,Non-Junction,None,,,         ,Christopher,Dion,Clear,Front to Rear,no,no,no,no,no,Campus
101394070,METROPOLITAN NASHVILLE POLICE DEPT,20160881898,Davidson,Nashville,10/1/2016 3:15:00 PM,2,2,0,36.133230,-86.801270,PORTLAND AV,,,,11.00,Feet,East,21ST AVS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Akira,McSwain,Clear,Angle,no,no,no,no,no,False
101394072,METROPOLITAN NASHVILLE POLICE DEPT,20160882052,Davidson,Nashville,10/1/2016 4:30:00 PM,2,0,0,36.048290,-86.654590,BELL RD,,,,478.00,Feet,East,HICKORY HOLLOW MALL PVTDR PL,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,William,McDaniel,Clear,Front to Rear,no,no,no,no,no,False
101394087,METROPOLITAN NASHVILLE POLICE DEPT,20160881968,Davidson,Hermitage,10/1/2016 4:04:00 PM,1,0,0,0.000000,0.000000,,,I40,,2.00,Miles,West,,,,,222.40,N,Not at Intersection,N,Non-Junction,None,,,         ,Dontaveous,Eubanks,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101394093,METROPOLITAN NASHVILLE POLICE DEPT,20160881982,Davidson,Not in City Limit,10/1/2016 3:15:00 PM,2,2,0,36.275270,-86.721220,E CAMPBELL RD,,,,0.00,,,HIGHLAND CIR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Christopher,Littles,Clear,Angle,no,no,no,no,no,False
101394098,METROPOLITAN NASHVILLE POLICE DEPT,20160882041,Davidson,Nashville,10/1/2016 4:39:00 PM,3,0,0,36.087530,-86.649070,MURFREESBORO PKE,,,,622.00,Feet,South,RANSOM PL,,,,0.00,N,Not at Intersection,N,"Driveway, Alley Access, etc",None,,,         ,Patrick,Taylor,Clear,Front to Rear,no,no,no,no,yes,False
101394099,METROPOLITAN NASHVILLE POLICE DEPT,20160882123,Davidson,Nashville,10/1/2016 3:13:00 PM,2,0,0,36.140870,-86.817430,WEST END AV,,,,0.00,,,ACKLEN PARK DR,,,,0.00,Y,T-Intersection,N,Intersection-Related,None,,,         ,Nicholas,Smith,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101394102,METROPOLITAN NASHVILLE POLICE DEPT,20160881870,Davidson,Nashville,10/1/2016 2:55:00 PM,2,0,0,36.152300,-86.797450,WEST END AV,,,,0.00,Feet,East,19TH AVN,,,,0.00,N,Not at Intersection, ,,None,,,         ,Eric,Thomas,,,no,no,no,no,no,False
101394103,METROPOLITAN NASHVILLE POLICE DEPT,20160882218,Davidson,Antioch,10/1/2016 6:06:00 PM,2,0,0,36.002810,-86.688920,AUTUMN CROSSING WAY,,,,0.00,,,OAKFIELD GROVE,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Tamara,Zurawski,Clear,"Sideswipe, Opposite Direction",no,no,no,no,no,False
101394111,METROPOLITAN NASHVILLE POLICE DEPT,20160881952,Davidson,Nashville,10/1/2016 3:49:00 PM,2,0,0,36.158990,-86.775890,4TH AVS,,,,0.00,,,DEMONBREUN ST,,,,0.00,Y,Four-Way, ,,Construction Zone,,,         ,Derek,Betty,,,no,no,no,no,no,False
101394115,METROPOLITAN NASHVILLE POLICE DEPT,20160882290,Davidson,Nashville,10/1/2016 4:50:00 PM,2,0,0,36.052250,-86.702660,EULALA DR,,,,291.00,Feet,North,OCALA DR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Nicholas,Berens,Clear,Front to Rear,no,no,no,no,no,False
101394116,METROPOLITAN NASHVILLE POLICE DEPT,20160882227,Davidson,Not in City Limit,10/1/2016 5:34:00 PM,2,0,0,36.308610,-86.681540,RIVERCHASE BLVD,,,,0.00,,,GALLATIN PKEN,,,,0.00,Y,OTHER, ,Non-Junction,None,,,         ,William,Crowe,Clear,Front to Rear,no,no,no,no,no,False
101394117,METROPOLITAN NASHVILLE POLICE DEPT,2016-0881819,Davidson,Nashville,10/1/2016 2:30:00 PM,2,0,0,36.187950,-86.607770,ANDREW JACKSON PKWY,,,,0.00,Feet,,OLD LEBANON DIRT RD,,,,0.00,Y,Four-Way,N,Intersection-Related,None,,,         ,Sandra,Talavera,Clear,Front to Rear,no,no,no,no,no,False
101394119,METROPOLITAN NASHVILLE POLICE DEPT,20160882116,Davidson,Not in City Limit,10/1/2016 4:59:00 PM,2,0,0,36.263760,-86.711680,GALLATIN PKEN,,,,263.00,Feet,North,STATE RT 45,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Christopher,Kelly,Clear,HeadOn,no,no,no,no,no,False
101394129,METROPOLITAN NASHVILLE POLICE DEPT,20160882155,Davidson,Nashville,10/1/2016 5:25:00 PM,2,0,0,36.146470,-86.809380,WEST END AV,,,,142.00,Feet,East,CENTENNIAL PARK PVTDR,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Eric,Thomas,Clear,Front to Rear,no,no,no,no,no,Campus
101394130,METROPOLITAN NASHVILLE POLICE DEPT,20160882233,Davidson,Nashville,10/1/2016 12:00:00 AM,1,0,0,36.213980,-86.775530,I 65,,,,0.00,,,,,,,87.90,N,Not at Intersection,N,Non-Junction,None,,,         ,Melvin,Taylor,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101394131,METROPOLITAN NASHVILLE POLICE DEPT,20160882302,Davidson,Nashville,10/1/2016 6:56:00 PM,2,1,0,36.174060,-86.602060,OLD HICKORY BLVD,,,,211.00,Feet,South,BURNING TREE DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Patrick,Taylor,Clear,Angle,no,no,no,yes,no,False
101394145,METROPOLITAN NASHVILLE POLICE DEPT,20160882362,Davidson,Nashville,10/1/2016 7:17:00 PM,2,0,0,36.148810,-86.666280,ELM HILL PKE,,,,0.00,,,DONELSON PKE,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Kyle,Burks,Cloudy,Angle,no,no,no,no,no,False
101394164,METROPOLITAN NASHVILLE POLICE DEPT,20160882458,Davidson,Nashville,10/1/2016 8:08:00 PM,2,0,0,36.160180,-86.779110,BROADWAY,,,,227.00,Feet,West,5TH AVS,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Derek,Betty,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101394170,METROPOLITAN NASHVILLE POLICE DEPT,2016-0881733,Davidson,Nashville,10/1/2016 1:42:00 PM,3,0,0,36.183500,-86.610760,OLD HICKORY BLVD,,,,0.00,,,DODSON CHAPEL RD,,,,0.00,Y,Four-Way,Y,Intersection-Related,None,,,         ,Austin,Kendrick,Clear,Angle,no,no,no,no,yes,False
101394172,METROPOLITAN NASHVILLE POLICE DEPT,20160881819,Davidson,Nashville,10/1/2016 2:32:00 PM,2,0,0,36.183730,-86.610810,OLD HICKORY BLVD,,,,53.00,Feet,West,ANDREW JACKSON PKWY,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Dontaveous,Eubanks,Clear,Front to Rear,no,no,no,no,no,False
101394185,BERRY HILL POLICE DEPT,16-3507,Davidson,Berry Hill,10/1/2016 7:30:00 PM,2,1,0,36.118860,-86.774590,FRANKLIN PKE,,,,0.00,,,BERRY RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Monty,Sands,Clear,Angle,no,no,no,no,no,False
101394186,METROPOLITAN NASHVILLE POLICE DEPT,20160882613,Davidson,Nashville,10/1/2016 9:10:00 PM,2,0,0,36.164230,-86.777730,CHURCH ST,,,,0.00,,,3RD AVN,,,,0.00,Y,Four-Way, ,Non-Junction,None,,,         ,Darrien,Spann,Clear,Angle,no,no,no,no,yes,False
101394187,METROPOLITAN NASHVILLE POLICE DEPT,20160882163,Davidson,Nashville,10/1/2016 5:35:00 PM,4,6,0,36.171410,-86.688890,BRILEY PKWYS,,,,39.00,Feet,North,REVERE PL,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Tyler,Maupin,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101394188,METROPOLITAN NASHVILLE POLICE DEPT,20160882636,Davidson,Nashville,10/1/2016 9:01:00 PM,2,0,0,36.149500,-86.860630,CHARLOTTE PKE,,,,214.00,Feet,West,OCEOLA AV,,,,0.00,N,Not at Intersection, ,,None,,,         ,Barrett,Teague,,,no,no,no,no,no,False
101394191,METROPOLITAN NASHVILLE POLICE DEPT,20160882654,Davidson,Nashville,10/1/2016 9:15:00 PM,2,1,0,36.140220,-86.722410,I 40,,,,0.00,,,,,,,213.50,N,Not at Intersection,N,Non-Junction,None,,,         ,Jeffrey,Livingston,Cloudy,"Sideswipe, Same Direction",no,no,no,no,yes,False
101394193,METROPOLITAN NASHVILLE POLICE DEPT,20160882432,Davidson,Nashville,10/1/2016 7:50:00 PM,2,0,0,36.171790,-86.802190,I 40,,,,0.00,,,,,,,207.75,N,Not at Intersection, ,Non-Junction,None,,,         ,Andy,Esqueda,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101394194,METROPOLITAN NASHVILLE POLICE DEPT,20160882577,Davidson,Nashville,10/1/2016 8:15:00 PM,2,0,0,36.168680,-86.821050,ED TEMPLE BLVD,,,,0.00,Feet,East,SCOVEL ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jessica,Johnson,Clear,Angle,no,no,no,no,no,False
101394195,METROPOLITAN NASHVILLE POLICE DEPT,20160882591,Davidson,Nashville,10/1/2016 8:57:00 PM,2,0,0,36.218150,-86.803480,WHITES CREEK PKE,,,,0.00,Feet,,MOORMANS ARM RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Christopher,Templin,Clear,"Sideswipe, Opposite Direction",no,no,no,no,yes,False
101394200,METROPOLITAN NASHVILLE POLICE DEPT,20160882694,Davidson,Nashville,10/1/2016 10:01:00 PM,1,1,0,36.254060,-86.715840,GALLATIN PKES,,,,0.00,,,,,,,0.00,,,N,Non-Junction,None,,,         ,Christopher,Kelly,Clear,Not Collision with Motor Vehicle in Transport,no,yes,no,no,no,False
101394203,METROPOLITAN NASHVILLE POLICE DEPT,20160882677,Davidson,Nashville,10/1/2016 9:54:00 PM,1,0,0,36.218090,-86.803240,WHITES CREEK PKE,,,,0.00,,,,,,,0.00,,,Y,Intersection-Related,None,,,         ,Thomas,Burns,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
101394204,METROPOLITAN NASHVILLE POLICE DEPT,20160882703,Davidson,Nashville,10/1/2016 10:07:00 PM,2,0,0,36.155440,-86.784240,DEMONBREUN ST,,,,272.00,Feet,East,11TH AVS,,,,0.00,N,Not at Intersection, ,,None,,,         ,Jason,Thomas,,,no,no,no,no,no,False
101394213,METROPOLITAN NASHVILLE POLICE DEPT,20160882530,Davidson,Nashville,10/1/2016 7:15:00 PM,2,0,0,36.115770,-86.781780,I 440,,,,0.00,,,,,,,4.45,N,Not at Intersection, ,Non-Junction,None,,,         ,Austin,Kendrick,Clear,Front to Rear,no,no,no,no,no,False
101394216,METROPOLITAN NASHVILLE POLICE DEPT,20160882045,Davidson,Nashville,10/1/2016 4:42:00 PM,2,0,0,36.114060,-86.724360,I 24,,,,0.00,,,,,,,53.35,N,Not at Intersection, ,Non-Junction,None,,,         ,Alyson,Cook,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
101394246,METROPOLITAN NASHVILLE POLICE DEPT,20160882647,Davidson,Nashville,10/1/2016 9:34:00 PM,2,4,0,36.238790,-86.757710,DICKERSON PKE,,,,129.00,Feet,South,I65 S ENT RAMP,,,,0.00,N,Not at Intersection,Y,Entrance/Exit Ramp Related,None,,,         ,Jonathan,Hadley,Clear,HeadOn,no,no,no,no,no,False
101394251,METROPOLITAN NASHVILLE POLICE DEPT,20160882017,Davidson,Nashville,10/1/2016 3:30:00 PM,2,0,0,36.134770,-86.887910,CHARLOTTE PKE,,,,50.00,Feet,East,W HILLWOOD DR,,,,0.00,N,Not at Intersection, ,,None,,,         ,Jeremy,Huffine,,,no,no,no,yes,no,False
101394257,METROPOLITAN NASHVILLE POLICE DEPT,20160882900,Davidson,Nashville,10/1/2016 11:30:00 PM,2,0,0,36.142540,-86.708460,I 40,,,,0.00,,,,,,,214.30,N,Not at Intersection, ,Non-Junction,None,,,         ,Bo,Branum,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
101394296,METROPOLITAN NASHVILLE POLICE DEPT,20160882922,Davidson,Nashville,10/2/2016 12:02:00 AM,2,0,0,36.215120,-86.597670,LEBANON PKE,,,,0.00,Feet,,ANDREW JACKSON PKWY,,,,0.00,Y,Four-Way,Y,Intersection-Related,None,,,         ,Brett,Johns,Clear,Other,no,no,no,no,no,False
101394298,METROPOLITAN NASHVILLE POLICE DEPT,20160882806,Davidson,Nashville,10/1/2016 10:43:00 PM,2,0,0,36.131680,-86.778950,8TH AVS,,,,0.00,,,SOUTH DOUGLAS AV,,,,0.00,Y,T-Intersection, ,Non-Junction,None,,,         ,Joshua,Billotte,Clear,Front to Rear,no,no,no,no,no,False
101394308,METROPOLITAN NASHVILLE POLICE DEPT,20160882715,Davidson,Nashville,10/1/2016 10:17:00 PM,2,1,0,36.183500,-86.610760,OLD HICKORY BLVD,,,,0.00,,,DODSON CHAPEL RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Leonard,Spadavecchia,Clear,Angle,no,no,no,no,no,False
