master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
102798053,METROPOLITAN NASHVILLE POLICE DEPT,20200625370,Davidson,Nashville,10/1/2020 10:38:00 AM,4,1,0,36.128850,-86.906800,CHARLOTTE PKE PVTDR,,,,62.00,Feet,North,RIVER RD PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Curtis,Rich,Clear,Angle,no,no,no,no,no,False
102798060,METROPOLITAN NASHVILLE POLICE DEPT,20200625461,Davidson,Nashville,10/1/2020 11:30:00 AM,2,0,0,36.136000,-86.791940,WEDGEWOOD AV,,,,0.00,Feet,East,15TH AVS,,,,0.00,N,Not at Intersection, ,,None,,,         ,Gregory,Scott,,,no,no,no,no,no,False
102798064,METROPOLITAN NASHVILLE POLICE DEPT,20200625563,Davidson,Not in City Limit,10/1/2020 12:21:00 PM,1,0,0,36.280450,-86.733000,I 65,,,,0.00,,,,,,,93.40,N,Not at Intersection, ,Non-Junction,None,,,         ,Ian,Wilson,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102798087,METROPOLITAN NASHVILLE POLICE DEPT,20200625569,Davidson,Nashville,10/1/2020 12:33:00 PM,2,0,0,36.051080,-86.669140,I 24,,,,0.00,,,,,,,58.70,N,Not at Intersection,N,Non-Junction,None,,,         ,Patrick,Martin,,"Sideswipe, Same Direction",no,no,no,no,yes,False
102798095,METROPOLITAN NASHVILLE POLICE DEPT,20200625402,Davidson,Nashville,10/1/2020 10:35:00 AM,3,0,0,36.147740,-86.744420,I 40,,,,0.00,,,,,,,212.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Roger,Luther,,Front to Rear,no,no,no,no,no,False
102798114,METROPOLITAN NASHVILLE POLICE DEPT,20200625484,Davidson,Nashville,10/1/2020 11:58:00 AM,2,1,0,36.192990,-86.747760,DOUGLAS AV,,,,269.00,Feet,East,EMMETT AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Josh,Lauton,,Front to Rear,no,no,no,no,no,False
102798115,METROPOLITAN NASHVILLE POLICE DEPT,20200625469,Davidson,Nashville,10/1/2020 11:41:00 AM,3,0,0,36.149130,-86.747010,I 40,,,,0.00,,,,,,,211.80,N,Not at Intersection,N,Non-Junction,None,,,         ,Cassandra,Del Bosco,Clear,Front to Rear,no,no,no,no,no,False
102798123,METROPOLITAN NASHVILLE POLICE DEPT,20200625581,Davidson,Not in City Limit,10/1/2020 12:47:00 PM,2,0,0,36.076870,-86.965760,I 40,,,,0.00,,,,,,,195.75,N,Not at Intersection, ,,None,,,         ,Curtis,Rich,,,no,no,no,no,no,False
102798126,METROPOLITAN NASHVILLE POLICE DEPT,2020-0625605,Davidson,Nashville,10/1/2020 12:31:00 PM,2,0,0,36.173290,-86.601610,CENTRAL PKE,,,,194.00,Feet,East,OLD HICKORY BLVD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Charles,Large,Clear,Angle,no,no,no,no,no,False
102798148,METROPOLITAN NASHVILLE POLICE DEPT,20200625499,Davidson,Nashville,10/1/2020 12:03:00 PM,2,2,0,36.125530,-86.710020,BOWWOOD CT,,,,0.00,,,VULTEE BLVD,,,,0.00,Y,OTHER,N,Non-Junction,None,,,         ,Alex,Moore,Clear,Angle,no,no,no,yes,yes,False
102798151,METROPOLITAN NASHVILLE POLICE DEPT,20200625614,Davidson,Nashville,10/1/2020 1:00:00 PM,3,1,0,36.182390,-86.748970,GALLATIN AV,,,,117.00,Feet,South,STRATTON AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Russell,Freeman,Clear,Front to Rear,no,no,no,no,no,False
102798153,METROPOLITAN NASHVILLE POLICE DEPT,20200625635,Davidson,Nashville,10/1/2020 12:55:00 PM,2,0,0,36.028810,-86.590140,LAVERGNE COUCHVILLE PKE,,,,194.00,Feet,North,MURFREESBORO PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Cory,Stratton,Clear,Front to Rear,no,no,no,no,no,False
102798166,METROPOLITAN NASHVILLE POLICE DEPT,20200625611,Davidson,Nashville,10/1/2020 12:55:00 PM,3,1,0,36.214940,-86.603770,LEBANON PKE,,,,287.00,Feet,East,SHUTE LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Joshua,Hausman,Clear,Angle,no,no,no,no,no,False
102798181,METROPOLITAN NASHVILLE POLICE DEPT,2020-0625732,Davidson,Nashville,10/1/2020 2:06:00 PM,2,0,0,36.215220,-86.589300,LEBANON PKE,,,,241.00,Feet,West,ANDREW JACKSON PKWY,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Calvin,Graham,,Front to Rear,no,no,no,no,no,False
102798189,METROPOLITAN NASHVILLE POLICE DEPT,20200625651,Davidson,Nashville,10/1/2020 1:17:00 PM,1,2,0,36.216100,-86.598600,LEBANON PIKE,PIKE,SR1,,100.00,Feet,North,ANDREW JACKSON PKWY,PKWY,SR2,,1.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Crockett,Bruce,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
102798256,METROPOLITAN NASHVILLE POLICE DEPT,20200625854,Davidson,Nashville,10/1/2020 3:18:00 PM,2,0,0,36.137910,-86.729540,MURFREESBORO PKE,,,,97.00,Feet,East,CRUTCHFIELD AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Edward,Starke,Clear,Other,no,no,no,no,no,False
102798263,METROPOLITAN NASHVILLE POLICE DEPT,20200625800,Davidson,Nashville,10/1/2020 2:53:00 PM,2,0,0,36.191720,-86.783720,I 65,,,,0.00,,,,,,,86.10,N,Not at Intersection,N,Non-Junction,None,,,         ,Roy,Sain Jr.,Clear,Front to Rear,no,no,no,no,yes,False
102798264,METROPOLITAN NASHVILLE POLICE DEPT,20200625876,Davidson,Nashville,10/1/2020 3:25:00 PM,2,0,0,36.141950,-86.816230,32ND AVS,,,,0.00,,,WEST END AV,,,,0.00,Y,T-Intersection, ,Intersection-Related,None,,,         ,Lynsey,Fish,Clear,Front to Rear,no,no,no,no,no,Campus
102798267,METROPOLITAN NASHVILLE POLICE DEPT,20200625908,Davidson,Nashville,10/1/2020 1:40:00 PM,2,0,0,36.145030,-86.740130,I 40,,,,0.00,,,,,,,212.30,N,Not at Intersection, ,,None,,,         ,Douglas,Mann,,,no,no,no,no,no,False
102798276,METROPOLITAN NASHVILLE POLICE DEPT,20200625918,Davidson,Nashville,10/1/2020 12:00:00 AM,2,1,0,36.094140,-86.801320,GRANNY WHITE PKE,,,,197.00,Feet,South,GLENDALE LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Sekou,Samassi,,Front to Rear,no,no,no,no,no,False
102798302,METROPOLITAN NASHVILLE POLICE DEPT,20200625966,Davidson,Nashville,10/1/2020 4:04:00 PM,2,0,0,36.141370,-86.716290,I 40,,,,0.00,,,,,,,213.85,N,Not at Intersection, ,,None,,,         ,Jason,Milyaro Lucas,,,no,no,no,no,no,False
102798309,METROPOLITAN NASHVILLE POLICE DEPT,20200625835,Davidson,Nashville,10/1/2020 3:15:00 PM,2,0,0,36.040730,-86.743650,EDMONDSON PKE,,,,266.00,Feet,North,OLD HICKORY BLVD,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Zachary,Smith,,Front to Rear,no,no,no,no,no,False
102798311,METROPOLITAN NASHVILLE POLICE DEPT,20200625872,Davidson,Nashville,10/1/2020 3:25:00 PM,2,1,0,36.109710,-86.731090,THOMPSON LN,,,,0.00,,,MASHBURN RD,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Molly,Page,,Angle,no,no,no,no,no,False
102798321,METROPOLITAN NASHVILLE POLICE DEPT,20200625906,Davidson,Nashville,10/1/2020 3:40:00 PM,3,0,0,36.161500,-86.793230,I 40,,,,0.00,,,,,,,208.70,N,Not at Intersection,N,Entrance/Exit Ramp Related,None,,,         ,Brian,Warstadt,,Front to Rear,no,no,no,no,no,False
102798322,METROPOLITAN NASHVILLE POLICE DEPT,20200625941,Davidson,Nashville,10/1/2020 3:08:00 PM,2,0,0,36.155510,-86.779950,8TH AVS,,,,121.00,Feet,South,CLARK PL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Gabriel,Vasquez,Clear,Front to Rear,no,no,no,no,no,False
102798325,METROPOLITAN NASHVILLE POLICE DEPT,20200625932,Davidson,Nashville,10/1/2020 3:35:00 PM,2,0,0,36.196040,-86.735740,CAHAL AV,,,,0.00,,,NORTHVIEW AV,,,,0.00,Y,T-Intersection, ,,None,,,         ,Zachary,Aldrich,,,no,no,no,no,no,False
102798327,METROPOLITAN NASHVILLE POLICE DEPT,20200625859,Davidson,Nashville,10/1/2020 3:20:00 PM,2,0,0,36.045590,-86.778420,I65 N ENT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection, ,,None,,,         ,Jacob,Robbins,,,no,no,no,no,no,False
102798330,METROPOLITAN NASHVILLE POLICE DEPT,20200625888,Davidson,Nashville,10/1/2020 3:37:00 PM,5,5,0,36.140990,-86.717760,I 40,,,,0.00,,,,,,,213.75,N,Not at Intersection,N,Non-Junction,None,,,         ,Steven,Powers,,Front to Rear,no,no,no,no,no,False
102798335,METROPOLITAN NASHVILLE POLICE DEPT,20200626013,Davidson,Nashville,10/1/2020 4:15:00 PM,2,0,0,36.152480,-86.802700,21ST AVE N,,,,0.00,Feet,East,CHURCH ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Goran,Manojlovic,Clear,Angle,no,no,no,no,yes,Campus
102798359,METROPOLITAN NASHVILLE POLICE DEPT,20200626053,Davidson,Nashville,10/1/2020 4:37:00 PM,2,0,0,36.107160,-86.719480,I24 W EXT RAMP,,,,0.00,Feet,East,I 24,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Edward,Starke,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
102798362,METROPOLITAN NASHVILLE POLICE DEPT,20200625997,Davidson,Nashville,10/1/2020 4:35:00 PM,2,0,0,36.043930,-86.762210,TROUSDALE DR,,,,0.00,,,HEARTHSTONE LN,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Jacob,Robbins,,Angle,no,no,no,no,no,False
102798371,METROPOLITAN NASHVILLE POLICE DEPT,20200625819,Davidson,Nashville,10/1/2020 3:09:00 PM,1,1,0,36.165050,-86.779830,4TH AVN,,,,0.00,,,UNION ST,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Michael,Douglas,Clear,Not Collision with Motor Vehicle in Transport,yes,no,no,no,no,False
102798379,METROPOLITAN NASHVILLE POLICE DEPT,20200625956,Davidson,Nashville,10/1/2020 4:05:00 PM,2,2,0,36.130330,-86.855980,WHITE BRIDGE PKE,,,,166.00,Feet,East,WHITE BRIDGE RD PVTDR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Torian,Cox,Clear,Angle,no,no,no,no,no,False
102798380,METROPOLITAN NASHVILLE POLICE DEPT,20200626048,Davidson,Nashville,10/1/2020 5:00:00 PM,2,1,0,36.168980,-86.796980,I 40,,,,0.00,,,,,,,207.90,N,Not at Intersection,N,Non-Junction,None,,,         ,Alexander,Hartle,Clear,Front to Rear,no,no,no,no,no,False
102798389,METROPOLITAN NASHVILLE POLICE DEPT,20200626185,Davidson,Nashville,10/1/2020 5:26:00 PM,2,0,0,36.119580,-86.808750,HILLSBORO PKE,,,,0.00,,,STOKES LN,,,,0.00,Y,T-Intersection, ,Intersection,None,,,         ,Zachary,Plese,,Angle,no,no,no,no,no,False
102798390,BERRY HILL POLICE DEPT,20-3622,Davidson,Berry Hill,10/1/2020 5:12:00 PM,2,0,0,36.126150,-86.771610,CRAIGHEAD ST,,,,0.00,,,,,,,0.00,,, ,OtherLocation,None,,,         ,Roy,Morris,Clear,Angle,no,no,no,yes,no,False
102798413,METROPOLITAN NASHVILLE POLICE DEPT,2020-0626218,Davidson,Nashville,10/1/2020 6:56:00 PM,1,2,0,36.203870,-86.737960,LELAND AV,,,,109.00,Feet,East,GALLATIN PKE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Wayne,Helm,,Not Collision with Motor Vehicle in Transport,no,no,no,yes,no,False
102798415,METROPOLITAN NASHVILLE POLICE DEPT,20200626126,Davidson,Not in City Limit,10/1/2020 5:53:00 PM,2,0,0,36.269260,-86.755740,OLD HICKORY BLVDW,,,,0.00,,,DICKERSON PKE,,,,0.00,Y,Four-Way, ,,None,,,         ,Benjamin,Williams,,,no,no,no,no,no,False
102798434,METROPOLITAN NASHVILLE POLICE DEPT,20200626274,Davidson,Nashville,10/1/2020 7:27:00 PM,2,1,0,36.207790,-86.767700,DICKERSON PKE,,,,98.00,Feet,North,DUKE ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jeremy,Smith,,Angle,no,no,no,no,no,False
102798440,METROPOLITAN NASHVILLE POLICE DEPT,20200625990,Davidson,Not in City Limit,10/1/2020 4:34:00 PM,2,0,0,36.258430,-86.713540,HARRIS ST,,,,0.00,,,GALLATIN PKES,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Christopher,Littles,,"Sideswipe, Opposite Direction",no,no,no,no,no,False
102798441,METROPOLITAN NASHVILLE POLICE DEPT,20200626147,Davidson,Goodlettsville,10/1/2020 5:36:00 PM,2,0,0,36.296910,-86.699160,MYATT DR,,,,0.00,,,GALLATIN PKEN,,,,0.00,Y,Four-Way, ,Intersection,None,,,         ,Christopher,Littles,,Front to Rear,no,no,no,no,no,False
102798442,METROPOLITAN NASHVILLE POLICE DEPT,20200626255,Davidson,Not in City Limit,10/1/2020 7:21:00 PM,3,3,0,36.272120,-86.689560,ANDERSON LN,,,,0.00,,,MYATT DR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Christopher,Littles,,Front to Rear,no,no,no,no,yes,False
102798453,METROPOLITAN NASHVILLE POLICE DEPT,20200626229,Davidson,Goodlettsville,10/1/2020 6:49:00 PM,2,0,0,36.304290,-86.691550,THE SHOPPES AT RIVERGATE PVTDR,,,,0.00,Feet,East,LIBERTY LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Rodney,Phipps,,Angle,no,no,no,yes,yes,False
102798454,METROPOLITAN NASHVILLE POLICE DEPT,20200626273,Davidson,Nashville,10/1/2020 7:31:00 PM,2,1,0,36.063800,-86.717080,NOLENSVILLE PKE,,,,330.00,Feet,North,FAIRLANE DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Edward,Starke,Clear,Angle,no,no,no,no,no,False
102798465,METROPOLITAN NASHVILLE POLICE DEPT,20200626096,Davidson,Nashville,10/1/2020 4:45:00 PM,3,1,0,36.041040,-86.775330,OLD HICKORY BLVD,,,,261.00,Feet,East,BRENTWOOD COMMONS WAY,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Zachary,Smith,,Front to Rear,no,no,no,no,no,False
102798477,METROPOLITAN NASHVILLE POLICE DEPT,20200626151,Davidson,Nashville,10/1/2020 6:11:00 PM,3,1,0,36.096740,-86.656530,MURFREESBORO PKE,,,,176.00,Feet,West,SMITH SPRINGS RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Molly,Page,Clear,Angle,no,no,no,no,no,False
102798483,METROPOLITAN NASHVILLE POLICE DEPT,20200626306,Davidson,Nashville,10/1/2020 8:00:00 PM,2,0,0,36.107190,-86.765080,POWELL AV,,,,281.00,Feet,North,POWELL PL,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Sekou,Samassi,,Angle,no,no,no,no,no,False
102798493,METROPOLITAN NASHVILLE POLICE DEPT,20200626106,Davidson,Nashville,10/1/2020 5:37:00 PM,2,0,0,36.150840,-86.864870,I 40,,,,0.00,,,,,,,203.55,N,Not at Intersection, ,Non-Junction,None,,,         ,Jeremy,Huffine,,Front to Rear,no,no,no,no,no,False
102798495,METROPOLITAN NASHVILLE POLICE DEPT,20200626135,Davidson,Nashville,10/1/2020 5:30:00 PM,2,0,0,36.147690,-86.868520,CHARLOTTE PKE,,,,99.00,Feet,East,CROLEY DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Torian,Cox,Clear,Front to Rear,no,no,no,no,no,False
